AREA;Regione;prov;2014_CodFitt;NTN 2014 fino a 50 mq;NTN 2014 50 -| 85 mq;NTN 2014 85 -| 115 mq;NTN 2014 115 -| 145 mq;NTN 2014 oltre 145;NTN 2014
Sud;Campania;CE;I306;2,66;21,1;29,66;17,5;16,5;87,42
Sud;Campania;CE;I676;20,75;52,59;46,94;38,94;32,15;191,37
Sud;Campania;CE;I885;0;3,86;7,5;9,83;9,5;30,69
Sud;Campania;CE;I993;3,26;7,26;8,75;9,75;4,75;33,77
Sud;Campania;CE;L083;8,44;17;10,61;12;9,4;57,45
Sud;Campania;CE;L155;0;6;35,39;35,99;12,78;90,16
Sud;Campania;CE;L205;0;0;0;0;1;1
Sud;Campania;CE;L379;1,21;4,21;35,5;22,2;11,35;74,47
Sud;Campania;CE;L540;0;6;9;6,34;8,62;29,96
Sud;Campania;CE;L591;1;1,83;2,5;5,78;0;11,11
Sud;Campania;CE;L594;0;1;1;0;0;2
Sud;Campania;CE;L844;1;3;2,67;3,87;16,04;26,58
Sud;Campania;CE;M092;4,25;10;12,56;10,5;15,17;52,48
Sud;Campania;CE;M260;4;1;2;7,34;6,78;21,12
Sud;Campania;NA;A024;21,47;58,31;73,1;34,63;16,57;204,08
Sud;Campania;NA;A064;52,55;46,87;56,15;37,17;9,92;202,66
Sud;Campania;NA;A068;5;5;3,65;6,17;3;22,82
Sud;Campania;NA;A268;3,66;3;1;1,5;4,13;13,29
Sud;Campania;NA;A455;16,5;27,26;44,27;28,17;11,93;128,13
Sud;Campania;NA;A535;9,34;21;21,03;23,64;4;79,01
Sud;Campania;NA;A617;3,33;5,92;2,92;1,6;3,2;16,97
Sud;Campania;NA;B076;7,6;14,25;21,67;17,67;12,76;73,95
Sud;Campania;NA;B077;3,4;11,08;12,16;6,1;1;33,74
Sud;Campania;NA;B227;7,42;6;8,5;8,83;9;39,75
Sud;Campania;NA;B371;19,47;42,17;46,95;27,29;27,46;163,34
Sud;Campania;NA;B452;3;4;9;9,97;0,13;26,1
Sud;Campania;NA;B565;5;3;1;3;5,67;17,67
Sud;Campania;NA;B696;7,75;8;4,71;4;2,33;26,79
Sud;Campania;NA;B740;1,83;0;2,83;5;4;13,66
Sud;Campania;NA;B759;19,51;21,75;23,28;16,94;11,75;93,23
Sud;Campania;NA;B905;10;58,39;78,46;43,23;22;212,08
Sud;Campania;NA;B922;1;0;0;0;4;5
Sud;Campania;NA;B924;1;13,75;3;2,67;3;23,42
Sud;Campania;NA;B925;4;9;15;8;3;39
Sud;Campania;NA;B946;9,62;9,12;25,02;28,08;8;79,84
Sud;Campania;NA;B980;2;2,67;1;3;0;8,67
Sud;Campania;NA;B990;28,14;55,5;94,7;83,85;21,5;283,69
Sud;Campania;NA;C129;36;84,99;75,5;65,62;21,37;283,48
Sud;Campania;NA;C188;8;15,5;14;13;1,5;52
Sud;Campania;NA;C495;3,38;17,27;19,39;14,76;3,5;58,3
Sud;Campania;NA;C675;8;4,45;12,75;7;9,43;41,63
Sud;Campania;NA;C697;2;3;7;7,89;6,8;26,69
Sud;Campania;NA;C929;0;0;1;0,92;3,27;5,19
Sud;Campania;NA;D170;6;6,25;12,17;2,25;2,5;29,17
Sud;Campania;NA;D702;10,74;18,45;12,08;6,65;1,67;49,59
Sud;Campania;NA;D789;18,67;23,68;29,08;30,04;13,47;114,94
Sud;Campania;NA;D790;7,64;24,45;24,5;6,67;4,5;67,76
Sud;Campania;NA;E054;30,88;84,37;193,7;98,47;117;524,42
Sud;Campania;NA;E131;6,35;15,18;20,21;25,03;13,08;79,85
Sud;Campania;NA;E224;9;9,89;13;13,72;14,88;60,49
Sud;Campania;NA;E329;7,83;16,74;19,66;3,71;10,17;58,11
Sud;Campania;NA;E396;2;5,71;3,21;0;0;10,92
Sud;Campania;NA;E557;1,5;3,22;5,66;2;3,31;15,69
Sud;Campania;NA;E620;0;1;0,22;2;1,9;5,12
Sud;Campania;NA;E906;18;43,42;73,34;81,26;23,33;239,35
Sud;Campania;NA;E954;3;6;11;6;5;31
Sud;Campania;NA;E955;18,83;16,83;29,5;36,77;14,49;116,42
Sud;Campania;NA;F030;6;10,27;11,71;6,5;12,57;47,05
Sud;Campania;NA;F111;7,93;21,07;37,17;27,17;9,61;102,95
Sud;Campania;NA;F162;6;10;9;6,2;5,35;36,55
Sud;Campania;NA;F488;2,5;10,67;15,41;10,75;4;43,33
Sud;Campania;NA;F799;11;40;40,16;34,45;12,47;138,08
Sud;Campania;NA;F839;778,05;1554,33;1490,69;879,21;606,11;5308,39
Sud;Campania;NA;F924;11,26;10,27;38,79;41,8;36,29;138,41
Sud;Campania;NA;G190;9,54;19,25;23,52;28,94;23,02;104,27
Sud;Campania;NA;G283;4;9,39;9;19;14;55,39
Sud;Campania;NA;G309;2,96;18,2;35,17;24,17;26,5;107
Sud;Campania;NA;G568;4;13,97;6;12,73;7,4;44,1
Sud;Campania;NA;G670;1;2,92;0,13;2;3;9,05
Sud;Campania;NA;G762;3,8;10,17;22,01;17,28;6,7;59,96
Sud;Campania;NA;G795;3,16;15,26;9,33;18,54;10;56,29
Sud;Campania;NA;G812;19;43,32;79,97;50,31;28,5;221,1
Sud;Campania;NA;G813;4,5;12,78;15,13;17,16;14,29;63,86
Sud;Campania;NA;G902;33,96;97,83;115,99;83,3;25,5;356,58
Sud;Campania;NA;G964;13,84;77,27;63,9;50,43;30,71;236,15
Sud;Campania;NA;H072;1,75;10;8;1,8;0,5;22,05
Sud;Campania;NA;H101;3,44;13,45;19,93;22,97;9,03;68,82
Sud;Campania;NA;H114;9;23,5;54,05;51,11;13;150,66
Sud;Campania;NA;H243;29,76;45,02;59,18;56;19,73;209,69
Sud;Campania;NA;H433;2,5;3,81;1;7,56;3,22;18,09
Sud;Campania;NA;H860;1,33;4;5,83;10,21;9,83;31,2
Sud;Campania;NA;H892;15;62;110,33;69,03;24,48;280,84
Sud;Campania;NA;H931;6;11;10,5;11;19,42;57,92
Sud;Campania;NA;I073;0;1;3;1,5;4;9,5
Sud;Campania;NA;I151;0,83;8,8;13;16;8,17;46,8
Sud;Campania;NA;I208;1;13,68;10,01;7,23;0,36;32,28
Sud;Campania;NA;I262;9,75;14,78;20,13;46,92;11,84;103,42
Sud;Campania;NA;I293;10,17;16,5;25,78;19,52;10,92;82,89
Sud;Campania;NA;I300;3;7,03;5,08;1,83;8,47;25,41
Sud;Campania;NA;I391;2;4,67;11,33;11,33;9;38,33
Sud;Campania;NA;I469;3;3,83;7,67;11;9,99;35,49
Sud;Campania;NA;I540;0;0;8,83;6;5,5;20,33
Sud;Campania;NA;I652;0;2,66;0;0;2;4,66
Sud;Campania;NA;I820;15,8;15,29;20,17;15;13,03;79,29
Sud;Campania;NA;I862;9;17,5;16,41;4,44;12,49;59,84
Sud;Campania;NA;I978;3;4;5;6,8;1;19,8
Sud;Campania;NA;L142;3;10,1;8,52;4,16;10;35,78
Sud;Campania;NA;L245;30,08;51,8;57,92;49,11;27,58;216,49
Sud;Campania;NA;L259;46,5;112,93;96,88;58,93;33,66;348,9
Sud;Campania;NA;L460;4;1;14;6;1,5;26,5
Sud;Campania;NA;L845;10,17;27,12;19,42;8,33;9,05;74,09
Sud;Campania;NA;M072;1,5;4,47;5,45;4,02;4;19,44
Sud;Campania;NA;M115;3;7,97;51,17;32,83;12,77;107,74
Sud;Campania;NA;M273;1;2,5;1,5;4;5;14
Sud;Campania;NA;M280;3;9,83;5,5;5;4;27,33
Sud;Campania;NA;M289;3;4;13,75;5;1,75;27,5
Sud;Campania;SA;A023;0;2;5;2,66;1;10,66
Sud;Campania;SA;A091;27,83;59,52;53;19,49;19,5;179,34
Sud;Campania;SA;A128;1;2,5;4,5;4;8;20
Sud;Campania;SA;A186;0;0;1;0;2;3
Sud;Campania;SA;A230;0;1;9;6,67;5,17;21,84
Sud;Campania;SA;A251;3;9,8;5;6,36;3;27,16
Sud;Campania;SA;A294;15;19,25;25,41;39,01;16,89;115,56
Sud;Campania;SA;A343;2;1,5;0,04;0;0;3,54
Sud;Campania;SA;A460;1;15,99;9,16;4;0;30,15
Sud;Campania;SA;A484;1;1;3,67;2;0,67;8,34
Sud;Campania;SA;A487;0;0;2;0;2;4
Sud;Campania;SA;A495;0;2;1;1;3;7
Sud;Campania;SA;A674;8,2;35,63;35,22;25;15,5;119,55
Sud;Campania;SA;A717;9;46,5;41,1;68,22;35,79;200,61
Sud;Campania;SA;A756;0;1;0;0;0,5;1,5
Sud;Campania;SA;B115;0;2;1;1,17;9,5;13,67
Sud;Campania;SA;B242;2;1;3,67;5,67;3;15,34
Sud;Campania;SA;B266;1;0;1;0;0;2
Sud;Campania;SA;B351;2;2;0;1;1;6
Sud;Campania;SA;B437;1;0;1;3;2;7
Sud;Campania;SA;B476;10,29;11,83;3,33;5,77;0,04;31,26
Sud;Campania;SA;B492;3;10,9;13,67;7;12,34;46,91
Sud;Campania;SA;B555;0;0;0,66;0;0;0,66
Sud;Campania;SA;B608;0;0;0;1;0;1
Sud;Campania;SA;B644;7,75;33,02;27,07;14;13,84;95,68
Sud;Campania;SA;B868;0;0;1;1;0;2
Sud;Campania;SA;B888;1;2;0;0;0;3
Sud;Campania;SA;B895;4;30;11,5;4;4;53,5
Sud;Campania;SA;B959;3;1,5;2,2;0;0;6,7
Sud;Campania;SA;C069;0;3;4;0;0;7
Sud;Campania;SA;C125;13,5;52,98;17,9;5,5;13,46;103,34
Sud;Campania;SA;C231;1;6,64;7;1;1;16,64
Sud;Campania;SA;C235;0;0;0;0;2,96;2,96
Sud;Campania;SA;C259;10;11,63;21;14,3;13,5;70,43
Sud;Campania;SA;C262;0;1;0;2;0;3
Sud;Campania;SA;C306;1;2;0;0,88;2;5,88
Sud;Campania;SA;C361;14,33;45,54;49,8;42,52;35,7;187,89
Sud;Campania;SA;C444;1;0;1;0;0,42;2,42
Sud;Campania;SA;C470;4,76;22,56;6,57;1,5;2,33;37,72
Sud;Campania;SA;C485;0;2;1,5;1;3;7,5
Sud;Campania;SA;C584;0,67;3,5;0,13;1;0,5;5,8
Sud;Campania;SA;C676;0;2;1;0;0;3
Sud;Campania;SA;C879;7;2;1;1;1;12
Sud;Campania;SA;C940;1;2;0;0;0;3
Sud;Campania;SA;C973;0;1;0;2;1;4
Sud;Campania;SA;C974;5;2;2;3;1;13
Sud;Campania;SA;C984;2;3;4,78;0;3;12,78
Sud;Campania;SA;D011;0,5;0;0;0;1;1,5
Sud;Campania;SA;D195;0;0;0;0;0;0
Sud;Campania;SA;D292;0;3;2,5;3,8;5,25;14,55
Sud;Campania;SA;D390;12,03;38,65;36,04;31,45;29,78;147,95
Sud;Campania;SA;D527;0;1;0;0;0;1
Sud;Campania;SA;D615;13;23,5;37,7;19,3;13,02;106,52
Sud;Campania;SA;D826;0;0;0;0;1;1
Sud;Campania;SA;D832;0;1;1;2;1;5
Sud;Campania;SA;E026;0;6;3,89;5,08;4;18,97
Sud;Campania;SA;E027;2,67;13,34;12,13;14,3;10;52,44
Sud;Campania;SA;E037;0;0;0;0;1,64;1,64
Sud;Campania;SA;E060;0;1;2;1;1;5
Sud;Campania;SA;E365;1;7,77;3;1;0,22;12,99
Sud;Campania;SA;E480;5;6;0;2,5;2;15,5
Sud;Campania;SA;E485;1;0;1;1;2;5
Sud;Campania;SA;E486;0;1;1;0;1;3
Sud;Campania;SA;E498;0;3;0;0;1;4
Sud;Campania;SA;E767;0;0;0;1;0;1
Sud;Campania;SA;E814;3;0;0;1;1;5
Sud;Campania;SA;E839;1,5;12,6;5;3;3;25,1
Sud;Campania;SA;F138;9;17,13;33,75;28,8;22,81;111,49
Sud;Campania;SA;F223;1;5;5;0;1;12
Sud;Campania;SA;F278;0;1;1;2;1;5
Sud;Campania;SA;F426;0;2;1;2;1;6
Sud;Campania;SA;F479;1;13;9,25;3;3,31;29,56
Sud;Campania;SA;F480;5;18,67;21,5;13,5;10,33;69
Sud;Campania;SA;F481;6;5;14,27;11,88;10;47,15
Sud;Campania;SA;F507;0;0;0;0;0;0
Sud;Campania;SA;F618;0;1;0;0;2;3
Sud;Campania;SA;F625;2;0;2;1,77;5,77;11,54
Sud;Campania;SA;F731;0;0;0;0;0;0
Sud;Campania;SA;F912;40,31;44,61;55,24;63,81;51,12;255,09
Sud;Campania;SA;F913;5,5;9,11;26,5;37,78;20,18;99,07
Sud;Campania;SA;F967;0;0;2;1,83;1;4,83
Sud;Campania;SA;G011;1;2;2;2,98;1;8,98
Sud;Campania;SA;G023;3;2;4,5;5,81;5;20,31
Sud;Campania;SA;G039;0;7,2;4,75;1;2,5;15,45
Sud;Campania;SA;G063;0;14;4;0;0;18
Sud;Campania;SA;G121;1;1;0;0;0;2
Sud;Campania;SA;G192;0;1;0;0;1;2
Sud;Campania;SA;G226;0;2,5;5;3;3,91;14,41
Sud;Campania;SA;G230;28,58;21,49;49,83;48,43;22;170,33
Sud;Campania;SA;G292;0,14;1,42;1;0;0;2,56
Sud;Campania;SA;G426;6;16;18;16;11;67
Sud;Campania;SA;G447;0;2,17;4,5;1;1,5;9,17
Sud;Campania;SA;G455;0;1;0;0;0;1
Sud;Campania;SA;G476;0;1;0;0;1;2
Sud;Campania;SA;G509;1;0;0;0;3;4
Sud;Campania;SA;G538;0;1;0;0;0,66;1,66
Sud;Campania;SA;G540;0;1;1;1;1;4
Sud;Campania;SA;G707;5;8;5;1;3;22
Sud;Campania;SA;G793;0;1;3;3,5;5;12,5
Sud;Campania;SA;G796;3;17;6,5;6;2;34,5
Sud;Campania;SA;G834;1,5;60,59;55;71,5;12;200,59
Sud;Campania;SA;G887;0;0;0;0;0,5;0,5
Sud;Campania;SA;G932;0,08;1,33;3,33;1;2,08;7,82
Sud;Campania;SA;G939;0;0;1;0;1,33;2,33
Sud;Campania;SA;G976;1;0;3;2;5;11
Sud;Campania;SA;H062;0;1;1;1;6;9
Sud;Campania;SA;H198;1,33;2;1;0;1;5,33
Sud;Campania;SA;H277;0;0;0,5;0;1;1,5
Sud;Campania;SA;H394;1;4;4,5;4;6;19,5
Sud;Campania;SA;H412;0;2;1;0,06;1;4,06
Sud;Campania;SA;H431;2;7,83;12;11;7;39,83
Sud;Campania;SA;H485;2;0;3;0;0;5
Sud;Campania;SA;H503;2;1;0;0;0;3
Sud;Campania;SA;H564;0;0;0;0;0;0
Sud;Campania;SA;H644;0;0;1;1;0;2
Sud;Campania;SA;H654;0;0;0;0;0,5;0,5
Sud;Campania;SA;H683;1,05;1,25;8,5;6;11;27,8
Sud;Campania;SA;H686;1;1;0;0;1;3
Sud;Campania;SA;H703;41,95;210,12;217,41;219,59;159,37;848,44
Sud;Campania;SA;H732;0;1;0;0,5;0;1,5
Sud;Campania;SA;H800;1;5;6,75;15,5;2,83;31,08
Sud;Campania;SA;H907;2;9,5;4;5,83;4;25,33
Sud;Campania;SA;H943;7;4,93;2,43;0,17;2,17;16,7
Sud;Campania;SA;H977;2;2;2;3;7,5;16,5
Sud;Campania;SA;I019;11;6,34;5;2;3;27,34
Sud;Campania;SA;I031;0;4,83;2;3;1;10,83
Sud;Campania;SA;I032;1;0;1;1;0;3
Sud;Campania;SA;I089;0;1;1,25;1;2,5;5,75
Sud;Campania;SA;I143;1;0;1;2;1;5
Sud;Campania;SA;I253;5,25;9;1,92;3,5;1;20,67
Sud;Campania;SA;I260;2;0;0;1;0;3
Sud;Campania;SA;I278;0;0;0;0;0;0
Sud;Campania;SA;I307;1;4;2;1;8,5;16,5
Sud;Campania;SA;I317;7,58;4;8,75;5,83;9;35,16
Sud;Campania;SA;I377;9;10,1;9;7;6,97;42,07
Sud;Campania;SA;I410;0;0;1;0,89;0,4;2,29
Sud;Campania;SA;I422;2,5;14,5;8,2;8;1;34,2
Sud;Campania;SA;I438;21,21;41,14;30,13;32,08;17,88;142,44
Sud;Campania;SA;I451;0;2;0;1;2;5
Sud;Campania;SA;I483;12,04;29,11;38,33;51,54;29,73;160,75
Sud;Campania;SA;I486;0;0;1,75;0;0;1,75
Sud;Campania;SA;I648;0;0;0;0;0;0
Sud;Campania;SA;I666;2;1;1;2,44;1;7,44
Sud;Campania;SA;I677;0;1,8;1;1;2;5,8
Sud;Campania;SA;I720;7,83;8,01;4;7;4,67;31,51
Sud;Campania;SA;I960;0;3;0;0;0;3
Sud;Campania;SA;L212;2;5;4;2;2;15
Sud;Campania;SA;L233;2;0;1,9;1,63;3;8,53
Sud;Campania;SA;L274;1,67;0;0;0;0,22;1,89
Sud;Campania;SA;L306;0;0;0,5;0;0;0,5
Sud;Campania;SA;L323;4;5;5,01;5,34;3,05;22,4
Sud;Campania;SA;L377;0;1;0;1;0;2
Sud;Campania;SA;L628;1;5,5;6;15,58;9,25;37,33
Sud;Campania;SA;L656;1;0;4;2,75;1;8,75
Sud;Campania;SA;L835;1;22,26;7,2;2;3;35,46
Sud;Campania;SA;L860;3;24;13,17;6,34;3;49,51
Sud;Campania;SA;M253;4;4;2,38;3;1;14,38
Sud;Campania;SA;M294;1,5;17;19,55;19,67;7;64,72
Sud;Molise;CB;A050;1;2;0;1;1;5
Sud;Molise;CB;A616;1;3,92;2;0;2;8,92
Sud;Molise;CB;A930;1,5;13,83;6,15;10,49;8,58;40,55
Sud;Molise;CB;A971;0;1,2;1;1;0;3,2
Sud;Molise;CB;B295;1;0;1;2;0;4
Sud;Molise;CB;B519;32,22;90,13;83,95;99,55;56,51;362,36
Sud;Molise;CB;B522;0;0;0;0;1;1
Sud;Molise;CB;B528;0;0;2,5;2;3,22;7,72
Sud;Molise;CB;B544;0;0;3;1,67;0;4,67
Sud;Molise;CB;B550;16,83;94,77;32,41;7,91;5,83;157,75
Sud;Molise;CB;B858;0;3;0,5;2,89;2;8,39
Sud;Molise;CB;B871;0;0,67;1;0,67;0;2,34
Sud;Molise;CB;C066;0;1;0;0;0;1
Sud;Molise;CB;C175;0;0;0,5;0;0;0,5
Sud;Molise;CB;C197;0;4;1;1;2;8
Sud;Molise;CB;C346;0;0;1;0;0;1
Sud;Molise;CB;C486;0;1;0;0;0,58;1,58
Sud;Molise;CB;C488;0;1;0;1;1,5;3,5
Sud;Molise;CB;C764;2;4;1;0;1;8
Sud;Molise;CB;C772;0;1;0;1;0;2
Sud;Molise;CB;C854;0;1;1;0;1,75;3,75
Sud;Molise;CB;C875;0;1;1,67;0,68;3,5;6,85
Sud;Molise;CB;D550;0;3;0;4,67;4;11,67
Sud;Molise;CB;D737;2;2,5;0;1;0;5,5
Sud;Molise;CB;D896;1,56;7;3,56;1;1;14,12
Sud;Molise;CB;E030;0;3;0;0;1;4
Sud;Molise;CB;E244;0;4,5;1;1;1;7,5
Sud;Molise;CB;E248;0;0;4;0,25;2;6,25
Sud;Molise;CB;E259;5;6,4;9,2;13,41;4,5;38,51
Sud;Molise;CB;E381;1;3;1,17;2,02;5,66;12,85
Sud;Molise;CB;E456;3,5;11,66;9,63;4;6;34,79
Sud;Molise;CB;E599;0;2;1;3;2,17;8,17
Sud;Molise;CB;E722;2;2;2;1;0,25;7,25
Sud;Molise;CB;E748;2;1;0;0;1;4
Sud;Molise;CB;E780;0;2;0;1;0;3
Sud;Molise;CB;E799;0;1;0;1;3;5
Sud;Molise;CB;F055;1;0;0;0;0;1
Sud;Molise;CB;F233;2;6;5;1;5,5;19,5
Sud;Molise;CB;F294;0;0;0;1;0;1
Sud;Molise;CB;F322;0;2;0;1;1,75;4,75
Sud;Molise;CB;F391;1;2;1;0;1;5
Sud;Molise;CB;F475;0;1,75;2;2;0;5,75
Sud;Molise;CB;F495;3;3;3;0;2;11
Sud;Molise;CB;F548;1,33;1;0;0;1;3,33
Sud;Molise;CB;F569;1;2;0,5;2;0;5,5
Sud;Molise;CB;F576;3;24;12;11,95;4,5;55,45
Sud;Molise;CB;F689;1;2;0;0;0,25;3,25
Sud;Molise;CB;F748;5,5;0,75;1;1;0;8,25
Sud;Molise;CB;G086;3;2;1;1;3,5;10,5
Sud;Molise;CB;G257;5,75;3,25;0,25;1,67;1;11,92
Sud;Molise;CB;G506;2;1;4;7;4,5;18,5
Sud;Molise;CB;G512;1;5;1;2;1;10
Sud;Molise;CB;G609;5;3,76;1;0;0;9,76
Sud;Molise;CB;G610;2;0;0;0;0;2
Sud;Molise;CB;G910;2;2;2;1;1;8
Sud;Molise;CB;H083;1;1,5;0;0;0;2,5
Sud;Molise;CB;H273;0;3,5;4;1,78;6,82;16,1
Sud;Molise;CB;H311;1;2;0;0;1;4
Sud;Molise;CB;H313;1;9;8;8;8;34
Sud;Molise;CB;H454;1;1,39;0;0;1,5;3,89
Sud;Molise;CB;H589;0;1,75;0;1;0,5;3,25
Sud;Molise;CB;H693;0;0,33;0,5;0;0;0,83
Sud;Molise;CB;H782;0;1;2;0;0;3
Sud;Molise;CB;H833;0;2;0;0;2;4
Sud;Molise;CB;H867;0;3;0;2;0;5
Sud;Molise;CB;H920;0;0,5;0;0;0;0,5
Sud;Molise;CB;H928;0;1;1;1;2;5
Sud;Molise;CB;H929;0;4;5;3;8;20
Sud;Molise;CB;H990;6;4;4;3;4,5;21,5
Sud;Molise;CB;I023;2;7;1;1;0;11
Sud;Molise;CB;I122;0;1;1;0,5;0;2,5
Sud;Molise;CB;I181;2;5,5;2;1;3,5;14
Sud;Molise;CB;I289;0;1;1;1;1;4
Sud;Molise;CB;I320;1;2;1,5;0;4;8,5
Sud;Molise;CB;I618;0;2;3;1;2;8
Sud;Molise;CB;I910;0,83;2;0;1;2,5;6,33
Sud;Molise;CB;L069;2;2;0;0;0,5;4,5
Sud;Molise;CB;L113;22,61;105,1;77,42;55,86;26,86;287,85
Sud;Molise;CB;L215;0;0,5;1;0;0;1,5
Sud;Molise;CB;L230;1;2;0;1;0;4
Sud;Molise;CB;L435;1;2,25;2,11;6;2;13,36
Sud;Molise;CB;L458;0;0;0,57;1,17;0,57;2,31
Sud;Molise;CB;L505;2;1;1;2,33;1,33;7,66
Sud;Molise;CB;M057;2;13;5;5,33;5;30,33
Sud;Molise;IS;A051;0;0;0;0;0;0
Sud;Molise;IS;A080;0;5,5;4;1;3,7;14,2
Sud;Molise;IS;A567;1;2,5;5,33;2;0;10,83
Sud;Molise;IS;A761;0;0;1;0;2,67;3,67
Sud;Molise;IS;B317;3;1,67;1,67;1;1;8,34
Sud;Molise;IS;B466;1;1,5;0;0,5;0;3
Sud;Molise;IS;B630;0;3;1;0;2;6
Sud;Molise;IS;B682;7;6,5;4,25;1,75;1;20,5
Sud;Molise;IS;B810;1;1;3,33;2;4;11,33
Sud;Molise;IS;B830;0;2;1;1;1;5
Sud;Molise;IS;C082;0;0;0;1;0;1
Sud;Molise;IS;C200;0;0;0;0;1;1
Sud;Molise;IS;C246;3;4,25;3;0;1;11,25
Sud;Molise;IS;C247;0;0;0;0;1;1
Sud;Molise;IS;C270;0;0;1;0;0;1
Sud;Molise;IS;C534;1;1;1;1;0;4
Sud;Molise;IS;C620;0;1;3;1;0;5
Sud;Molise;IS;C769;0;1;1;0;0;2
Sud;Molise;IS;C878;0;1;1;0,67;1,17;3,84
Sud;Molise;IS;C941;2;1;1;1;0,5;5,5
Sud;Molise;IS;D595;1;1;1;0;1;4
Sud;Molise;IS;D703;1;0;1;0;0,5;2,5
Sud;Molise;IS;D715;0;1;1;0;2;4
Sud;Molise;IS;D811;0;3;1;1,83;0;5,83
Sud;Molise;IS;E335;10,03;16,5;32,83;32,15;11;102,51
Sud;Molise;IS;E669;0;0;0;1;0;1
Sud;Molise;IS;E778;0;2;9,5;0;12,49;23,99
Sud;Molise;IS;E779;2;1;2;1;0;6
Sud;Molise;IS;F239;0;2;0;0;0;2
Sud;Molise;IS;F429;0;0;0;1;2;3
Sud;Molise;IS;F580;0;0;0;1;1;2
Sud;Molise;IS;F601;0;0;2;0;0;2
Sud;Molise;IS;G486;0;0;1;0;3;4
Sud;Molise;IS;G495;0;2;3;0;0;5
Sud;Molise;IS;G497;0;2;0;0;2;4
Sud;Molise;IS;G523;0;1;1;0;0;2
Sud;Molise;IS;G606;1;1;0;0,2;0,17;2,37
Sud;Molise;IS;G727;0;0;0,08;0;0;0,08
Sud;Molise;IS;G954;1,67;4,47;4;3;1;14,14
Sud;Molise;IS;H308;0;0;1;1;0;2
Sud;Molise;IS;H420;0;1;2;0;0,5;3,5
Sud;Molise;IS;H445;0;0;0;1;1;2
Sud;Molise;IS;H458;4;2;1;2;0;9
Sud;Molise;IS;I096;0;5;1,05;3;1;10,05
Sud;Molise;IS;I189;1;1;1;1;0;4
Sud;Molise;IS;I238;0;5;3;1;1;10
Sud;Molise;IS;I282;0;3;1;0;0;4
Sud;Molise;IS;I507;3;2;0,5;1;0;6,5
Sud;Molise;IS;I679;0;2;0;1;0;3
Sud;Molise;IS;I682;0;4;0,8;0;1;5,8
Sud;Molise;IS;L696;1,33;5;1,98;2,94;0,33;11,58
Sud;Molise;IS;L725;4;29;26;29;30,83;118,83
Sud;Puglia;BA;A048;7,78;27;55,75;24,5;24;139,03
Sud;Puglia;BA;A055;12,11;23,67;46,5;32,91;22;137,19
Sud;Puglia;BA;A149;15;17,25;23,8;15,72;7;78,77
Sud;Puglia;BA;A225;42,5;68,73;130,56;74,09;35,36;351,24
Sud;Puglia;BA;A285;42,69;111,04;163,82;143,38;58,13;519,06
Sud;Puglia;BA;A662;229,86;610,2;665,81;402,97;254,37;2163,21
Sud;Puglia;BA;A669;77,03;141,46;128,08;54,41;40,4;441,38
Sud;Puglia;BA;A874;0;0;3,33;6,33;2;11,66
Sud;Puglia;BA;A883;35,65;103,79;163,64;76,88;35,17;415,13
Sud;Puglia;BA;A892;10;18;28;11;6;73
Sud;Puglia;BA;A893;32,14;63,52;105,61;65,14;23,39;289,8
Sud;Puglia;BA;A894;6;38;46;29,5;3,83;123,33
Sud;Puglia;BA;B619;29,17;44,5;47,42;43,08;14,2;178,37
Sud;Puglia;BA;B716;7;41;38,17;12,62;10,5;109,29
Sud;Puglia;BA;B923;17;41,17;49,89;25,5;19,5;153,06
Sud;Puglia;BA;B998;10,6;48,94;28;19,71;22,55;129,8
Sud;Puglia;BA;C134;23,94;40,5;46;44,1;28;182,54
Sud;Puglia;BA;C436;0;9,5;11,92;7,5;10;38,92
Sud;Puglia;BA;C975;11,25;41,67;47,29;46,16;16,25;162,62
Sud;Puglia;BA;C983;79,2;71,82;116,94;78,61;35,59;382,16
Sud;Puglia;BA;E038;23,36;32,08;46,5;27,28;14,5;143,72
Sud;Puglia;BA;E047;10,5;31,05;47,16;20,69;13,5;122,9
Sud;Puglia;BA;E155;21,25;36,86;56,17;43,97;21,44;179,69
Sud;Puglia;BA;E223;19,12;19,63;17;15,17;13;83,92
Sud;Puglia;BA;E645;13;13,67;26,3;10,5;8,34;71,81
Sud;Puglia;BA;F220;28,97;23,84;22,25;11,67;3;89,73
Sud;Puglia;BA;F262;11,67;58,79;85,84;46,5;13,83;216,63
Sud;Puglia;BA;F280;11,88;45,91;35,47;30,19;14,44;137,89
Sud;Puglia;BA;F284;63,84;116,21;141,87;69,7;31,5;423,12
Sud;Puglia;BA;F376;34,79;96,51;107,76;70,97;33,42;343,45
Sud;Puglia;BA;F915;20;13,17;30,67;29,67;10,75;104,26
Sud;Puglia;BA;F923;7;34,69;52,74;25,17;28,5;148,1
Sud;Puglia;BA;G291;12;26;35;31,25;16,5;120,75
Sud;Puglia;BA;G769;3;2;3;4;0;12
Sud;Puglia;BA;G787;22,66;66;55;26,5;12,5;182,66
Sud;Puglia;BA;H096;25,33;46,12;46,75;26,36;19,89;164,45
Sud;Puglia;BA;H643;7;19,75;32,13;20,64;11;90,52
Sud;Puglia;BA;H645;31,13;57,01;47,4;26;13,02;174,56
Sud;Puglia;BA;H749;6,2;4;8;4,5;4,5;27,2
Sud;Puglia;BA;I053;6;16,75;12,75;10;6,34;51,84
