AREA;Regione;prov;2014_CodFitt;NTN_2014_Box;NTN_2014_Depositi_Pert
Sud;Puglia;LE;B616;0;1
Sud;Puglia;LE;B690;0,17;0
Sud;Puglia;LE;B792;8;1
Sud;Puglia;LE;B822;0;1
Sud;Puglia;LE;B936;29,22;10
Sud;Puglia;LE;C334;1;0
Sud;Puglia;LE;C335;0,17;0
Sud;Puglia;LE;C336;9;3,46
Sud;Puglia;LE;C377;63;13
Sud;Puglia;LE;C865;2;0
Sud;Puglia;LE;C978;14;4,5
Sud;Puglia;LE;D006;9,5;4
Sud;Puglia;LE;D044;2;3,78
Sud;Puglia;LE;D223;0;0
Sud;Puglia;LE;D237;4,83;3,5
Sud;Puglia;LE;D305;11;2
Sud;Puglia;LE;D851;5;5
Sud;Puglia;LE;D862;35,99;14,33
Sud;Puglia;LE;D863;9,17;3
Sud;Puglia;LE;D883;83,06;11,08
Sud;Puglia;LE;E053;1;2
Sud;Puglia;LE;E061;3;1
Sud;Puglia;LE;E227;10,67;1
Sud;Puglia;LE;E506;464,7;67,5
Sud;Puglia;LE;E538;22;3,67
Sud;Puglia;LE;E563;14;0
Sud;Puglia;LE;E629;47,83;10,67
Sud;Puglia;LE;E815;42,33;4
Sud;Puglia;LE;E979;4,5;2
Sud;Puglia;LE;E984;1;0
Sud;Puglia;LE;F054;19,5;6
Sud;Puglia;LE;F101;14;3
Sud;Puglia;LE;F109;11,17;0
Sud;Puglia;LE;F117;0;1
Sud;Puglia;LE;F194;1;0
Sud;Puglia;LE;F221;3;0
Sud;Puglia;LE;F604;14,33;4
Sud;Puglia;LE;F623;1;0
Sud;Puglia;LE;F716;4;4
Sud;Puglia;LE;F816;2;0
Sud;Puglia;LE;F842;43,5;8,75
Sud;Puglia;LE;F881;5;0
Sud;Puglia;LE;F916;4,5;0,67
Sud;Puglia;LE;F970;3;2
Sud;Puglia;LE;G136;1;1,5
Sud;Puglia;LE;G188;36;4
Sud;Puglia;LE;G285;0;0
Sud;Puglia;LE;G325;18,64;5,67
Sud;Puglia;LE;G378;1;1
Sud;Puglia;LE;G751;9;0
Sud;Puglia;LE;H047;1,33;3
Sud;Puglia;LE;H147;10,5;2
Sud;Puglia;LE;H632;2;1
Sud;Puglia;LE;H708;6,75;1
Sud;Puglia;LE;H729;4;7
Sud;Puglia;LE;H757;1;4
Sud;Puglia;LE;H793;48,58;1
Sud;Puglia;LE;H826;4,5;1
Sud;Puglia;LE;I059;18,5;6
Sud;Puglia;LE;I115;1;3
Sud;Puglia;LE;I172;26;0
Sud;Puglia;LE;I549;10;3
Sud;Puglia;LE;I559;0,5;1
Sud;Puglia;LE;I780;2;0
Sud;Puglia;LE;I800;5;2
Sud;Puglia;LE;I887;0,5;3
Sud;Puglia;LE;I923;5;0
Sud;Puglia;LE;I930;11;2,67
Sud;Puglia;LE;I950;0;0
Sud;Puglia;LE;L008;0;5
Sud;Puglia;LE;L010;0;0
Sud;Puglia;LE;L011;38,75;1
Sud;Puglia;LE;L064;4,83;2
Sud;Puglia;LE;L074;13;2
Sud;Puglia;LE;L166;0;1
Sud;Puglia;LE;L383;20;0
Sud;Puglia;LE;L419;40,36;14
Sud;Puglia;LE;L462;10,33;5
Sud;Puglia;LE;L484;19,6;7
Sud;Puglia;LE;L485;17,17;1,8
Sud;Puglia;LE;L711;4,25;1
Sud;Puglia;LE;L776;7,47;3
Sud;Puglia;LE;M187;2;2
Sud;Puglia;LE;M261;5;2
Sud;Puglia;LE;M263;12,58;8,33
Sud;Puglia;LE;M264;1;0
Sud;Puglia;TA;A514;0;0
Sud;Puglia;TA;B808;13;2
Sud;Puglia;TA;C136;32,89;18
Sud;Puglia;TA;D171;22;6
Sud;Puglia;TA;D463;0;0,25
Sud;Puglia;TA;D754;3;2
Sud;Puglia;TA;E036;57,5;23,2
Sud;Puglia;TA;E205;70,67;15,95
Sud;Puglia;TA;E469;23,5;11
Sud;Puglia;TA;E537;0;0
Sud;Puglia;TA;E630;3;2
Sud;Puglia;TA;E882;28,5;15
Sud;Puglia;TA;E986;61,67;28,03
Sud;Puglia;TA;E995;5;3,82
Sud;Puglia;TA;F027;112,91;34,92
Sud;Puglia;TA;F531;3;1
Sud;Puglia;TA;F563;4;1,94
Sud;Puglia;TA;F587;1;0
Sud;Puglia;TA;F784;34,42;25,67
Sud;Puglia;TA;G251;12,42;4
Sud;Puglia;TA;G252;26,8;32,8
Sud;Puglia;TA;H090;17;1
Sud;Puglia;TA;H409;3,33;2,5
Sud;Puglia;TA;H882;31,17;5
Sud;Puglia;TA;I018;2;0
Sud;Puglia;TA;I467;6,25;0
Sud;Puglia;TA;L049;255,25;90,69
Sud;Puglia;TA;L294;1,22;1
Sud;Puglia;TA;M298;9;3
Isole;Sardegna;CA;A359;4,67;4
Isole;Sardegna;CA;A419;0;0
Isole;Sardegna;CA;A474;82;19,43
Isole;Sardegna;CA;A597;0;0
Isole;Sardegna;CA;A677;0;0
Isole;Sardegna;CA;A681;0;0
Isole;Sardegna;CA;B250;5;0
Isole;Sardegna;CA;B274;0;0
Isole;Sardegna;CA;B354;583,08;146,48
Isole;Sardegna;CA;B383;1;4
Isole;Sardegna;CA;B675;16;5
Isole;Sardegna;CA;B738;42,5;6,06
Isole;Sardegna;CA;B745;5,15;9,07
Isole;Sardegna;CA;B789;3;3
Isole;Sardegna;CA;C882;0;0
Isole;Sardegna;CA;D259;20;3
Isole;Sardegna;CA;D260;0;1
Isole;Sardegna;CA;D323;10,92;1
Isole;Sardegna;CA;D333;12,33;1
Isole;Sardegna;CA;D334;1;1
Isole;Sardegna;CA;D344;0;0
Isole;Sardegna;CA;D399;48;23
Isole;Sardegna;CA;D639;1;0,45
Isole;Sardegna;CA;D827;0;0
Isole;Sardegna;CA;D970;0;0
Isole;Sardegna;CA;D994;0;0
Isole;Sardegna;CA;D997;0;0
Isole;Sardegna;CA;E022;0;0
Isole;Sardegna;CA;E084;0;0
Isole;Sardegna;CA;E085;1;2,71
Isole;Sardegna;CA;E086;2,78;1,53
Isole;Sardegna;CA;E234;0;1
Isole;Sardegna;CA;E252;0;0
Isole;Sardegna;CA;E270;1;4
Isole;Sardegna;CA;E281;31,5;5
Isole;Sardegna;CA;E464;0;0
Isole;Sardegna;CA;E742;0;0
Isole;Sardegna;CA;E877;1;0
Isole;Sardegna;CA;E903;10;3
Isole;Sardegna;CA;F333;2;3
Isole;Sardegna;CA;F383;39,06;3,33
Isole;Sardegna;CA;F808;18;1
Isole;Sardegna;CA;F822;0;0
Isole;Sardegna;CA;F841;0;0
Isole;Sardegna;CA;F983;0;0
Isole;Sardegna;CA;F991;0;0,75
Isole;Sardegna;CA;G133;0;0
Isole;Sardegna;CA;G207;0;1
Isole;Sardegna;CA;G287;4;3
Isole;Sardegna;CA;G382;0;0
Isole;Sardegna;CA;G383;0;0
Isole;Sardegna;CA;G446;0;0
Isole;Sardegna;CA;G669;0;0
Isole;Sardegna;CA;G922;4;0
Isole;Sardegna;CA;H088;27,28;1
Isole;Sardegna;CA;H118;214,47;43
Isole;Sardegna;CA;H119;26;2
Isole;Sardegna;CA;H738;0;0
Isole;Sardegna;CA;H739;0;0
Isole;Sardegna;CA;H766;0;0
Isole;Sardegna;CA;H856;3;1
Isole;Sardegna;CA;H974;5;2
Isole;Sardegna;CA;I118;4;0
Isole;Sardegna;CA;I166;4;1
Isole;Sardegna;CA;I182;2;0
Isole;Sardegna;CA;I271;0;0
Isole;Sardegna;CA;I294;9;3
Isole;Sardegna;CA;I402;0;0
Isole;Sardegna;CA;I428;0;1
Isole;Sardegna;CA;I443;1;0
Isole;Sardegna;CA;I570;0;1
Isole;Sardegna;CA;I580;78,5;40,97
Isole;Sardegna;CA;I582;0;0
Isole;Sardegna;CA;I615;2;2
Isole;Sardegna;CA;I624;0;3
Isole;Sardegna;CA;I647;2;1
Isole;Sardegna;CA;I667;0;0
Isole;Sardegna;CA;I695;46;10
Isole;Sardegna;CA;I699;16;2
Isole;Sardegna;CA;I705;0;0
Isole;Sardegna;CA;I724;0;0
Isole;Sardegna;CA;I734;0;0,65
Isole;Sardegna;CA;I735;1;0
Isole;Sardegna;CA;I752;29;11
Isole;Sardegna;CA;I765;0;0
Isole;Sardegna;CA;I797;1;0
Isole;Sardegna;CA;I995;0;0
Isole;Sardegna;CA;L154;0;0
Isole;Sardegna;CA;L337;0;0
Isole;Sardegna;CA;L463;0;0
Isole;Sardegna;CA;L473;0;0
Isole;Sardegna;CA;L512;0;0
Isole;Sardegna;CA;L513;0;0
Isole;Sardegna;CA;L521;24;3
Isole;Sardegna;CA;L613;0;0
Isole;Sardegna;CA;L924;1;4,25
Isole;Sardegna;CA;L966;0;0
Isole;Sardegna;CA;L968;0;2
Isole;Sardegna;CA;L986;0;1
Isole;Sardegna;CA;L987;0;0
Isole;Sardegna;CA;L998;1;2,5
Isole;Sardegna;CA;M016;0;1
Isole;Sardegna;CA;M025;0;1
Isole;Sardegna;CA;M026;1;0
Isole;Sardegna;CA;M209;2;0
Isole;Sardegna;CA;M270;0;0
Isole;Sardegna;CA;M278;0,5;0
Isole;Sardegna;CA;M288;2;2
Isole;Sardegna;CA;M291;0;0
Isole;Sardegna;NU;A355;61,02;7
Isole;Sardegna;NU;A407;2;1,8
Isole;Sardegna;NU;A454;0;1
Isole;Sardegna;NU;A492;0;0
Isole;Sardegna;NU;A503;0;0
Isole;Sardegna;NU;A663;8;3
Isole;Sardegna;NU;A722;0,63;0
Isole;Sardegna;NU;A776;0;0
Isole;Sardegna;NU;A880;0;0
Isole;Sardegna;NU;A895;0;0,25
Isole;Sardegna;NU;A948;3;0
Isole;Sardegna;NU;B056;1;1
Isole;Sardegna;NU;B062;5;1
Isole;Sardegna;NU;B068;23;12,5
Isole;Sardegna;NU;B248;47,75;6
Isole;Sardegna;NU;D287;0;1
Isole;Sardegna;NU;D345;1;1
Isole;Sardegna;NU;D376;0;0
Isole;Sardegna;NU;D430;0;0
Isole;Sardegna;NU;D431;0;0
Isole;Sardegna;NU;D443;0;0
Isole;Sardegna;NU;D640;0;0
Isole;Sardegna;NU;D665;0,33;1
Isole;Sardegna;NU;D842;0,17;0
Isole;Sardegna;NU;D859;2,5;1
Isole;Sardegna;NU;D888;0;0
Isole;Sardegna;NU;D947;0;0
Isole;Sardegna;NU;D968;0;0
Isole;Sardegna;NU;D982;0;1
Isole;Sardegna;NU;E049;5;1
Isole;Sardegna;NU;E283;0;1
Isole;Sardegna;NU;E323;0;0
Isole;Sardegna;NU;E336;1;2
Isole;Sardegna;NU;E387;0;0
Isole;Sardegna;NU;E400;0;0
Isole;Sardegna;NU;E441;6;1,4
Isole;Sardegna;NU;E517;0;0
Isole;Sardegna;NU;E644;0;0
Isole;Sardegna;NU;E646;0;0
Isole;Sardegna;NU;E647;0;0,34
Isole;Sardegna;NU;E700;8;1,5
Isole;Sardegna;NU;E736;1;0
Isole;Sardegna;NU;E788;11;1
Isole;Sardegna;NU;E825;2;0
Isole;Sardegna;NU;E874;1,89;2,8
Isole;Sardegna;NU;F073;0;0
Isole;Sardegna;NU;F261;1;0
Isole;Sardegna;NU;F698;0;0
Isole;Sardegna;NU;F933;0;0
Isole;Sardegna;NU;F979;53,5;11
Isole;Sardegna;NU;F981;0;1
Isole;Sardegna;NU;F982;0;0
Isole;Sardegna;NU;F986;0;0
Isole;Sardegna;NU;G031;0;3
Isole;Sardegna;NU;G044;0;0
Isole;Sardegna;NU;G058;0;0
Isole;Sardegna;NU;G064;0;0
Isole;Sardegna;NU;G070;0;0
Isole;Sardegna;NU;G071;0;1
Isole;Sardegna;NU;G084;0;0
Isole;Sardegna;NU;G097;0;0
Isole;Sardegna;NU;G119;4,5;1,43
Isole;Sardegna;NU;G120;0;0
Isole;Sardegna;NU;G122;0;1
Isole;Sardegna;NU;G146;0;0
Isole;Sardegna;NU;G147;1;0
Isole;Sardegna;NU;G154;1;0
Isole;Sardegna;NU;G158;0;0
Isole;Sardegna;NU;G191;0;0
Isole;Sardegna;NU;G201;0;0
Isole;Sardegna;NU;G445;2;0
Isole;Sardegna;NU;G929;0;0
Isole;Sardegna;NU;H659;0;0
Isole;Sardegna;NU;H661;0;0
Isole;Sardegna;NU;I329;38;12
Isole;Sardegna;NU;I448;0;0
Isole;Sardegna;NU;I668;0;0
Isole;Sardegna;NU;I706;0;0
Isole;Sardegna;NU;I707;0;0
Isole;Sardegna;NU;I730;0;0
Isole;Sardegna;NU;I748;2,67;0
Isole;Sardegna;NU;I751;3;0
Isole;Sardegna;NU;I851;0,33;0
Isole;Sardegna;NU;L006;1;0
Isole;Sardegna;NU;L036;0;0
Isole;Sardegna;NU;L140;0,8;0
Isole;Sardegna;NU;L153;0;0
Isole;Sardegna;NU;L160;0;0
Isole;Sardegna;NU;L172;0;0
Isole;Sardegna;NU;L202;1;0
Isole;Sardegna;NU;L231;2;0
Isole;Sardegna;NU;L423;0;0
Isole;Sardegna;NU;L489;0;0
Isole;Sardegna;NU;L506;0;0
Isole;Sardegna;NU;L514;0;0
Isole;Sardegna;NU;L953;0;0
Isole;Sardegna;NU;L992;0;0
Isole;Sardegna;OR;A007;0;3
Isole;Sardegna;OR;A097;0;0
Isole;Sardegna;OR;A126;0;0
Isole;Sardegna;OR;A180;0;0
Isole;Sardegna;OR;A204;0;0
Isole;Sardegna;OR;A357;1;0
Isole;Sardegna;OR;A368;1;1
Isole;Sardegna;OR;A380;1;1
Isole;Sardegna;OR;A477;0;0
Isole;Sardegna;OR;A480;0;0
Isole;Sardegna;OR;A609;0;0
Isole;Sardegna;OR;A614;0;0
Isole;Sardegna;OR;A621;0;0
Isole;Sardegna;OR;A655;0;0
Isole;Sardegna;OR;A721;0;0
Isole;Sardegna;OR;A856;0;0
Isole;Sardegna;OR;A960;2;0
Isole;Sardegna;OR;B055;0;0
Isole;Sardegna;OR;B281;0;1
Isole;Sardegna;OR;B314;19;7
Isole;Sardegna;OR;D200;1,17;1,5
Isole;Sardegna;OR;D214;0;0
Isole;Sardegna;OR;D585;0;0
Isole;Sardegna;OR;D695;0;0
Isole;Sardegna;OR;E004;3;0
Isole;Sardegna;OR;E087;0;0
Isole;Sardegna;OR;E088;0;0
Isole;Sardegna;OR;E972;0;0
Isole;Sardegna;OR;F050;1;0
Isole;Sardegna;OR;F208;0;0
Isole;Sardegna;OR;F270;0;0
Isole;Sardegna;OR;F271;0;0
Isole;Sardegna;OR;F272;1;0,89
Isole;Sardegna;OR;F727;0;0
Isole;Sardegna;OR;F840;0;0
Isole;Sardegna;OR;F867;0;0
Isole;Sardegna;OR;F934;1;0
Isole;Sardegna;OR;F974;0;0
Isole;Sardegna;OR;F980;1;0
Isole;Sardegna;OR;F985;0;0
Isole;Sardegna;OR;G043;0;0
Isole;Sardegna;OR;G113;75,94;16,5
Isole;Sardegna;OR;G286;0;1
Isole;Sardegna;OR;G379;0;0
Isole;Sardegna;OR;G384;0;1
Isole;Sardegna;OR;G817;0;0
Isole;Sardegna;OR;H301;4;0
Isole;Sardegna;OR;H756;0;0
Isole;Sardegna;OR;I205;2,25;2
Isole;Sardegna;OR;I298;0;0
Isole;Sardegna;OR;I374;1;0
Isole;Sardegna;OR;I384;1;0
Isole;Sardegna;OR;I503;2;1
Isole;Sardegna;OR;I564;0;0
Isole;Sardegna;OR;I605;0;0
Isole;Sardegna;OR;I609;0;0
Isole;Sardegna;OR;I613;0;0
Isole;Sardegna;OR;I717;0;0
Isole;Sardegna;OR;I718;0;0
Isole;Sardegna;OR;I721;0;0
Isole;Sardegna;OR;I742;0;0
Isole;Sardegna;OR;I743;0;0
Isole;Sardegna;OR;I749;0;0
Isole;Sardegna;OR;I757;0;0
Isole;Sardegna;OR;I778;0;0
Isole;Sardegna;OR;I791;2;0
Isole;Sardegna;OR;I861;0;0
Isole;Sardegna;OR;L023;0;0
Isole;Sardegna;OR;L122;0,78;0
Isole;Sardegna;OR;L321;0;0
Isole;Sardegna;OR;L393;1;3,34
Isole;Sardegna;OR;L488;0;0
Isole;Sardegna;OR;L496;0;0
Isole;Sardegna;OR;L508;0;0
Isole;Sardegna;OR;L991;1;0
Isole;Sardegna;OR;M030;0;0
Isole;Sardegna;OR;M153;0;0
Isole;Sardegna;OR;M168;0;0
Isole;Sardegna;SS;A069;1,5;2
Isole;Sardegna;SS;A115;0;1
Isole;Sardegna;SS;A192;256,78;43,58
Isole;Sardegna;SS;A287;0;0
Isole;Sardegna;SS;A379;1;0
Isole;Sardegna;SS;A453;61,2;26
Isole;Sardegna;SS;A606;1;0
Isole;Sardegna;SS;A781;1;4
Isole;Sardegna;SS;A789;1;2
Isole;Sardegna;SS;A827;0;0
Isole;Sardegna;SS;A976;4,16;0,88
Isole;Sardegna;SS;A977;1;2
Isole;Sardegna;SS;A978;2,49;1,86
Isole;Sardegna;SS;B063;0;0
Isole;Sardegna;SS;B064;0;0
Isole;Sardegna;SS;B094;0;0
Isole;Sardegna;SS;B246;2;1,27
Isole;Sardegna;SS;B264;2;1
Isole;Sardegna;SS;B265;0,5;0
Isole;Sardegna;SS;B276;0;0
Isole;Sardegna;SS;B378;0;3
Isole;Sardegna;SS;B772;0;0
Isole;Sardegna;SS;C272;39,51;9
Isole;Sardegna;SS;C600;0;0
Isole;Sardegna;SS;C613;1,67;0,33
Isole;Sardegna;SS;C818;1;0
Isole;Sardegna;SS;D100;2,13;0
Isole;Sardegna;SS;D441;0;0
Isole;Sardegna;SS;D637;1;1
Isole;Sardegna;SS;E019;0;0
Isole;Sardegna;SS;E285;2;0
Isole;Sardegna;SS;E376;0;0
Isole;Sardegna;SS;E377;4,73;1
Isole;Sardegna;SS;E401;0;0
Isole;Sardegna;SS;E425;32,33;6,83
Isole;Sardegna;SS;E747;1;0
Isole;Sardegna;SS;E752;2;4
Isole;Sardegna;SS;E902;0;0
Isole;Sardegna;SS;E992;0;0
Isole;Sardegna;SS;F542;0;0
Isole;Sardegna;SS;F667;0;1
Isole;Sardegna;SS;F721;0;1
Isole;Sardegna;SS;F818;0;0
Isole;Sardegna;SS;F975;0,54;1
Isole;Sardegna;SS;F976;0;1
Isole;Sardegna;SS;F977;0;1
Isole;Sardegna;SS;G015;275,9;47,64
Isole;Sardegna;SS;G046;12,5;6
Isole;Sardegna;SS;G153;2,25;2,17
Isole;Sardegna;SS;G156;3,82;0
Isole;Sardegna;SS;G178;1;3
Isole;Sardegna;SS;G203;8,61;6,5
Isole;Sardegna;SS;G225;4;0
Isole;Sardegna;SS;G258;55,01;15,34
Isole;Sardegna;SS;G376;2,6;0
Isole;Sardegna;SS;G450;1;0
Isole;Sardegna;SS;G740;3;2
Isole;Sardegna;SS;G924;78,87;11,67
Isole;Sardegna;SS;G962;4;3
Isole;Sardegna;SS;H095;0;1
Isole;Sardegna;SS;H507;1;2
Isole;Sardegna;SS;H848;5;0
Isole;Sardegna;SS;I312;41,5;7
Isole;Sardegna;SS;I452;438,08;68,93
Isole;Sardegna;SS;I565;1;1,25
Isole;Sardegna;SS;I598;1;0
Isole;Sardegna;SS;I614;3;5,8
Isole;Sardegna;SS;I732;1;2
Isole;Sardegna;SS;I863;13,33;13,75
Isole;Sardegna;SS;L088;1;0
Isole;Sardegna;SS;L093;23,17;6,74
Isole;Sardegna;SS;L158;1;0
Isole;Sardegna;SS;L180;5,5;0
Isole;Sardegna;SS;L235;2;0
Isole;Sardegna;SS;L428;28,58;1
Isole;Sardegna;SS;L464;2,75;1
Isole;Sardegna;SS;L503;2;1
Isole;Sardegna;SS;L509;3,5;0
Isole;Sardegna;SS;L604;60;17
Isole;Sardegna;SS;L989;0,5;5,5
Isole;Sardegna;SS;M214;21,5;3
Isole;Sardegna;SS;M259;12;1
Isole;Sardegna;SS;M274;52,5;3
Isole;Sardegna;SS;M275;18,38;2,5
Isole;Sardegna;SS;M276;1;0
Isole;Sardegna;SS;M282;4;1
Isole;Sardegna;SS;M284;1;0
Isole;Sardegna;SS;M290;4;2
Isole;Sardegna;SS;M292;0;0
Isole;Sardegna;SS;M301;0;0
Isole;Sicilia;AG;A089;33,5;27,22
Isole;Sicilia;AG;A181;2,08;4,08
Isole;Sicilia;AG;A351;5,33;8,99
Isole;Sicilia;AG;A896;0;4,5
Isole;Sicilia;AG;B275;2;1,5
Isole;Sicilia;AG;B377;0;1
Isole;Sicilia;AG;B427;4;4,83
Isole;Sicilia;AG;B460;3;2
Isole;Sicilia;AG;B486;0;5
Isole;Sicilia;AG;B520;8,8;5,68
Isole;Sicilia;AG;B602;31,75;28,33
Isole;Sicilia;AG;C275;9,25;10,16
Isole;Sicilia;AG;C341;0,86;6,11
Isole;Sicilia;AG;C356;2;10,22
Isole;Sicilia;AG;C668;4,42;12,89
Isole;Sicilia;AG;C928;0;3
Isole;Sicilia;AG;D514;13,83;15,57
Isole;Sicilia;AG;E209;6,67;10,95
Isole;Sicilia;AG;E390;0;0,5
Isole;Sicilia;AG;E431;1;0
Isole;Sicilia;AG;E573;40;10
Isole;Sicilia;AG;E714;0;4,8
Isole;Sicilia;AG;F126;14,88;8,5
Isole;Sicilia;AG;F299;4,17;7,5
Isole;Sicilia;AG;F414;1;0
Isole;Sicilia;AG;F655;7;0
Isole;Sicilia;AG;F845;9;18,23
Isole;Sicilia;AG;G282;12,27;8,27
Isole;Sicilia;AG;H148;8;7,5
Isole;Sicilia;AG;H159;3,92;6,13
Isole;Sicilia;AG;H194;3,83;5
Isole;Sicilia;AG;H205;1;1
Isole;Sicilia;AG;H269;8;8,67
Isole;Sicilia;AG;H743;4;7,46
Isole;Sicilia;AG;H778;3;5
Isole;Sicilia;AG;H914;4;10,67
Isole;Sicilia;AG;I185;0;0
Isole;Sicilia;AG;I224;8,7;4
Isole;Sicilia;AG;I290;0;2,93
Isole;Sicilia;AG;I356;2;3
Isole;Sicilia;AG;I533;22,66;22,82
Isole;Sicilia;AG;I723;3;5
Isole;Sicilia;AG;L944;1;3
Isole;Sicilia;CL;A049;1;0
Isole;Sicilia;CL;A957;0;0
Isole;Sicilia;CL;B302;4;4,71
Isole;Sicilia;CL;B429;93,24;24,47
Isole;Sicilia;CL;B537;4,13;5
Isole;Sicilia;CL;D267;4,1;1
Isole;Sicilia;CL;D960;81,1;12,5
Isole;Sicilia;CL;E618;2;1
Isole;Sicilia;CL;E953;1;3
Isole;Sicilia;CL;F065;8;11
Isole;Sicilia;CL;F489;2;0
Isole;Sicilia;CL;F830;6;7,25
Isole;Sicilia;CL;F899;7;10,58
Isole;Sicilia;CL;H245;2;5,5
Isole;Sicilia;CL;H281;11,31;1
Isole;Sicilia;CL;H792;46,43;9,67
Isole;Sicilia;CL;I169;4;5,5
Isole;Sicilia;CL;I644;4,5;9
Isole;Sicilia;CL;I824;8,68;2,75
Isole;Sicilia;CL;L016;1;0
Isole;Sicilia;CL;L609;1,83;1
Isole;Sicilia;CL;L959;1;1
Isole;Sicilia;CT;A025;5,5;0
Isole;Sicilia;CT;A026;76,72;12,67
Isole;Sicilia;CT;A027;112,66;11
Isole;Sicilia;CT;A028;158,19;26,17
Isole;Sicilia;CT;A029;36,15;6,33
Isole;Sicilia;CT;A056;70,42;29,08
Isole;Sicilia;CT;A766;70,57;24
Isole;Sicilia;CT;A841;20,95;11,81
Isole;Sicilia;CT;B202;35,08;37,47
Isole;Sicilia;CT;B384;11;4,5
Isole;Sicilia;CT;B428;53,5;16,83
Isole;Sicilia;CT;B561;37,5;1,26
Isole;Sicilia;CT;C091;1;1
Isole;Sicilia;CT;C297;1,67;13,56
Isole;Sicilia;CT;C351;665,46;67,37
Isole;Sicilia;CT;D623;30,16;3
Isole;Sicilia;CT;E017;106,5;14,66
Isole;Sicilia;CT;E133;5,42;3
Isole;Sicilia;CT;E156;131,81;11
Isole;Sicilia;CT;E578;6;3
Isole;Sicilia;CT;E602;2,77;6,17
Isole;Sicilia;CT;E854;5,22;2
Isole;Sicilia;CT;F004;93,91;19,58
Isole;Sicilia;CT;F005;71;6,75
Isole;Sicilia;CT;F209;11,09;13,66
Isole;Sicilia;CT;F214;0;0
Isole;Sicilia;CT;F217;4;7
Isole;Sicilia;CT;F231;5;0
Isole;Sicilia;CT;F250;98,03;12,95
Isole;Sicilia;CT;F781;24,5;0
Isole;Sicilia;CT;F890;13;1
Isole;Sicilia;CT;G253;16,63;5
Isole;Sicilia;CT;G371;61,5;28,88
Isole;Sicilia;CT;G402;41,89;8,34
Isole;Sicilia;CT;G597;8,33;5
Isole;Sicilia;CT;H154;2;1,33
Isole;Sicilia;CT;H168;1,75;7
Isole;Sicilia;CT;H175;7,93;12,5
Isole;Sicilia;CT;H325;54,22;9,78
Isole;Sicilia;CT;H805;1,8;2,8
Isole;Sicilia;CT;H922;96,48;10,5
Isole;Sicilia;CT;H940;71,5;11
Isole;Sicilia;CT;I035;3,5;0
Isole;Sicilia;CT;I098;34;3
Isole;Sicilia;CT;I202;60,08;0
Isole;Sicilia;CT;I216;1;6,78
Isole;Sicilia;CT;I240;2,5;6
Isole;Sicilia;CT;I314;14,7;6
Isole;Sicilia;CT;I548;19,27;4
Isole;Sicilia;CT;L355;37,4;5
Isole;Sicilia;CT;L369;84,77;7
Isole;Sicilia;CT;L658;26;0
Isole;Sicilia;CT;L828;26,48;2
Isole;Sicilia;CT;M100;6;3
Isole;Sicilia;CT;M139;8,5;3
Isole;Sicilia;CT;M271;6;6
Isole;Sicilia;CT;M283;0;1
Isole;Sicilia;CT;M287;3;5
Isole;Sicilia;EN;A070;12,5;10,5
Isole;Sicilia;EN;A098;3,5;2,33
Isole;Sicilia;EN;A478;4;5
Isole;Sicilia;EN;A676;12;7,83
Isole;Sicilia;EN;B381;6,83;7,83
Isole;Sicilia;EN;C342;75,99;20,31
Isole;Sicilia;EN;C353;4,34;0
Isole;Sicilia;EN;C471;6,5;18,03
Isole;Sicilia;EN;C480;3,69;4
Isole;Sicilia;EN;D849;6,5;3
Isole;Sicilia;EN;E536;13,75;7,66
Isole;Sicilia;EN;F892;30,61;7,15
Isole;Sicilia;EN;F900;1,22;3
Isole;Sicilia;EN;G580;37,33;18,6
Isole;Sicilia;EN;G624;5,66;8,41
Isole;Sicilia;EN;H221;15,67;9,5
Isole;Sicilia;EN;I891;0;1
Isole;Sicilia;EN;L448;13,25;6,22
Isole;Sicilia;EN;L583;18,31;4
Isole;Sicilia;EN;M011;4,5;2
Isole;Sicilia;ME;A177;2;7
Isole;Sicilia;ME;A194;2;1
Isole;Sicilia;ME;A201;5;5,33
Isole;Sicilia;ME;A313;0;1
Isole;Sicilia;ME;A638;26,45;22
Isole;Sicilia;ME;A698;0;0
Isole;Sicilia;ME;B198;2;9
Isole;Sicilia;ME;B660;2;1,5
Isole;Sicilia;ME;B666;15;6
Isole;Sicilia;ME;B695;0;2
Isole;Sicilia;ME;B804;21;5,5
Isole;Sicilia;ME;B918;0;2
Isole;Sicilia;ME;C051;0;4
Isole;Sicilia;ME;C094;0,19;0
Isole;Sicilia;ME;C210;2;4
Isole;Sicilia;ME;C347;0;1
Isole;Sicilia;ME;C568;0,06;3,33
Isole;Sicilia;ME;C956;2;3
Isole;Sicilia;ME;D474;0,6;0
Isole;Sicilia;ME;D569;0,72;4,74
Isole;Sicilia;ME;D622;0;1
Isole;Sicilia;ME;D635;0;2
Isole;Sicilia;ME;D661;1;0
Isole;Sicilia;ME;D733;1;2
Isole;Sicilia;ME;D765;3;6,22
Isole;Sicilia;ME;D793;0;3
Isole;Sicilia;ME;D824;5;1,34
Isole;Sicilia;ME;D825;14,83;6
Isole;Sicilia;ME;D844;4,5;2,5
Isole;Sicilia;ME;D861;0;2
Isole;Sicilia;ME;D885;1;1
Isole;Sicilia;ME;E014;33,5;9
Isole;Sicilia;ME;E043;6;6,36
Isole;Sicilia;ME;E142;2,25;5
Isole;Sicilia;ME;E233;1;0
