AREA;Regione;prov;2014_CodFitt;NTN_2014_Uffici;NTN_2014_Negozi_Lab;NTN_2014_Depositi_Comm;NTN_2014_TCO_B04;NTN_2014_TCO_D02;NTN_2014_TCO_D05;NTN_2014_TCO_D08;NTN_2014_PRO;NTN_2014_AGR
Sud;Calabria;CS;I060;0;1;0;0;0;0;0;1;0
Sud;Calabria;CS;I108;0;0;0;0;0;0;0;0;0
Sud;Calabria;CS;I114;0;0;0;0;0;0;0;0;0
Sud;Calabria;CS;I165;0;0;0;0;0;0;0;0;0
Sud;Calabria;CS;I171;0;0;0;0;0;0;0;0;0
Sud;Calabria;CS;I183;0;0;1;0;0;0;0;0;0
Sud;Calabria;CS;I192;0;0;1;0;0;0;0;0;0
Sud;Calabria;CS;I309;0;1;1;0;0;0;0;0;0
Sud;Calabria;CS;I359;0;0;0;0;0;0;0;0;0
Sud;Calabria;CS;I388;0;1;0;0;0;0;0;0;0
Sud;Calabria;CS;I423;0;1;1,5;0;0;0;0;4;0
Sud;Calabria;CS;I485;0;0;0,92;0;0;0;0;0;1,05
Sud;Calabria;CS;I489;0;4;13,02;0;0;0;0;0;0
Sud;Calabria;CS;I642;0;0;0;0;0;0;0;0;0
Sud;Calabria;CS;I650;0;0;0,17;0;0;0;0;0;0
Sud;Calabria;CS;I895;1;2;8,5;0;0;0;0;0;0
Sud;Calabria;CS;I896;0;2;2;0;0;0;0;0;0
Sud;Calabria;CS;I898;0;0;2;0;0;0;0;1;0
Sud;Calabria;CS;L055;0;1,11;2,87;0;0;0;0;0;0
Sud;Calabria;CS;L124;2;0;5;0;0;0;0;0;0
Sud;Calabria;CS;L134;0;0;4;0;0;0;0;0;0
Sud;Calabria;CS;L206;0;2;3,33;0;0;0;0;1;0
Sud;Calabria;CS;L305;0;3;0;0;0;0;0;0;0
Sud;Calabria;CS;L353;0;1;8,5;0;0;0;0;0;0
Sud;Calabria;CS;L375;0;0;2;0;0;0;0;0;0
Sud;Calabria;CS;L524;0;0;0;0;0;0;0;0;0
Sud;Calabria;CS;L747;0;0;3;0;0;0;0;0;0
Sud;Calabria;CS;M202;3;0;2;0;0;0;0;0;0
Sud;Calabria;CZ;A155;0;0;0;0;0;0;0;0;0
Sud;Calabria;CZ;A255;0;0;0;0;0;0;0;0;0
Sud;Calabria;CZ;A257;0;0;0,14;0;0;0;0;1;0
Sud;Calabria;CZ;A272;0;0;1;0;0;0;0;0;0
Sud;Calabria;CZ;A397;0;0;0;0;0;0;0;0;0
Sud;Calabria;CZ;A542;0;0;3,06;0;0;0;0;0;0
Sud;Calabria;CZ;A736;0;0;0,5;0;0;0;0;0;0
Sud;Calabria;CZ;B002;0;4;1;0;0;0;0;1;0
Sud;Calabria;CZ;B085;0;1;3,25;0;0;0;0;0;0
Sud;Calabria;CZ;B717;0;0;2;0;0;0;0;3;0
Sud;Calabria;CZ;B758;0;0;0;0;0;0;0;0;0
Sud;Calabria;CZ;B790;0;0;3;0;0;0;0;0;0
Sud;Calabria;CZ;C352;15,33;40,75;50,23;0;2;0;3;2;2
Sud;Calabria;CZ;C453;0;0;3;0;0;0;0;0;0
Sud;Calabria;CZ;C472;0;0;1;0;0;0;0;0;0
Sud;Calabria;CZ;C542;0;1;1;0;0;0;0;0;0
Sud;Calabria;CZ;C616;0;0;9;0;0;0;0;0;0
Sud;Calabria;CZ;C674;0;0;0;0;0;0;0;0;0
Sud;Calabria;CZ;C960;0;1;0;0;0;0;0;0;0
Sud;Calabria;CZ;D049;0;1;0;0;0;0;0;0;0
Sud;Calabria;CZ;D181;0;2;5;0;0;0;0;0;0
Sud;Calabria;CZ;D218;0;0;6;0;0;0;0;0;0
Sud;Calabria;CZ;D257;0;3;6,5;0;0;0;0;0;0
Sud;Calabria;CZ;D261;0;1;1;0;0;0;0;0;0
Sud;Calabria;CZ;D476;0;0;5;0;1;0;0;1;0
Sud;Calabria;CZ;D544;0;1;0;0;0;0;0;0;0
Sud;Calabria;CZ;D546;0;1;3;0;0;0;0;0;0
Sud;Calabria;CZ;D744;0;1;0;0;0;0;0;0;0
Sud;Calabria;CZ;D852;0;0;1;0;0;0;0;0;0
Sud;Calabria;CZ;D932;0;0;1;0;0;0;0;0;0
Sud;Calabria;CZ;E031;0;3;2,04;0;0;0;0;0;0
Sud;Calabria;CZ;E050;0;1;4;0;0;0;0;0;0
Sud;Calabria;CZ;E068;0;2;7;0;0;0;0;1;0
Sud;Calabria;CZ;E239;0;0,66;3,5;0;0;0;0;0;0
Sud;Calabria;CZ;E274;0;0;0;0;0;0;0;0;0
Sud;Calabria;CZ;E328;0;0;1;0;0;0;0;0;0
Sud;Calabria;CZ;E806;0;0;1;0;0;0;0;0;0
Sud;Calabria;CZ;E834;0;0;2;0;0;0;0;2;0
Sud;Calabria;CZ;E923;0;0;0;0;0;0;0;0;0
Sud;Calabria;CZ;E925;0;0;1;0;0;0;0;0;0
Sud;Calabria;CZ;E991;0;0;1,5;0;0;0;0;0;0
Sud;Calabria;CZ;F200;0;0;1;0;0;0;0;0;0
Sud;Calabria;CZ;F432;0;0;4,5;0;0;0;0;0;0
Sud;Calabria;CZ;F586;0;0;10;0;0;0;0;0;0
Sud;Calabria;CZ;F780;0;0;1;0;0;0;0;0;0
Sud;Calabria;CZ;F910;0;1;2;0;0;0;0;0;0
Sud;Calabria;CZ;G034;0;0;1;0;0;0;0;0;0
Sud;Calabria;CZ;G272;0;0;2;0;0;0;0;0;0
Sud;Calabria;CZ;G439;0;1;0;0;0;0;0;0;0
Sud;Calabria;CZ;G517;0;0;0;0;0;0;0;0;0
Sud;Calabria;CZ;G518;0;1;2;0;0;0;0;0;0
Sud;Calabria;CZ;G734;0;0;0;0;0;0;0;0;0
Sud;Calabria;CZ;H846;0;0;2;0;0;0;0;0;0
Sud;Calabria;CZ;H976;0;0;0,93;0;0;0;0;0;0
Sud;Calabria;CZ;I093;0;0;3,66;0;0;0;0;0;0
Sud;Calabria;CZ;I095;0;1;1;0;0;0;0;0;0
Sud;Calabria;CZ;I164;0;1;1;0;0;0;0;0;0
Sud;Calabria;CZ;I170;0;0;5,25;0;0;0;0;0;0
Sud;Calabria;CZ;I266;0;1;5;0;0;0;0;0;0
Sud;Calabria;CZ;I322;0;0;2;0;0;0;0;0;0
Sud;Calabria;CZ;I393;0;0;4,2;0;0;0;0;0;0
Sud;Calabria;CZ;I463;0;0;9;0;0;0;0;0;0
Sud;Calabria;CZ;I589;0;0;0;0;0;0;0;0;0
Sud;Calabria;CZ;I590;0,5;0;3;0;0;0;0;0;0
Sud;Calabria;CZ;I655;0;0;1;0;0;0;0;0;0
Sud;Calabria;CZ;I671;0;4;4,52;0;0;0;0;0;0
Sud;Calabria;CZ;I704;0;0;3,29;0;0;0;0;0;0
Sud;Calabria;CZ;I745;0;0;4;0;0;0;0;0;0
Sud;Calabria;CZ;I844;0;0;1;0;0;0;0;0;0
Sud;Calabria;CZ;I872;0;2,34;3;0;0;0;1;0;0
Sud;Calabria;CZ;I874;0;1;3;0;0;0;0;0;0
Sud;Calabria;CZ;I875;0;0;3;0;0;0;0;0;0
Sud;Calabria;CZ;I929;0;4;7;0;0;0;0;0;0
Sud;Calabria;CZ;I937;0;0;1,5;0;0;0;0;0;0
Sud;Calabria;CZ;L070;0;2;1;0;0;0;0;0;0
Sud;Calabria;CZ;L177;0;1;3;0;0;0;0;0;0
Sud;Calabria;CZ;L240;0;0,2;1;0;0;0;0;0;0
Sud;Calabria;CZ;M140;0;0;3,5;0;0;0;0;1;0
Sud;Calabria;CZ;M208;4;38,17;41,05;0;1;0;1;3;0
Sud;Calabria;KR;A772;0;1;4;0;0;0;0;0;0
Sud;Calabria;KR;B319;0;0;2,08;0;0;0;0;0;0
Sud;Calabria;KR;B771;0;0;0;0;0;0;0;0;0
Sud;Calabria;KR;B857;0;2;8;0;0;0;0;0;0
Sud;Calabria;KR;B968;0;0;7;0;0;0;0;0;0
Sud;Calabria;KR;C725;0;0;3;0;0;0;0;0;0
Sud;Calabria;KR;C726;0;3,5;8;0;0;0;0;2;0
Sud;Calabria;KR;D122;8;20,17;28,33;0;0;0;11;1;0
Sud;Calabria;KR;D123;0;2;6,02;0;0;0;0;0;0
Sud;Calabria;KR;D189;0;1;4;0;1;0;0;0;0
Sud;Calabria;KR;D236;0;2;4,37;0;0;0;0;0;0
Sud;Calabria;KR;E339;0;1;5;0;0;0;0;1;0
Sud;Calabria;KR;F108;0;0;4,25;0;0;0;0;0;0
Sud;Calabria;KR;F157;0;2;9,22;0;0;0;0;0;0
Sud;Calabria;KR;G278;0;0;1;0;0;0;0;0;0
Sud;Calabria;KR;G508;0;4;20;0;0;0;0;0;0
Sud;Calabria;KR;H383;0;0;1;0;0;0;0;0;0
Sud;Calabria;KR;H403;1;0;2;0;0;0;0;0;0
Sud;Calabria;KR;I026;0;0;1;0;0;0;0;0;0
Sud;Calabria;KR;I057;0;0;0;0;0;0;0;0;0
Sud;Calabria;KR;I308;0;2;1;0;0;0;0;0;0
Sud;Calabria;KR;I468;0;0;10;0;0;0;0;0;0
Sud;Calabria;KR;I494;0;0;4;0;0;0;0;1;0
Sud;Calabria;KR;I982;0;2,5;3,12;0;0;0;0;0;1
Sud;Calabria;KR;L492;0;0;3;0;0;0;0;0;0
Sud;Calabria;KR;L802;0;2;3;0;0;0;0;0;0
Sud;Calabria;RC;A065;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;A077;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;A303;0;0;1;0;0;0;0;0;0
Sud;Calabria;RC;A314;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;A385;0;2;2;0;0;0;0;0;0
Sud;Calabria;RC;A544;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;A552;0;0,73;4,25;0;0;0;0;0;0
Sud;Calabria;RC;A780;0;0;1;0;0;0;0;0;0
Sud;Calabria;RC;A843;0;1;2;0;0;0;0;0;0
Sud;Calabria;RC;A897;0;0;1;0;0;0;0;0;0
Sud;Calabria;RC;B097;0;0,75;0;0;0;0;0;0;0
Sud;Calabria;RC;B098;4;11;6,5;0;0;0;0;0;0
Sud;Calabria;RC;B099;0;3;3,5;0;0;0;0;0,01;0
Sud;Calabria;RC;B118;0;0;3;0;0;0;0;0;0
Sud;Calabria;RC;B234;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;B379;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;B481;0;0;0,5;0;0;0;0;0;0
Sud;Calabria;RC;B516;0;1;3;0;0;0;0;0;0
Sud;Calabria;RC;B591;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;B617;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;B718;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;B756;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;B766;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;B966;0;0;1;0;0;0;0;0;0
Sud;Calabria;RC;C285;0,22;2;5;0;0;0;0;0;0
Sud;Calabria;RC;C695;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;C710;0;2,5;3;0;0;0;0;0;0
Sud;Calabria;RC;C747;0;2;8,11;0;0;0;0;0;0
Sud;Calabria;RC;C954;0;1;3;0;0;0;0;0;0
Sud;Calabria;RC;D089;0;1;1;0;0;0;0;0;0
Sud;Calabria;RC;D268;0;2;1;0;0;0;0;0;0
Sud;Calabria;RC;D545;0;0;3;0;0;0;0;0;0
Sud;Calabria;RC;D557;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;D619;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;D746;0;0;1,9;0;3;0;0;0;0
Sud;Calabria;RC;D864;0;1;1;0;0;0;0;0;0
Sud;Calabria;RC;D975;0;1;1;0;0;0;0;0;0
Sud;Calabria;RC;D976;1;2;3,75;0;0;0;0;0;0
Sud;Calabria;RC;E025;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;E041;1;3;6,9;0;0;0;0;0;0
Sud;Calabria;RC;E044;0;0;1;0;0;0;0;0;0
Sud;Calabria;RC;E212;0;0;1;0;0;0;0;0;0
Sud;Calabria;RC;E402;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;E479;0;1;6;0;0;0;0;0;0
Sud;Calabria;RC;E873;0;1;0;0;0;0;0;0;0
Sud;Calabria;RC;E956;0;0,5;2;0;0;0;0;0;0
Sud;Calabria;RC;E968;0;1;0;0;0;0;0;0;0
Sud;Calabria;RC;E993;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;F105;0;1;0;0;0;0;0;0;0
Sud;Calabria;RC;F106;1;0;0;0;0;0;0;3;0
Sud;Calabria;RC;F112;0;0;3,66;0;0;0;0;0;0
Sud;Calabria;RC;F301;0;2;0;0;0;0;0;0;0
Sud;Calabria;RC;F324;0;1;3;0;0;0;0;0;0
Sud;Calabria;RC;F779;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;G082;0;4,25;1,12;0;0;0;0;1;0
Sud;Calabria;RC;G277;0;1;0;0;0;0;0;0;0
Sud;Calabria;RC;G288;1;4,1;5;0;1;0;1;0;0
Sud;Calabria;RC;G394;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;G729;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;G735;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;G791;0;3;6;0;0;0;0;0;0
Sud;Calabria;RC;G905;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;H013;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;H224;22,5;38,37;79,3;0;0;0;1;1;0
Sud;Calabria;RC;H265;0;0;1;0;0;0;0;0;0
Sud;Calabria;RC;H359;1;0,17;1,5;0;0;0;0;0;0
Sud;Calabria;RC;H408;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;H456;0;1;2;0;0;0;1;0;0
Sud;Calabria;RC;H489;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;H558;0;2;5,8;0;0;0;2;0;0
Sud;Calabria;RC;H889;0;0;1;0;0;0;0;0;0
Sud;Calabria;RC;H903;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;H959;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;H970;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;I102;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;I132;0;0;1;0;0;0;0;0;0
Sud;Calabria;RC;I139;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;I176;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;I198;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;I214;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;I333;0;0;5;0;0;0;0;0;0
Sud;Calabria;RC;I341;0;0;1;0;0;0;0;0;0
Sud;Calabria;RC;I371;0;1;1;0;0;0;0;0;0
Sud;Calabria;RC;I536;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;I537;0;0;0;0;0;0;0;1;0
Sud;Calabria;RC;I600;0;6,8;1;0;0;0;0;0;0
Sud;Calabria;RC;I656;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;I725;2;6,5;1,75;0;0;0;1;4;0
Sud;Calabria;RC;I753;0;0;4,53;0;0;0;0;0;0
Sud;Calabria;RC;I936;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;I955;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;I956;1;0;4;0;0;0;3;1;0
Sud;Calabria;RC;L063;1;6;4;0;0;0;0;0;0
Sud;Calabria;RC;L127;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;L673;0;0;1;0;0;0;0;0;0
Sud;Calabria;RC;M018;6;23;4;0;0;0;3;11;0
Sud;Calabria;RC;M277;0;2;2;0;0;0;0;1;0
Sud;Calabria;VV;A043;0;0;2;0;0;0;0;0;0
Sud;Calabria;VV;A386;0;2;2;0;0;0;0;0;0
Sud;Calabria;VV;B169;0;1,87;3,15;0;0;0;0;0;0
Sud;Calabria;VV;B197;0;0;0;0;0;0;0;0;0
Sud;Calabria;VV;B655;0;0;0;0;0;0;0;0;0
Sud;Calabria;VV;C581;0;2;0,11;0;0;0;0;0;0
Sud;Calabria;VV;D253;0;0;3;0;0;0;0;0;0
Sud;Calabria;VV;D303;0;0;1;0;0;0;0;0;0
Sud;Calabria;VV;D364;0;0;0,33;0;0;0;0;0;0
Sud;Calabria;VV;D453;0;1;2,55;0;0;0;0;0;0
Sud;Calabria;VV;D587;0;0;1;0;0;0;0;0;0
Sud;Calabria;VV;D589;0;0;2;0;0;0;0;0;0
Sud;Calabria;VV;D596;0;0;1;0;0;0;0;0;0
Sud;Calabria;VV;D762;0;0;2;0;0;0;0;0;0
Sud;Calabria;VV;D767;0;0;0;0;0;1;0;0;0
Sud;Calabria;VV;D988;0;0;3;0;0;0;0;0;0
Sud;Calabria;VV;E321;0;0;5;0;0;0;0;0;0
Sud;Calabria;VV;E389;0;0;0;0;0;0;0;0;0
Sud;Calabria;VV;E590;0;0,67;5,67;0;0;0;0;0;0
Sud;Calabria;VV;E836;0;0;1;0;0;0;0;0;0
Sud;Calabria;VV;F207;0;1;5,5;0;0;0;0;0;0
Sud;Calabria;VV;F364;0;1;1;0;0;0;0;0;0
Sud;Calabria;VV;F537;18;4,5;22,07;0;0;0;0;1;0
Sud;Calabria;VV;F607;0;0;2,5;0;0;0;0;0;0
Sud;Calabria;VV;F843;0;0;1;0;0;0;0;0;0
Sud;Calabria;VV;F893;0;5,5;3;0;0;0;0;0;0
Sud;Calabria;VV;G335;0;0;0;0;0;0;0;0;0
Sud;Calabria;VV;G722;2;5,67;8,35;0;0;0;0;0;3
Sud;Calabria;VV;G728;0;0;0;0;0;0;0;0;0
Sud;Calabria;VV;G785;0;0;0;0;0;0;0;0;0
Sud;Calabria;VV;H271;0;0;1,33;0;0;0;0,67;0;0
Sud;Calabria;VV;H516;0;0,3;1,3;0;0;0;1;0;0
Sud;Calabria;VV;H785;0;2;2;0;0;0;0;0;0
Sud;Calabria;VV;H807;0;1;2;0;0;0;0;0;0
Sud;Calabria;VV;H941;0;0;1;0;0;0;0;0;0
Sud;Calabria;VV;I058;0;0;1;0;0;0;0;0;0
Sud;Calabria;VV;I350;0;1;1;0;0;0;0;0;0
Sud;Calabria;VV;I639;0;2,08;5;0;0;0;0;0;0
Sud;Calabria;VV;I744;0;0;0;0;0;0;0;0;0
Sud;Calabria;VV;I853;0;0;1,75;0;0;0;0;0;0
Sud;Calabria;VV;I854;0;1;6;0;0;0;0;0;0
Sud;Calabria;VV;I884;0;0;0;0;0;0;0;0;0
Sud;Calabria;VV;I905;0;0;1;0;0;0;0;0;0
Sud;Calabria;VV;I945;0;0;1;0;0;0;0;0;0
Sud;Calabria;VV;L452;0;6,2;5,5;0;0;0;0;1;0
Sud;Calabria;VV;L607;0;0;1;0;0;0;0;0;0
Sud;Calabria;VV;L699;0;0;1,5;0;0;0;0;0;0
Sud;Calabria;VV;M138;0;1;0;0;0;0;0;0;0
Sud;Calabria;VV;M143;0;1;0,97;0;0;0;0;0;0
Sud;Calabria;VV;M204;0;0;2;0;0;0;0;0;0
Sud;Campania;AV;A101;0;0;1;0;0;0;0;0;0
Sud;Campania;AV;A228;0;2;1;0;0;0;0;0;0
Sud;Campania;AV;A284;0;1;3,42;0;0;0;0;0;0
Sud;Campania;AV;A347;0;0;1;0;0;0;0;1;0
Sud;Campania;AV;A399;0;11;22,96;0;0;0;1;3;0
Sud;Campania;AV;A489;3;4;6,82;0;0;0;0;1;0
Sud;Campania;AV;A508;0;0;1,5;0;0;0;1;0;0
Sud;Campania;AV;A509;8,01;29,22;30,32;0;0;0,01;2;3,02;0
Sud;Campania;AV;A566;0;3;8,46;0;0;0;0;0;0
Sud;Campania;AV;A580;0;4,5;1;0;0;0;0;0;0
Sud;Campania;AV;A881;0;0;3;0;0;0;0;2;0
Sud;Campania;AV;A975;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;B367;0;0;1;0;0;0;0;0;0
Sud;Campania;AV;B374;0;0;1,11;0;0;0;0;0;0
Sud;Campania;AV;B415;0;0;7,64;0;0;0;0;0;1,5
Sud;Campania;AV;B590;0;0;1,67;0;0;0;0;0;0
Sud;Campania;AV;B674;0;2,07;6,26;0;0;0;0;0;0
Sud;Campania;AV;B706;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;B776;0;0;2;0;0;0;0;0;0
Sud;Campania;AV;B866;0;0;1;0;0;0;0;0;0
Sud;Campania;AV;B997;0;1;1;0;0;0;0;0;0
Sud;Campania;AV;C058;0;0;1;0;0;0;0;0;0
Sud;Campania;AV;C105;0;0;1,87;0;0;0;0;1;0
Sud;Campania;AV;C283;0;0;1;0;0;0;1;0;0
Sud;Campania;AV;C557;0;5;7;0;0;0;0;0;0
Sud;Campania;AV;C576;0;0;7;0;0;0;0;0;0
Sud;Campania;AV;C606;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;C659;0;0;5;0;0;0;0;0;0
Sud;Campania;AV;C971;0;0;2,17;0;0;0;0;0;0
Sud;Campania;AV;C976;0;0;1;0;0;0;0;0;0
Sud;Campania;AV;D331;0;0,5;0,5;0;0;0;0;1;0
Sud;Campania;AV;D638;0;0;2,5;0;0;0;0;1;0
Sud;Campania;AV;D671;0;2;0;0;0;0;0;0;0
Sud;Campania;AV;D701;0;1;3;0;0;0;0;0;0
Sud;Campania;AV;D798;0;0;3,76;0;0;0;0;0;0
Sud;Campania;AV;D998;0;0;3,56;0;0;0;0;0;0
Sud;Campania;AV;E161;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;E206;0;2,01;7,02;0;0;0;1;0;0
Sud;Campania;AV;E214;0;0;5,1;0;0;0;0;0;0
Sud;Campania;AV;E245;0;0;5;0;0;0;0;2;0
Sud;Campania;AV;E397;0;1;6,8;0;0;0;0;0;0
Sud;Campania;AV;E448;0;0;1;0;0;0;0;0;0
Sud;Campania;AV;E487;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;E605;0;2;3,67;0;0;0;0;1;0
Sud;Campania;AV;E746;0;0;2;0;0;0;0;0;0
Sud;Campania;AV;E891;0;2;1;0;0;0;0;2;0
Sud;Campania;AV;E997;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;F110;0;0;1;0;0;0;0;0;0
Sud;Campania;AV;F141;0;2,5;4,45;0;0;0;0;0,5;0
Sud;Campania;AV;F230;1;1;5;0;0;0;0;0;0
Sud;Campania;AV;F397;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;F448;0;0;1,74;0;0;0;0;0;1
Sud;Campania;AV;F491;0;2,17;1,33;0;0;0;0;0;0
Sud;Campania;AV;F506;0;5;5,21;0;0;0;0;1;0
Sud;Campania;AV;F511;0;0;2;0;0;0;0;0;0
Sud;Campania;AV;F512;0;0;4,74;0;0;0;0;0;0
Sud;Campania;AV;F546;0;2;2;0;0;0;0;0;0
Sud;Campania;AV;F559;0;1;3,66;0;0;0;0;0;0
Sud;Campania;AV;F566;0;0;3,2;0;0;0;0;1;0
Sud;Campania;AV;F660;0;1;0;0;0;0;1;0;0
Sud;Campania;AV;F744;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;F762;0;1;2,11;0;0;0;0;0;0
Sud;Campania;AV;F798;0;2;6;0;0;0;0;0;0
Sud;Campania;AV;F988;0;0;8;0;0;0;0;3;0
Sud;Campania;AV;G165;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;G242;0;1;4;0;0;0;0;0;0
Sud;Campania;AV;G340;0;5;1,5;0;0;0;0;0;0
Sud;Campania;AV;G370;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;G519;0;0;0,39;0;0;0;0;0;0
Sud;Campania;AV;G611;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;G629;0;0;4;0;0;0;0;0;0
Sud;Campania;AV;G990;0;3;4;0;0;0;0;0;0
Sud;Campania;AV;H006;0;1;4,66;0;0;0;0;0;0
Sud;Campania;AV;H097;0;0;1,53;0;0;0;0;0;0
Sud;Campania;AV;H128;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;H382;0;0;1,67;0;0;0;0;0;0
Sud;Campania;AV;H438;0;0;1;0;0;0;0;2;0
Sud;Campania;AV;H592;0;0;2;0;0;0;0;0;0
Sud;Campania;AV;H733;0;0;3;0;0;0;0;0;0
Sud;Campania;AV;H975;0;0;5;0;0;0;0;0;0
Sud;Campania;AV;I016;0;0;5,5;0;0;0;1;0;0
Sud;Campania;AV;I034;0;0;3,67;0;0;0;0;0;0
Sud;Campania;AV;I061;0;0;4,17;0;0;0;0;0;0
Sud;Campania;AV;I129;0;2;1;0;0;0;0;0;0
Sud;Campania;AV;I163;0;0;1,16;0;0;0;0;0;0
Sud;Campania;AV;I219;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;I264;0;3;1,5;0;0;0;0;0;0
Sud;Campania;AV;I279;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;I280;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;I281;0,14;0;4,34;0;0;0;0;0;0
Sud;Campania;AV;I301;0;0;0,62;0;0;0;0;0;0
Sud;Campania;AV;I357;0;0;6,83;0;0;0;0;0;0
Sud;Campania;AV;I471;0;0;4;0;0;0;0;0;0
Sud;Campania;AV;I493;0;0;2;0;0;0;0;0;0
Sud;Campania;AV;I606;0;0;1;0;0;0;0;2;0
Sud;Campania;AV;I630;1;0;2,14;0;0;0;0;0;0
Sud;Campania;AV;I756;0;1,5;2,5;0;0;0;0;0;0
Sud;Campania;AV;I805;0;1;11;0;0;0;0;0;0
Sud;Campania;AV;I843;0;0;0,37;0;0;0;0;0;0
Sud;Campania;AV;I893;0;2;2;0;0;0;0;0;0
Sud;Campania;AV;I990;0;1;0;0;0;0;0;1;0
Sud;Campania;AV;L004;0;1;1;0;0;0;0;0;0
Sud;Campania;AV;L061;0;0;2;0;0;0;0;0;0
Sud;Campania;AV;L062;0;0;2;0;0;0;0;0;0
Sud;Campania;AV;L102;0;0;2,35;0;0;0;0;0;0
Sud;Campania;AV;L214;0;1;9,95;0;0;0;0;0;0
Sud;Campania;AV;L272;0;0;1;0;0;0;0;0;0
Sud;Campania;AV;L301;0;0;1;0;0;0;0;0;0
Sud;Campania;AV;L399;0;0;3,28;0;0;0;0;0;0
Sud;Campania;AV;L461;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;L589;0;0;4,34;0;0;0;0;0;0
Sud;Campania;AV;L616;0;0;0,67;0;0;0;0;0;0
Sud;Campania;AV;L739;0;0;3,25;0;0;0;0;0;0
Sud;Campania;AV;L965;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;L973;0;0;1,33;0;0;0;0;0;0
Sud;Campania;AV;M130;0;0;2;0;0;0;0;0;0
Sud;Campania;AV;M203;0;0;2;0;0;0;0;0;0
Sud;Campania;AV;M330;0;2,63;6,08;0;0;0;0;1;0
Sud;Campania;BN;A110;0;1;6;0;0;0;0;0;0
Sud;Campania;BN;A265;1;1;1;0;0;0;0;0;0
Sud;Campania;BN;A328;0;0;1,25;0;0;0;0;1;1
Sud;Campania;BN;A330;0;0;2;0;0;0;0;2;0
Sud;Campania;BN;A431;0;1;0,5;0;0;0;1;0;0
Sud;Campania;BN;A432;0;0;0;0;0;0;0;0;0
Sud;Campania;BN;A696;0;0;0;0;0;0;0;0;0
Sud;Campania;BN;A783;5,5;22,5;19,26;0;0;0;1;8;0,5
Sud;Campania;BN;A970;0;1;0;0;0;0;0;0;0
Sud;Campania;BN;B239;0;0;1;0;0;0;0;0;0
Sud;Campania;BN;B267;0;0;1;0;0;0;0;0;0
Sud;Campania;BN;B444;0;1;0;0;0;0;0;0;0
Sud;Campania;BN;B541;0;0;0;0;0;0;0;0;0
