Area;Regione;Provincia;2024_CodCom;NTN 2024 fino a 50 mq;NTN 2024 50 -| 85 mq;NTN 2024 85 -| 115 mq;NTN 2024 115 -| 145 mq;NTN 2024 oltre 145 mq;NTN_2024
Nord Est;Emilia-Romagna;BO;F718;2,88;8,96;14,39;11,5;16;53,73
Nord Ovest;Lombardia;BG;F720;1;6;8;8;9,67;32,67
Isole;Sardegna;SS;F721;1;3;3;1;4,04;12,04
Centro;Marche;AP;F722;0;2;1;1;0;4
Nord Ovest;Piemonte;CN;F723;0;5;7;8;8;28
Nord Est;Emilia-Romagna;PC;F724;0,5;1,95;2;3;11,5;18,95
Nord Est;Veneto;TV;F725;1;4;16,75;10;15,94;47,69
Nord Ovest;Valle d'Aosta;AO;F726;18,33;24,74;8;3;4;58,07
Isole;Sardegna;OR;F727;0;0;0;0;2;2
Nord Est;Veneto;TV;F729;3;2;6,25;6,5;18,75;36,5
Centro;Lazio;RM;F730;2;1;0;1,5;1;5,5
Sud;Campania;SA;F731;3,5;0;3;1;2;9,5
Sud;Abruzzo;AQ;F732;3;2;3,73;2;1;11,73
Nord Ovest;Piemonte;TO;F733;0;0;1;3;5;9
Centro;Lazio;RM;F734;11,33;30,46;18;27,13;18,13;105,05
Sud;Calabria;CS;F735;3;2,5;3;2,5;2,33;13,33
Nord Ovest;Lombardia;VA;F736;4;8,5;9;6;20,5;48
Nord Ovest;Piemonte;AL;F737;0;2;3;1;1;7
Nord Ovest;Lombardia;BG;F738;0;10;10;13;6;39
Nord Ovest;Lombardia;PV;F739;0;3;2;1;3,5;9,5
Centro;Lazio;FR;F740;1;3,5;3;3;3,83;14,33
Nord Ovest;Piemonte;CN;F743;1;1;4;5,25;5;16,25
Sud;Campania;AV;F744;1;0;0;2;2;5
Centro;Marche;AN;F745;2;1;3;4;10,37;20,37
Centro;Lazio;RI;F746;1,75;2,5;1;0;0,75;6
Sud;Abruzzo;TE;F747;0;5;5;4;8;22
Sud;Molise;CB;F748;0;9;3;0;0;12
Centro;Marche;MC;F749;2,5;9,39;21,67;15,5;22,83;71,89
Nord Est;Friuli- Venezia Giulia;PN;F750;2;10;2;5;14,94;33,94
Nord Ovest;Piemonte;AL;F751;0;2;4;3;9;18
Nord Ovest;Lombardia;PV;F754;12;114,5;74,33;39,42;43,5;283,75
Nord Est;Friuli- Venezia Giulia;UD;F756;4;12;11;24;25,25;76,25
Nord Ovest;Lombardia;LC;F758;0;0;0;0;0,83;0,83
Nord Est;Friuli- Venezia Giulia;UD;F760;0;0;4;8;11;23
Nord Ovest;Lombardia;CR;F761;1;2;3;0;3,78;9,78
Sud;Campania;AV;F762;1;0;0;5,48;6,74;13,22
Sud;Abruzzo;TE;F764;4;12;13,33;35;24,5;88,83
Sud;Abruzzo;PE;F765;0;6;7;5;8;26
Nord Est;Veneto;TV;F770;5;26,5;24;13,11;22;90,61
Nord Ovest;Lombardia;CR;F771;0;1;1;3;9;14
Isole;Sicilia;ME;F772;5;2,25;2,75;4;3;17
Isole;Sicilia;ME;F773;0;7;2;5,33;4;18,33
Nord Ovest;Piemonte;VC;F774;0;1;1;2;4;8
Sud;Calabria;CS;F775;2;1;3;4;1;11
Nord Ovest;Piemonte;BI;F776;0;2;3;2;2;9
Sud;Puglia;FG;F777;3,08;0;5;0,08;1;9,16
Sud;Calabria;RC;F779;11;14;6;4;3;38
Sud;Calabria;CZ;F780;1;1;1;0;1;4
Isole;Sicilia;CT;F781;9;32,23;37,83;23;24,2;126,26
Nord Ovest;Lombardia;MI;F783;13,5;66;42,73;15,5;16,5;154,23
Sud;Puglia;TA;F784;24;31,7;24,56;27,41;30,5;138,17
Sud;Abruzzo;CH;F785;5;2;2;2;4,5;15,5
Nord Ovest;Lombardia;BG;F786;2;9,89;17;9,34;13,5;51,73
Nord Ovest;Lombardia;CO;F788;5;60,48;47,5;12,75;13;138,73
Nord Est;Veneto;VR;F789;4;32;23;16;28,67;103,67
Nord Ovest;Lombardia;BG;F791;4;23,5;28,5;16,5;15,5;88
Centro;Marche;MC;F793;0;1;2;1;1;5
Nord Ovest;Lombardia;MI;F797;16,34;131,38;88,62;26,17;26,5;289,01
Sud;Campania;AV;F798;6;7;14;8,85;18,77;54,62
Sud;Campania;NA;F799;16;68,7;111,35;42,8;36,75;275,6
Nord Ovest;Lombardia;LO;F801;11,75;36;27;2;17;93,75
Centro;Toscana;MS;F802;7;13;8;7;12,67;47,67
Nord Ovest;Lombardia;BS;F806;0;1;0,17;1;2,98;5,15
Isole;Sardegna;CA;F808;30;56,33;28,53;18,83;18,4;152,09
Nord Ovest;Piemonte;CN;F809;4;9,25;8;7;7,5;35,75
Nord Est;Veneto;VI;F810;0;0;1,5;0;1;2,5
Nord Ovest;Piemonte;CN;F811;0;1;2;0;2;5
Nord Ovest;Liguria;SV;F813;0;3;3;1;3;10
Nord Ovest;Piemonte;AL;F814;1;5;5;2;15,5;28,5
Centro;Toscana;SI;F815;7,67;11;9,5;8;8;44,17
Sud;Puglia;LE;F816;4;4;8,66;7,78;5,5;29,94
Sud;Basilicata;PZ;F817;7;23,84;3;6;1,75;41,59
Isole;Sardegna;SS;F818;0,5;1;1;0;2,83;5,33
Nord Ovest;Lombardia;BS;F820;4;13,55;7;4;7,5;36,05
Isole;Sardegna;CA;F822;0;1;2;2;5,25;10,25
Nord Est;Veneto;VE;F826;4;53;17,89;17,17;31,89;123,95
Nord Ovest;Lombardia;CO;F828;1;7,17;8;2;1;19,17
Nord Est;Veneto;VI;F829;0,61;6,33;8,33;1;32,22;48,49
Isole;Sicilia;CL;F830;39,67;61,58;48,92;29;39,92;219,09
Sud;Abruzzo;TE;F831;20,5;107,38;65,17;30,5;20,83;244,38
Nord Est;Friuli- Venezia Giulia;UD;F832;0;3;5;3,67;12,33;24
Nord Ovest;Piemonte;BI;F833;0;0;2;2;3;7
Nord Est;Veneto;VI;F838;0;5;10,5;3;8,83;27,33
Sud;Campania;NA;F839;1345,97;2322,12;2148,84;1139,39;838,43;7794,75
Isole;Sardegna;OR;F840;7;80;3;1;6,46;97,46
Isole;Sardegna;CA;F841;1;0;2;2;7,25;12,25
Sud;Puglia;LE;F842;56,34;156,66;113,25;90,47;96,21;512,93
Sud;Calabria;VV;F843;0;0;0;0;2;2
Centro;Umbria;TR;F844;12,5;40,22;48,54;23;49,59;173,85
Isole;Sicilia;AG;F845;13;20,83;22,51;17;16,34;89,68
Nord Ovest;Piemonte;CN;F846;0;4,5;8;2,25;11,5;26,25
Nord Ovest;Liguria;SV;F847;0;2;1,5;0;1;4,5
Isole;Sicilia;ME;F848;2;4,82;3;4;7,3;21,12
Nord Ovest;Lombardia;BS;F851;4;39,3;30,5;17,58;27,35;118,73
Sud;Abruzzo;AQ;F852;3;2;4;1;1,5;11,5
Centro;Lazio;RM;F857;2;4;2,15;3;5,5;16,65
Nord Ovest;Liguria;GE;F858;2;10;8;8;7;35
Nord Ovest;Piemonte;NO;F859;4;18;10;3;11,5;46,5
Nord Est;Veneto;VR;F861;9;28,58;34;36,74;62,12;170,44
Nord Ovest;Liguria;GE;F862;0;7,5;6,67;2;7;23,17
Nord Ovest;Piemonte;CN;F863;1;9;10;5,5;8,3;33,8
Nord Ovest;Lombardia;BG;F864;5,5;42,67;49,47;19,21;19,83;136,68
Centro;Lazio;RM;F865;6;14,5;3,5;1;6,5;31,5
Sud;Basilicata;PZ;F866;0;1,25;3;2;3;9,25
Isole;Sardegna;OR;F867;2;0;0;2;2;6
Centro;Lazio;VT;F868;8,5;28,5;46,6;18,7;31,67;133,97
Sud;Abruzzo;TE;F870;1;6;20;16,5;17,84;61,34
Centro;Lazio;RM;F871;1;2,5;3;1;17;24,5
Nord Est;Veneto;TV;F872;0;12;11,17;10;17,5;50,67
Nord Ovest;Lombardia;MI;F874;16;74,89;55,47;36,92;25,5;208,78
Centro;Lazio;RI;F876;0;2,5;0;0;0;2,5
Nord Ovest;Lombardia;CO;F877;3;5;5;8;4;25
Nord Ovest;Piemonte;BI;F878;2;3;4,5;2;9,5;21
Centro;Lazio;RM;F880;80,23;239,27;164,08;69,83;70,4;623,81
Sud;Puglia;LE;F881;4;10,33;2,5;10,33;9;36,16
Nord Est;Emilia-Romagna;PR;F882;4;12;7,22;19,75;27,17;70,14
Nord Ovest;Piemonte;CN;F883;0;0;2;1;4;7
Nord Ovest;Lombardia;BS;F884;0;1;2;1;7;11
Nord Ovest;Piemonte;NO;F886;0;4;3;2;0;9
Nord Ovest;Lombardia;LC;F887;1;11;23;5;5;45
Nord Ovest;Piemonte;TO;F889;15;313,69;169,12;37,5;38,05;573,36
Isole;Sicilia;CT;F890;4;11,17;14,11;21;26,33;76,61
Nord Ovest;Lombardia;PV;F891;0;0;0;0;1;1
Isole;Sicilia;EN;F892;7,83;19;20;17;15,62;79,45
Sud;Calabria;VV;F893;12;23,96;9;6;8,17;59,13
Nord Ovest;Piemonte;CN;F894;2;4;1;1,33;5;13,33
Nord Ovest;Piemonte;CN;F895;0;1;3;3;4;11
Nord Est;Friuli- Venezia Giulia;UD;F898;0;2;5,75;3,5;11;22,25
Isole;Sicilia;CL;F899;38,8;44,13;41,42;38,67;36,5;199,52
Isole;Sicilia;EN;F900;2,67;9,92;4,67;1;5,5;23,76
Isole;Sicilia;ME;F901;1;14,33;12;8;9,5;44,83
Nord Ovest;Piemonte;AT;F902;7;29,39;33,5;16,5;27,63;114,02
Nord Est;Veneto;VE;F904;12;35,67;51,17;38,54;53,65;191,03
Nord Ovest;Piemonte;TO;F906;0;3;0;1;0;4
Sud;Calabria;CS;F907;0;0;0;0;0;0
Sud;Abruzzo;PE;F908;0;1;2;2;4;9
Sud;Calabria;CZ;F910;34,17;34;10,5;7;2,8;88,47
Centro;Umbria;PG;F911;7;11;13,67;18;8,45;58,12
Sud;Campania;SA;F912;47,78;81,6;98,44;95,46;70,2;393,48
Sud;Campania;SA;F913;12;30,1;35,6;39,27;41,1;158,07
Nord Est;Emilia-Romagna;PR;F914;11;43;53,43;22;32,5;161,93
Sud;Puglia;BA;F915;24;59,08;69,54;40,25;25,33;218,2
Sud;Puglia;LE;F916;2;1;5,25;2;4,75;15
Sud;Basilicata;PZ;F917;2;3;0;0;0;5
Nord Est;Veneto;VR;F918;3;26,34;27,5;19,72;34,78;111,34
Nord Est;Veneto;VR;F921;2;6;10,08;10;11;39,08
Nord Est;Veneto;VI;F922;0;3;2;2;4,17;11,17
Sud;Puglia;BA;F923;21,73;36,48;63,31;36,91;55,13;213,56
Sud;Campania;NA;F924;10,92;35,24;64,51;57,4;72;240,07
Nord Ovest;Piemonte;TO;F925;6;12,5;21;16;21;76,5
Nord Ovest;Liguria;SV;F926;9,01;19,5;17;5;3,5;54,01
Nord Ovest;Piemonte;TO;F927;1;1;2;0;6;10
Nord Est;Emilia-Romagna;MO;F930;11;85,83;80,17;50,5;37,5;265
Nord Ovest;Piemonte;TO;F931;0,9;35,5;24,17;14;19,6;94,17
Nord Ovest;Piemonte;VB;F932;4;5;3;1;1;14
Isole;Sardegna;NU;F933;0;0;0;0;0;0
Isole;Sardegna;OR;F934;0;1,5;0,8;0;4,17;6,47
Centro;Umbria;PG;F935;7,5;10,83;5,02;7,33;9,86;40,54
Centro;Lazio;LT;F937;13;21,75;7,83;5,5;1;49,08
Nord Ovest;Lombardia;MI;F939;0;2,5;2;1;2;7,5
Nord Ovest;Lombardia;BG;F941;3;6,33;10;3;4;26,33
Sud;Abruzzo;TE;F942;1;2;7;10,17;15;35,17
Isole;Sicilia;SR;F943;41,82;100,32;98,53;61,04;88,06;389,77
Nord Ovest;Lombardia;MI;F944;36,7;123,63;79,46;30,32;23;293,11
Nord Ovest;Piemonte;TO;F948;2;0;0;1;1;4
Isole;Sicilia;ME;F951;2;4,83;4,83;1,5;1;14,16
Nord Ovest;Piemonte;NO;F952;105,26;509,19;493,46;218,27;173,77;1499,95
Nord Ovest;Lombardia;MI;F955;16,72;94,92;59,22;35,58;12;218,44
Nord Ovest;Lombardia;SO;F956;5,88;11,22;2,33;5;4;28,43
Nord Est;Veneto;VI;F957;0;7;6,5;5;13;31,5
Nord Ovest;Lombardia;CO;F958;0,49;6,15;10,32;3,24;6,41;26,61
Nord Est;Emilia-Romagna;RE;F960;1,33;37,5;39,67;27;57,19;162,69
Nord Ovest;Piemonte;CN;F961;2;3;3;2;6;16
Nord Est;Veneto;PD;F962;4;54,67;39,75;30,2;37,75;166,37
Nord Est;Veneto;VE;F963;1;26;27,49;18,17;21,5;94,16
Nord Est;Veneto;VI;F964;3;14;15,75;24,5;36,28;93,53
Nord Ovest;Piemonte;AL;F965;11;124;147,16;52;41,67;375,83
Nord Est;Emilia-Romagna;MO;F966;4;34;32,83;31,5;46;148,33
Sud;Campania;SA;F967;1;1;4;2;1;9
Nord Ovest;Lombardia;MI;F968;0;27;15,4;9,5;24,5;76,4
Sud;Puglia;LE;F970;5;10;8,22;8,84;10,67;42,73
Nord Ovest;Piemonte;CN;F972;1;0;2;3;5;11
Isole;Sardegna;OR;F974;0;0;0;2;2;4
Isole;Sardegna;SS;F975;1;1,67;1;1;4;8,67
Isole;Sardegna;SS;F976;0;0;0;2,24;4,28;6,52
Isole;Sardegna;SS;F977;3;5;3;7;4,42;22,42
Centro;Marche;AN;F978;38,11;91,08;32,57;11,33;10;183,09
Isole;Sardegna;NU;F979;14,05;52,8;71,19;52,11;62,3;252,45
Isole;Sardegna;OR;F980;0;4;3;2;5;14
Isole;Sardegna;NU;F981;0;0;0;1;1,5;2,5
Isole;Sardegna;NU;F982;0;0;0;0,5;1;1,5
Isole;Sardegna;CA;F983;0;3;4;0;13;20
Isole;Sardegna;OR;F985;0;0;0,83;1,83;0;2,66
Isole;Sardegna;NU;F986;0;2;0;2;0,74;4,74
Nord Ovest;Valle d'Aosta;AO;F987;6;9;9;1;2;27
Sud;Campania;AV;F988;0;1;6,42;4;11,03;22,45
Nord Ovest;Lombardia;BS;F989;0;10,5;6;6,33;10,17;33
Nord Ovest;Lombardia;BS;F990;2;13;17,67;16,17;10,36;59,2
Isole;Sardegna;CA;F991;0;0;1;2,2;2,8;6
Nord Ovest;Piemonte;BI;F992;0;14;8;5,5;15,17;42,67
Nord Ovest;Piemonte;BI;F993;2;12;11,5;5;3;33,5
Nord Est;Veneto;RO;F994;7,83;44,17;64;29;24,6;169,6
Nord Ovest;Piemonte;AL;F995;1;1;3;1;2;8
Sud;Abruzzo;AQ;F996;0;0;2;1;0;3
Nord Ovest;Piemonte;AL;F997;0;0;0;1;5;6
Nord Ovest;Piemonte;AL;F998;0;0;2;0;4;6
Nord Est;Veneto;TV;F999;6,65;55,83;48,41;47,52;59,1;217,51
Nord Ovest;Lombardia;BS;G001;0;0;4,5;5,5;8;18
Sud;Abruzzo;AQ;G002;1;2;3;0;5,2;11,2
Centro;Marche;AN;G003;0;5;7;1;8,72;21,72
Nord Ovest;Lombardia;CR;G004;7;14;26;14;6;67
Centro;Marche;AP;G005;0;6,67;5,67;5,25;12,5;30,09
Nord Ovest;Lombardia;BS;G006;2;9;12;4,5;10,5;38
Nord Ovest;Piemonte;VB;G007;5;14;6;13;6;44
Nord Ovest;Lombardia;VA;G008;2;14;15,17;8;6,25;45,42
Nord Ovest;Lombardia;LC;G009;4;37;40,25;19;15,5;115,75
Nord Ovest;Piemonte;TO;G010;1;11;1;3,5;7;23,5
Sud;Campania;SA;G011;3;5;7,17;7;8;30,17
Nord Ovest;Valle d'Aosta;AO;G012;0;0;0;0;0;0
Isole;Sardegna;SS;G015;226,2;504,93;213,71;96,26;113;1154,1
Nord Ovest;Piemonte;VC;G016;2;1;3;1;4;11
Nord Ovest;Piemonte;VC;G018;0;0;0;1;2,5;3,5
Nord Ovest;Piemonte;NO;G019;10;41;65,6;29;43,5;189,1
Nord Ovest;Piemonte;NO;G020;0;11;9,25;7;19;46,25
Nord Ovest;Lombardia;PV;G021;0;6;2,5;4;1;13,5
Centro;Lazio;RM;G022;12;22;9,83;9,5;9;62,33
Sud;Campania;SA;G023;4;9;15,14;7,17;12,08;47,39
Nord Ovest;Lombardia;CO;G025;12;63,67;40,9;26,5;28,23;171,3
Nord Ovest;Lombardia;LC;G026;4;25,5;29;14;9,75;82,25
Nord Ovest;Lombardia;VA;G028;15;25;42,5;19,5;33,67;135,67
Nord Ovest;Lombardia;LC;G030;2;30,5;32,5;12,04;18;95,04
Isole;Sardegna;NU;G031;0;1;1,3;4,75;6,8;13,85
Nord Ovest;Lombardia;PV;G032;0;0;0;0;0;0
Sud;Calabria;CZ;G034;0;2;0;0;0;2
Isole;Sicilia;ME;G036;9,17;14,26;4,8;3;2;33,23
Sud;Basilicata;MT;G037;1;4;0;0;0;5
Sud;Campania;SA;G039;0;5;6;4;2;17
Nord Ovest;Lombardia;LC;G040;1,5;12,5;4;1;8,5;27,5
Nord Ovest;Liguria;IM;G041;1;3,5;0;0;2;6,5
Nord Ovest;Piemonte;AL;G042;0;0;0;0;1;1
Isole;Sardegna;OR;G043;0;1;0;1,5;2,6;5,1
Isole;Sardegna;NU;G044;1;3;0;0;9;13
Nord Ovest;Valle d'Aosta;AO;G045;0;1;1;1;1;4
Isole;Sardegna;SS;G046;7;20,45;22,17;3,75;6,67;60,04
Nord Ovest;Lombardia;CR;G047;0;1;3;2,44;8;14,44
Nord Ovest;Piemonte;AT;G048;0;0;0;1;0;1
Nord Ovest;Lombardia;BG;G049;0;3;1,67;0;1,25;5,92
Nord Ovest;Lombardia;BG;G050;19,12;25,51;7,57;2,33;1,25;55,78
Nord Ovest;Lombardia;BG;G054;1;0;1,02;1;0;3,02
Nord Ovest;Lombardia;CO;G056;2;13,67;7;0;2;24,67
Isole;Sardegna;NU;G058;0;1;1;2;3;7
Nord Ovest;Lombardia;BS;G061;1,5;8;10;4,33;8;31,83
Nord Ovest;Piemonte;VB;G062;17,04;40,6;56;25,5;32,17;171,31
Sud;Campania;SA;G063;0;1,5;4;2;1;8,5
Isole;Sardegna;NU;G064;0;0;0;0;0;0
Centro;Lazio;VT;G065;5,67;1,67;0,8;2;3;13,14
Nord Ovest;Piemonte;CN;G066;2;4,75;0,17;2,22;2;11,14
Nord Ovest;Lombardia;BG;G068;23;20;1;3;2;49
Isole;Sardegna;NU;G070;0,22;0;1;0,11;0,11;1,44
Isole;Sardegna;NU;G071;0;0;1;0,33;1;2,33
Nord Ovest;Lombardia;BS;G074;2;0,5;2;0;4;8,5
Nord Ovest;Lombardia;BG;G075;9,39;26;3,5;6,43;3;48,32
Nord Ovest;Liguria;SV;G076;0;0;2;0;2;4
Nord Ovest;Lombardia;MI;G078;25,5;79;91,7;33;12,5;241,7
Sud;Abruzzo;AQ;G079;5;7;4;0;0;16
Nord Est;Veneto;VR;G080;6;25;38,72;16,55;32,42;118,69
Sud;Basilicata;PZ;G081;1;6;6,22;2,8;1,22;17,24
Sud;Calabria;RC;G082;5;4,67;4;0;0;13,67
Isole;Sardegna;NU;G084;0;1;1;2;5;9
Sud;Molise;CB;G086;1;1;1;1;9,27;13,27
Nord Ovest;Piemonte;TO;G087;14,67;110,33;95,37;24,33;21;265,7
Centro;Toscana;GR;G088;21,16;69,83;59,67;29,5;25,02;205,18
Centro;Toscana;PI;G090;0;0;2;2,5;3;7,5
Nord Ovest;Liguria;GE;G093;1;1;2;3;2;9
Nord Est;Veneto;VI;G095;0;2;5;4;12,73;23,73
Nord Ovest;Lombardia;LO;G096;0;4;5,8;7,66;1;18,46
Isole;Sardegna;NU;G097;0;3;5;3;2,46;13,46
Sud;Puglia;BR;G098;10,94;25,4;31,33;23,05;17;107,72
Sud;Abruzzo;AQ;G102;1;6;3;1;2,5;13,5
Nord Ovest;Lombardia;VA;G103;12;36,42;33,24;14,5;18,17;114,33
Nord Ovest;Lombardia;VA;G105;3;4;0;1;7;15
Nord Ovest;Lombardia;LO;G107;3;8;14;1;5,17;31,17
Nord Ovest;Lombardia;BG;G108;0;4;9;1;1;15
Nord Ovest;Piemonte;TO;G109;0;0;1;1;3;5
Sud;Calabria;CS;G110;3;2;4;1;1;11
Centro;Lazio;VT;G111;2;10,67;10,5;3;7,17;33,34
Isole;Sardegna;OR;G113;16;99,89;71,5;71,08;61,55;320,02
Nord Ovest;Piemonte;CN;G114;12;19;19,5;9;4;63,5
Nord Est;Veneto;TV;G115;1;12,5;7,5;6;15,22;42,22
Nord Ovest;Lombardia;MI;G116;3;17;22;9,17;10;61,17
Nord Ovest;Piemonte;VB;G117;0;5;14;8,89;7,11;35
Nord Ovest;Lombardia;BG;G118;0;4;3;1;0;8
Isole;Sardegna;NU;G119;3;36,22;23,5;8,5;15,75;86,97
Isole;Sardegna;NU;G120;0;0;1;1;0;2
Sud;Campania;SA;G121;0;0;3,5;0;1;4,5
Isole;Sardegna;NU;G122;0;0;2;2;3;7
Nord Est;Veneto;TV;G123;1,5;6;4;5,11;10;26,61
Nord Ovest;Piemonte;AL;G124;2;2;2,25;1,5;2;9,75
Sud;Puglia;FG;G125;6;7;4;2,05;2;21,05
Nord Ovest;Lombardia;CO;G126;0;5;14,5;7;5;31,5
Sud;Abruzzo;CH;G128;1;9;11,5;8;8,33;37,83
Sud;Calabria;CS;G129;6;5;1;2,5;0,5;15
Sud;Campania;CE;G130;8;37,5;97,3;52,37;16,84;212,01
Sud;Puglia;FG;G131;11;28;40,83;32,73;13;125,56
Isole;Sardegna;CA;G133;0;0;0;0;2;2
Nord Ovest;Piemonte;NO;G134;1;6,5;5;2;2;16,5
Centro;Lazio;VT;G135;4,5;63,83;59;30,5;21,34;179,17
Sud;Puglia;LE;G136;1,17;4,5;4,78;1;7;18,45
Centro;Marche;AP;G137;0;0;1;2;0;3
Centro;Toscana;AR;G139;1,5;2;3,33;0,5;1,47;8,8
Sud;Abruzzo;CH;G141;20,92;92,59;85,33;50,33;48;297,17
Sud;Abruzzo;AQ;G142;5,34;4,17;4;2;0;15,51
Nord Ovest;Liguria;SP;G143;8;26,5;15;14,01;17;80,51
Nord Ovest;Liguria;SV;G144;1;7;3,5;3;2;16,5
Sud;Abruzzo;AQ;G145;4;10,75;6;3;9,58;33,33
Isole;Sardegna;NU;G146;0;1;0;1,33;4;6,33
Isole;Sardegna;NU;G147;0;1;1;0;6;8
Centro;Umbria;TR;G148;16,67;45,94;41,17;30,74;66,8;201,32
Nord Ovest;Lombardia;BS;G149;14,5;30,5;26;19;34,5;124,5
Nord Ovest;Lombardia;BS;G150;0;6;7;3;8;24
Nord Ovest;Piemonte;TO;G151;0;0;4;3;0;7
Nord Ovest;Piemonte;TO;G152;0;0;4;1;2,94;7,94
Isole;Sardegna;SS;G153;2;2;4;3;2,5;13,5
Isole;Sardegna;NU;G154;0;0;0;0;0;0
Nord Ovest;Liguria;SV;G155;2;7;1;2;3;15
Isole;Sardegna;SS;G156;1;2;5,83;3;6;17,83
Centro;Marche;AN;G157;19,56;46;91,59;67,25;66;290,4
Isole;Sardegna;NU;G158;0;4;5;0;2;11
Nord Ovest;Lombardia;BG;G159;3;23;22,16;6,92;18,43;73,51
Nord Ovest;Lombardia;BG;G160;20,84;64,08;114,17;31,96;23,64;254,69
Nord Ovest;Lombardia;LC;G161;4;26,5;23;28;10;91,5
Nord Est;Friuli- Venezia Giulia;UD;G163;0;4;15;10;12,08;41,08
Nord Ovest;Liguria;IM;G164;31,49;55,63;20,5;13,6;7;128,22
Sud;Campania;AV;G165;0;2;2;4,5;7;15,5
Nord Ovest;Lombardia;LO;G166;3;5;7,83;3,9;4;23,73
Nord Est;Veneto;PD;G167;0;9;13;13,85;26,03;61,88
Nord Est;Veneto;BL;G169;1;0,33;0;0;1;2,33
Nord Ovest;Lombardia;BS;G170;8;71,5;62,25;31,07;39;211,82
Nord Ovest;Lombardia;LO;G171;1;5;2;6;3;17
Isole;Sardegna;SS;G178;2;15,4;4,5;8;1,44;31,34
Nord Ovest;Lombardia;BS;G179;2;13,5;6,5;2,67;3,67;28,34
Nord Ovest;Lombardia;MI;G181;1;30;15;6;7;59
Nord Ovest;Piemonte;CN;G183;2;1;1;1;0;5
Nord Est;Emilia-Romagna;FE;G184;5;13;18,17;13;14,22;63,39
Nord Ovest;Lombardia;CR;G185;3;0;3;8;11,16;25,16
Nord Ovest;Lombardia;MN;G186;2;30;29,5;20,5;45,17;127,17
Sud;Puglia;BR;G187;125,94;188;155,78;85,88;69,58;625,18
Sud;Puglia;LE;G188;12;43,22;20;18,01;7,66;100,89
Centro;Umbria;TR;G189;4;9;6;5;4,83;28,83
Sud;Campania;NA;G190;22,49;24,67;19,22;22,83;19,89;109,1
Isole;Sardegna;NU;G191;0;1;0,5;0;6;7,5
Sud;Campania;SA;G192;2;0;1;0;1;4
Nord Ovest;Piemonte;AL;G193;0;4;0;3;10,67;17,67
Nord Ovest;Lombardia;PV;G194;2;3;3;0;3,5;11,5
Nord Est;Emilia-Romagna;PC;G195;2;2;2,5;1;1,84;9,34
Nord Ovest;Piemonte;TO;G196;73,24;85,51;19;10;8;195,75
Nord Ovest;Piemonte;AL;G197;5,87;32,14;38,42;17,72;22,61;116,76
Nord Est;Friuli- Venezia Giulia;UD;G198;2;4;10,51;4,34;13;33,85
Nord Ovest;Piemonte;AL;G199;0;0;2;4;7;13
Sud;Abruzzo;AQ;G200;25,51;43,22;12,67;3,89;6,17;91,46
Isole;Sardegna;NU;G201;0;0;3;0;1,26;4,26
Nord Ovest;Piemonte;TO;G202;0;0;2,5;0;3;5,5
Isole;Sardegna;SS;G203;4;8,34;12,26;9,5;15,5;49,6
Nord Ovest;Piemonte;AL;G204;0;1;1;2;8,5;12,5
Nord Est;Emilia-Romagna;BO;G205;6;75,97;54;32,33;13;181,3
Nord Ovest;Lombardia;MI;G206;2;9,5;8;0;4;23,5
Isole;Sardegna;CA;G207;0;2;0;2,5;7;11,5
Isole;Sicilia;TP;G208;5,73;14;21,67;20,56;31,34;93,3
Isole;Sicilia;ME;G209;0;7,84;9,5;10;9,5;36,84
Sud;Abruzzo;AQ;G210;3;9,17;8,17;4,5;8,5;33,34
Isole;Sicilia;SR;G211;44,5;77,43;61,33;37,5;25,33;246,09
Centro;Umbria;PG;G212;0;3;2;1;2;8
Nord Ovest;Lombardia;BS;G213;9,66;40,86;31,86;29,49;40;151,87
Nord Ovest;Piemonte;AL;G215;0;0;0;0;2;2
Nord Ovest;Lombardia;BS;G217;2;12;9;3;7,83;33,83
Nord Ovest;Lombardia;LC;G218;3;13;17;7,65;8;48,65
Nord Ovest;Lombardia;MI;G220;62,53;259,62;234,32;79,33;51,63;687,43
Nord Ovest;Lombardia;CR;G222;0;4;0;5;10,33;19,33
Nord Ovest;Lombardia;LC;G223;4;33;24,5;14;19;94,5
Nord Est;Veneto;PD;G224;320,84;714,87;1130,47;747,79;688,67;3602,64
Isole;Sardegna;SS;G225;1;1;2,67;1;2,67;8,34
Sud;Campania;SA;G226;2;3;3;5;15,67;28,67
Sud;Campania;BN;G227;3;1;5;2;9;20
Nord Ovest;Piemonte;CN;G228;23;38,5;13,5;10,5;8,5;94
Nord Est;Veneto;TV;G229;2;60,65;64,17;46,83;62,79;236,44
Sud;Campania;SA;G230;40,29;54,06;86,99;103,74;62,09;347,17
Centro;Lazio;RI;G232;0;1;0;1,5;1;3,5
Nord Ovest;Lombardia;BG;G233;2;7,04;4,12;8;6,5;27,66
Isole;Sicilia;ME;G234;2;3,5;3;4,98;3;16,48
Sud;Abruzzo;CH;G237;0;9;4,67;8,67;8;30,34
Nord Est;Friuli- Venezia Giulia;UD;G238;1;5;7;8;21,83;42,83
Nord Ovest;Piemonte;CN;G240;0;3;1;6;0,92;10,92
Nord Ovest;Lombardia;LC;G241;1;0;1;0;0;2
Sud;Campania;AV;G242;2;1;2;2;4,83;11,83
Sud;Campania;BN;G243;4;1;4;0;7;16
