Area;Regione;Provincia;2025_CodCom;NTN_2025_Depositi_Pert;NTN_2025_Box
Sud;Campania;AV;F988;6,17;3,01
Nord Ovest;Lombardia;BS;F989;10,17;38
Nord Ovest;Lombardia;BS;F990;6,25;56,48
Isole;Sardegna;CA;F991;1,8;0
Nord Ovest;Piemonte;BI;F992;18,67;41,17
Nord Ovest;Piemonte;BI;F993;4;37,5
Nord Est;Veneto;RO;F994;10,01;142,69
Nord Ovest;Piemonte;AL;F995;2;4,66
Sud;Abruzzo;AQ;F996;0,5;1
Nord Ovest;Piemonte;AL;F997;0;6
Nord Ovest;Piemonte;AL;F998;1;0
Nord Est;Veneto;TV;F999;49,5;199,06
Nord Ovest;Lombardia;BS;G001;1;14
Sud;Abruzzo;AQ;G002;5,25;2,5
Centro;Marche;AN;G003;9,5;23
Nord Ovest;Lombardia;CR;G004;9,64;83
Centro;Marche;AP;G005;9,5;13,25
Nord Ovest;Lombardia;BS;G006;5,47;56,78
Nord Ovest;Piemonte;VB;G007;14,5;14
Nord Ovest;Lombardia;VA;G008;16,5;63,7
Nord Ovest;Lombardia;LC;G009;43,07;125,83
Nord Ovest;Piemonte;TO;G010;1;9
Sud;Campania;SA;G011;2;4
Nord Ovest;Valle d'Aosta;AO;G012;0;0
Isole;Sardegna;SS;G015;139,37;541,92
Nord Ovest;Piemonte;VC;G016;0;1
Nord Ovest;Piemonte;VC;G018;1;0
Nord Ovest;Piemonte;NO;G019;41,5;197,17
Nord Ovest;Piemonte;NO;G020;4;16
Nord Ovest;Lombardia;PV;G021;1;6,5
Centro;Lazio;RM;G022;12,5;14,83
Sud;Campania;SA;G023;5,33;3,09
Nord Ovest;Lombardia;CO;G025;35,73;108,96
Nord Ovest;Lombardia;LC;G026;19,51;42,45
Nord Ovest;Lombardia;VA;G028;55,33;227,75
Nord Ovest;Lombardia;LC;G030;19,58;48,1
Isole;Sardegna;NU;G031;1;2
Nord Ovest;Lombardia;PV;G032;0;0
Sud;Calabria;CZ;G034;1;1
Isole;Sicilia;ME;G036;0,33;0
Sud;Basilicata;MT;G037;1,56;0
Sud;Campania;SA;G039;5,5;6
Nord Ovest;Lombardia;LC;G040;5,75;14,8
Nord Ovest;Liguria;IM;G041;4;0
Nord Ovest;Piemonte;AL;G042;0;0
Isole;Sardegna;OR;G043;1;1
Isole;Sardegna;NU;G044;0;0
Nord Ovest;Valle d'Aosta;AO;G045;1,5;0,5
Isole;Sardegna;SS;G046;12,03;30,5
Nord Ovest;Lombardia;CR;G047;2;8
Nord Ovest;Piemonte;AT;G048;3,8;0
Nord Ovest;Lombardia;BG;G049;1;4,5
Nord Ovest;Lombardia;BG;G050;16,38;47,9
Nord Ovest;Lombardia;BG;G054;0,1;4,3
Nord Ovest;Lombardia;CO;G056;17;60,92
Isole;Sardegna;NU;G058;0;0
Nord Ovest;Lombardia;BS;G061;7,5;22,28
Nord Ovest;Piemonte;VB;G062;48,68;142,7
Sud;Campania;SA;G063;0;0
Isole;Sardegna;NU;G064;0;0
Centro;Lazio;VT;G065;3;3,01
Nord Ovest;Piemonte;CN;G066;2;0,26
Nord Ovest;Lombardia;BG;G068;1;27
Isole;Sardegna;NU;G070;0;0
Isole;Sardegna;NU;G071;0;1
Nord Ovest;Lombardia;BS;G074;0;3
Nord Ovest;Lombardia;BG;G075;8,2;65,71
Nord Ovest;Liguria;SV;G076;1;2
Nord Ovest;Lombardia;MI;G078;100,56;187,08
Sud;Abruzzo;AQ;G079;0;4,5
Nord Est;Veneto;VR;G080;10,3;74,05
Sud;Basilicata;PZ;G081;7,34;3,17
Sud;Calabria;RC;G082;2;2
Isole;Sardegna;NU;G084;2;1,53
Sud;Molise;CB;G086;0;1
Nord Ovest;Piemonte;TO;G087;92,5;225,51
Centro;Toscana;GR;G088;33,47;125,45
Centro;Toscana;PI;G090;4;5
Nord Ovest;Liguria;GE;G093;4;3
Nord Est;Veneto;VI;G095;3;25,99
Nord Ovest;Lombardia;LO;G096;5;19
Isole;Sardegna;NU;G097;4;1
Sud;Puglia;BR;G098;11,17;26,56
Sud;Abruzzo;AQ;G102;1;7
Nord Ovest;Lombardia;VA;G103;44,17;112,5
Nord Ovest;Lombardia;VA;G105;1;11
Nord Ovest;Lombardia;LO;G107;4;25
Nord Ovest;Lombardia;BG;G108;4,66;16,5
Nord Ovest;Piemonte;TO;G109;0;2
Sud;Calabria;CS;G110;0;2
Centro;Lazio;VT;G111;6,56;14,2
Isole;Sardegna;OR;G113;34,5;96,89
Nord Ovest;Piemonte;CN;G114;25,02;15
Nord Est;Veneto;TV;G115;8;23,5
Nord Ovest;Lombardia;MI;G116;9;102,33
Nord Ovest;Piemonte;VB;G117;15;27,5
Nord Ovest;Lombardia;BG;G118;0;0
Isole;Sardegna;NU;G119;1;11
Isole;Sardegna;NU;G120;1;0
Sud;Campania;SA;G121;2;1,5
Isole;Sardegna;NU;G122;0;0
Nord Est;Veneto;TV;G123;13;37,76
Nord Ovest;Piemonte;AL;G124;2;1
Sud;Puglia;FG;G125;4;1
Nord Ovest;Lombardia;CO;G126;13,25;37,16
Sud;Abruzzo;CH;G128;7;7
Sud;Calabria;CS;G129;1;0
Sud;Campania;CE;G130;32,41;169,33
Sud;Puglia;FG;G131;9,87;72
Isole;Sardegna;CA;G133;0;0
Nord Ovest;Piemonte;NO;G134;1;18,64
Centro;Lazio;VT;G135;28,77;88
Sud;Puglia;LE;G136;1;4,25
Centro;Marche;AP;G137;0;2
Centro;Toscana;AR;G139;3;1
Sud;Abruzzo;CH;G141;50,19;116,79
Sud;Abruzzo;AQ;G142;1;3
Nord Ovest;Liguria;SP;G143;18,5;25
Nord Ovest;Liguria;SV;G144;9;10
Sud;Abruzzo;AQ;G145;4;7,5
Isole;Sardegna;NU;G146;0,33;1
Isole;Sardegna;NU;G147;0;1
Centro;Umbria;TR;G148;66,44;75,74
Nord Ovest;Lombardia;BS;G149;18,73;86
Nord Ovest;Lombardia;BS;G150;0;14,05
Nord Ovest;Piemonte;TO;G151;6;5,67
Nord Ovest;Piemonte;TO;G152;0;7,25
Isole;Sardegna;SS;G153;7;3
Isole;Sardegna;NU;G154;0;0
Nord Ovest;Liguria;SV;G155;6,44;6,22
Isole;Sardegna;SS;G156;4;6
Centro;Marche;AN;G157;50,13;269,72
Isole;Sardegna;NU;G158;1;0
Nord Ovest;Lombardia;BG;G159;5,05;73,93
Nord Ovest;Lombardia;BG;G160;39,29;157,68
Nord Ovest;Lombardia;LC;G161;16,15;59,34
Nord Est;Friuli- Venezia Giulia;UD;G163;6;21,67
Nord Ovest;Liguria;IM;G164;52;94,5
Sud;Campania;AV;G165;5,2;17
Nord Ovest;Lombardia;LO;G166;5,17;16,67
Nord Est;Veneto;PD;G167;8,89;62,6
Nord Est;Veneto;BL;G169;1;1
Nord Ovest;Lombardia;BS;G170;11;152,35
Nord Ovest;Lombardia;LO;G171;2;14,5
Isole;Sardegna;SS;G178;4,17;17
Nord Ovest;Lombardia;BS;G179;8;38,67
Nord Ovest;Lombardia;MI;G181;9,5;69,44
Nord Ovest;Piemonte;CN;G183;2;1
Nord Est;Emilia-Romagna;FE;G184;13,75;56,08
Nord Ovest;Lombardia;CR;G185;2;24,67
Nord Ovest;Lombardia;MN;G186;5;52,17
Sud;Puglia;BR;G187;119,66;115,71
Sud;Puglia;LE;G188;9,06;37,51
Centro;Umbria;TR;G189;5;6
Sud;Campania;NA;G190;22,87;13,38
Isole;Sardegna;NU;G191;0;1
Sud;Campania;SA;G192;1;0
Nord Ovest;Piemonte;AL;G193;8;2
Nord Ovest;Lombardia;PV;G194;1;9,67
Nord Est;Emilia-Romagna;PC;G195;7,34;2
Nord Ovest;Piemonte;TO;G196;38,94;116,9
Nord Ovest;Piemonte;AL;G197;41,93;81,75
Nord Est;Friuli- Venezia Giulia;UD;G198;5,67;10
Nord Ovest;Piemonte;AL;G199;8;11
Sud;Abruzzo;AQ;G200;16,83;51,3
Isole;Sardegna;NU;G201;1;0
Nord Ovest;Piemonte;TO;G202;0;7
Isole;Sardegna;SS;G203;5,5;9,67
Nord Ovest;Piemonte;AL;G204;1;6
Nord Est;Emilia-Romagna;BO;G205;119,53;333,71
Nord Ovest;Lombardia;MI;G206;4;18
Isole;Sardegna;CA;G207;2;0
Isole;Sicilia;TP;G208;7;21
Isole;Sicilia;ME;G209;7;12,2
Sud;Abruzzo;AQ;G210;6,08;6
Isole;Sicilia;SR;G211;26,75;99,45
Centro;Umbria;PG;G212;0;1
Nord Ovest;Lombardia;BS;G213;11,72;102,51
Nord Ovest;Piemonte;AL;G215;0;2
Nord Ovest;Lombardia;BS;G217;3;17,67
Nord Ovest;Lombardia;LC;G218;20,1;45,27
Nord Ovest;Lombardia;MI;G220;275,12;585,33
Nord Ovest;Lombardia;CR;G222;2;7,17
Nord Ovest;Lombardia;LC;G223;45;103,85
Nord Est;Veneto;PD;G224;513,36;3233,64
Isole;Sardegna;SS;G225;0;2,75
Sud;Campania;SA;G226;5;7,5
Sud;Campania;BN;G227;2;3
Nord Ovest;Piemonte;CN;G228;10,27;16,51
Nord Est;Veneto;TV;G229;49,63;218,98
Sud;Campania;SA;G230;33,27;137,86
Centro;Lazio;RI;G232;1;1
Nord Ovest;Lombardia;BG;G233;2,5;16,5
Isole;Sicilia;ME;G234;2,5;2,5
Sud;Abruzzo;CH;G237;3;10
Nord Est;Friuli- Venezia Giulia;UD;G238;7,67;45,5
Nord Ovest;Piemonte;CN;G240;4;4,5
Nord Ovest;Lombardia;LC;G241;0;2
Sud;Campania;AV;G242;1;0
Sud;Campania;BN;G243;0;2
Nord Ovest;Lombardia;BS;G247;2;0
Nord Ovest;Lombardia;BS;G248;3;26,34
Nord Ovest;Lombardia;BG;G249;11,66;37,16
Nord Est;Emilia-Romagna;MO;G250;11;24,18
Sud;Puglia;TA;G251;9,78;10,34
Sud;Puglia;TA;G252;36,84;44,23
Isole;Sicilia;CT;G253;3,83;13,5
Centro;Toscana;PI;G254;16,59;15,5
Nord Est;Emilia-Romagna;PR;G255;4;7,61
Sud;Molise;CB;G257;4;6
Isole;Sardegna;SS;G258;12,14;70,73
Nord Ovest;Lombardia;BG;G259;18,04;45,75
Nord Ovest;Lombardia;CR;G260;2,67;43,1
Sud;Basilicata;PZ;G261;2;7,22
Nord Ovest;Piemonte;TO;G262;3;9
Isole;Sicilia;PA;G263;9;1
Nord Ovest;Lombardia;BS;G264;28;242,71
Nord Ovest;Piemonte;VC;G266;1;4
Isole;Sicilia;SR;G267;21,25;37,1
Nord Est;Friuli- Venezia Giulia;UD;G268;4;26,79
Centro;Toscana;FI;G270;8;6,25
Sud;Abruzzo;CH;G271;5;5,5
Sud;Calabria;CZ;G272;0;0
Isole;Sicilia;PA;G273;557,81;1277,32
Centro;Lazio;RM;G274;52,24;69,8
Nord Ovest;Lombardia;PV;G275;3;15,33
Centro;Lazio;FR;G276;19,23;11
Sud;Calabria;RC;G277;1;2,75
Sud;Calabria;KR;G278;1;1
Nord Ovest;Piemonte;VB;G280;2;6,25
Nord Ovest;Liguria;SV;G281;6,17;9,67
Isole;Sicilia;AG;G282;15,34;10
Sud;Campania;NA;G283;27,33;32
Nord Est;Friuli- Venezia Giulia;UD;G284;28,56;54,4
Sud;Puglia;LE;G285;1;0
Isole;Sardegna;OR;G286;0;0
Isole;Sardegna;CA;G287;3,83;1
Sud;Calabria;RC;G288;9;27
Centro;Marche;AP;G289;0;0
Sud;Abruzzo;CH;G290;9;3
Sud;Puglia;BA;G291;27,25;90,4
Sud;Campania;SA;G292;0;1
Centro;Lazio;RM;G293;38,5;26,25
Sud;Abruzzo;CH;G294;0;12
Nord Ovest;Lombardia;BG;G295;6,59;44,59
Nord Est;Veneto;VR;G297;2;13
Sud;Calabria;CS;G298;0;1
Nord Est;Friuli- Venezia Giulia;UD;G300;6;11
Nord Ovest;Piemonte;CN;G302;7,17;10,33
Nord Ovest;Piemonte;TO;G303;4;11,22
Nord Ovest;Lombardia;PV;G304;0;2
Nord Ovest;Lombardia;CR;G306;14;115,92
Sud;Calabria;CS;G307;1;1
Centro;Umbria;PG;G308;23,6;39
Sud;Campania;NA;G309;23,5;97,21
Sud;Campania;BN;G311;3;1
Sud;Puglia;FG;G312;1,29;1
Isole;Sicilia;TP;G315;38,66;5
Nord Ovest;Lombardia;MI;G316;19,75;75,12
Sud;Calabria;CS;G317;12,42;13
Sud;Campania;BN;G318;0;6
Isole;Sicilia;TP;G319;13,42;28,67
Sud;Calabria;CS;G320;2;0
Nord Est;Veneto;RO;G323;0;4,5
Nord Ovest;Lombardia;MI;G324;129,37;365,71
Sud;Puglia;LE;G325;14;23,17
Nord Ovest;Lombardia;BS;G327;8;63,57
Nord Ovest;Piemonte;TO;G330;0;2
Sud;Calabria;CS;G331;4;2
Sud;Campania;CE;G333;8,35;58,86
Nord Ovest;Piemonte;AL;G334;1;1
Sud;Calabria;VV;G335;0,83;2
Nord Ovest;Lombardia;LC;G336;0;2,67
Nord Est;Emilia-Romagna;PR;G337;1017;2394,47
Nord Ovest;Piemonte;AL;G338;1;2
Nord Ovest;Piemonte;CN;G339;1;1
Sud;Campania;AV;G340;2;1
Nord Ovest;Lombardia;PV;G342;6;31,8
Centro;Umbria;TR;G344;0;2
Nord Ovest;Lombardia;BG;G346;4;41,06
Isole;Sicilia;TP;G347;14,75;38,5
Isole;Sicilia;PA;G348;33;21
Nord Ovest;Piemonte;NO;G349;4,66;18,25
Nord Ovest;Lombardia;BG;G350;1;19,67
Nord Est;Friuli- Venezia Giulia;UD;G352;43,25;121,5
Nord Est;Friuli- Venezia Giulia;PN;G353;7,81;72,06
Nord Ovest;Lombardia;BS;G354;1;1
Nord Ovest;Piemonte;AT;G358;0;2
Centro;Umbria;PG;G359;14,98;50,25
Nord Ovest;Lombardia;BS;G361;8;57,3
Centro;Lazio;FR;G362;1;1
Sud;Campania;CE;G364;3;8
Nord Est;Veneto;VR;G365;4;19,5
Nord Ovest;Piemonte;AL;G367;2;19
Nord Ovest;Lombardia;LC;G368;5,54;25,05
Sud;Campania;AV;G370;2;5
Isole;Sicilia;CT;G371;45,69;103,46
Sud;Calabria;CS;G372;1;0
Centro;Lazio;FR;G374;4;4
Isole;Sardegna;SS;G376;1;7
Isole;Sicilia;ME;G377;20;18
Sud;Puglia;LE;G378;4;2
Isole;Sardegna;OR;G379;0;0
Nord Est;Friuli- Venezia Giulia;UD;G381;4;13
Isole;Sardegna;CA;G382;0;0
Isole;Sardegna;CA;G383;0;0
Isole;Sardegna;OR;G384;1;1,47
Nord Ovest;Lombardia;MI;G385;37;206,68
Sud;Campania;BN;G386;0;1
Nord Ovest;Piemonte;TO;G387;3;13
Nord Ovest;Lombardia;PV;G388;452,39;877,06
Nord Est;Friuli- Venezia Giulia;UD;G389;4;34,5
Nord Ovest;Lombardia;BS;G391;2;14,25
Nord Ovest;Piemonte;TO;G392;12,17;26,17
Nord Est;Emilia-Romagna;MO;G393;57,42;178,56
Sud;Calabria;RC;G394;3;0
Centro;Toscana;PI;G395;17,5;23,11
Nord Ovest;Piemonte;AL;G397;7;8
Nord Ovest;Piemonte;TO;G398;19;27,67
Isole;Sicilia;CT;G402;6,16;43,72
Centro;Marche;AP;G403;15,22;28,08
Nord Est;Veneto;BL;G404;16,5;24,38
Nord Ovest;Lombardia;BS;G407;4;37,19
Nord Est;Veneto;TV;G408;6,44;65,77
Nord Ovest;Lombardia;SO;G410;1;1
Sud;Calabria;CS;G411;0;0
Nord Ovest;Lombardia;BG;G412;14,22;63,65
Nord Ovest;Lombardia;CO;G415;1;0
Centro;Marche;PS;G416;1;0
Nord Ovest;Lombardia;MN;G417;4;70,25
Nord Ovest;Lombardia;BG;G418;1;7
Centro;Toscana;FI;G420;17,33;49,5
Nord Ovest;Piemonte;NO;G421;7,5;5
Nord Est;Emilia-Romagna;PR;G424;2,1;7
Sud;Campania;SA;G426;15,34;87,16
Nord Ovest;Piemonte;AT;G430;1;1
Nord Ovest;Lombardia;SO;G431;4;4
Centro;Umbria;TR;G432;8;5
Nord Est;Emilia-Romagna;RN;G433;8,17;24,08
Sud;Abruzzo;CH;G434;2;1
Sud;Abruzzo;CH;G435;4,33;2
Centro;Marche;MC;G436;7;2,67
Sud;Abruzzo;TE;G437;1;3
Sud;Abruzzo;PE;G438;14,67;49,27
Sud;Calabria;CZ;G439;1;2
Sud;Abruzzo;CH;G441;0;0
Nord Est;Veneto;BL;G442;1;6
Centro;Lazio;RM;G444;1;0
Isole;Sardegna;NU;G445;2;2
Isole;Sardegna;CA;G446;0;0
Sud;Campania;SA;G447;4;3,75
Sud;Abruzzo;AQ;G449;3;2
Isole;Sardegna;SS;G450;4,5;3
Centro;Marche;PS;G453;16,75;6
Nord Ovest;Liguria;IM;G454;23;2
Sud;Campania;SA;G455;1;1,34
Nord Ovest;Lombardia;LC;G456;7;19
Nord Ovest;Piemonte;CN;G457;4;0
Nord Ovest;Piemonte;CN;G458;1;1
Nord Ovest;Valle d'Aosta;AO;G459;6;0
Nord Est;Veneto;PD;G461;2;36
Nord Ovest;Piemonte;TO;G462;1;5
Nord Ovest;Piemonte;TO;G463;20;34,38
Nord Ovest;Piemonte;TO;G465;7,13;6
Nord Est;Emilia-Romagna;BO;G467;67,48;385,35
Nord Ovest;Lombardia;CR;G469;6;30,5
Nord Ovest;Piemonte;VC;G471;1;4,51
Nord Ovest;Lombardia;BS;G474;1;3
Nord Ovest;Lombardia;BS;G475;1;1
Sud;Campania;SA;G476;1;0
Nord Ovest;Piemonte;TO;G477;7;6
Centro;Umbria;PG;G478;558,82;1478,9
Centro;Marche;PS;G479;281,75;671,34
Centro;Toscana;LU;G480;12;13
Nord Est;Veneto;VR;G481;58,41;176,23
Sud;Abruzzo;PE;G482;248,44;1101,93
Nord Ovest;Lombardia;CR;G483;3;15
Sud;Abruzzo;AQ;G484;0;10,18
Nord Ovest;Lombardia;LC;G485;3;24
Sud;Molise;IS;G486;0;1,83
Sud;Puglia;FG;G487;2,17;9
Nord Ovest;Lombardia;MI;G488;125,47;429,73
Nord Est;Veneto;VR;G489;55,03;236,82
Centro;Toscana;PT;G491;37,34;135,79
Sud;Abruzzo;AQ;G492;3;5,67
Sud;Abruzzo;AQ;G493;21;25,83
Sud;Campania;BN;G494;2;1
Sud;Molise;IS;G495;1;4
Sud;Basilicata;PZ;G496;4,25;1,06
Sud;Molise;IS;G497;0;3
Centro;Lazio;RI;G498;9,67;3,58
Sud;Abruzzo;PE;G499;1;1
Centro;Lazio;FR;G500;1;1
Nord Ovest;Lombardia;MI;G502;38;128,84
Nord Ovest;Lombardia;CR;G504;1;5
Nord Ovest;Piemonte;TO;G505;5;16,5
Sud;Molise;CB;G506;4;17,4
Centro;Lazio;RI;G507;0,17;0,17
Sud;Calabria;KR;G508;14;5
Sud;Campania;SA;G509;2;0
Isole;Sicilia;PA;G510;4;3,5
Isole;Sicilia;PA;G511;4,5;7,5
Sud;Molise;CB;G512;3,5;1,5
Centro;Lazio;RI;G513;4;1
Centro;Marche;PS;G514;9;12,42
Centro;Marche;MC;G515;2;4
Centro;Marche;AP;G516;6;10,5
Sud;Calabria;CZ;G517;1;2
Sud;Calabria;CZ;G518;2;1
Sud;Campania;AV;G519;1;0
Nord Ovest;Piemonte;NO;G520;1,5;9
Nord Ovest;Piemonte;BI;G521;6;20,33
Isole;Sicilia;ME;G522;3;1
Sud;Molise;IS;G523;2;4
Sud;Abruzzo;AQ;G524;7;8,5
Nord Est;Veneto;RO;G525;1;3
Nord Ovest;Piemonte;CN;G526;28,17;43,08
Nord Ovest;Piemonte;VC;G528;8;13,7
Nord Ovest;Lombardia;BS;G529;4;4
Nord Ovest;Piemonte;CN;G532;4;3
Nord Est;Veneto;PD;G534;1;5
Nord Est;Emilia-Romagna;PC;G535;522,95;1329,86
Sud;Campania;SA;G538;8;2
Sud;Campania;SA;G540;1;0
Sud;Campania;CE;G541;3;2,5
Nord Ovest;Liguria;SV;G542;7;9
Isole;Sicilia;PA;G543;0,67;3
Nord Ovest;Valle d'Aosta;AO;G545;1;0
Nord Ovest;Lombardia;BS;G546;13,54;54
Centro;Toscana;SI;G547;6,89;24,17
Nord Ovest;Lombardia;BS;G549;12,05;25,5
Centro;Marche;PS;G551;5;10,5
Sud;Calabria;CS;G553;0;0
Sud;Abruzzo;PE;G555;10,5;23,17
Nord Ovest;Lombardia;CO;G556;9,07;9,07
Nord Est;Emilia-Romagna;PC;G557;12,89;29,5
Nord Ovest;Lombardia;CR;G558;1;18
Nord Ovest;Piemonte;TO;G559;70,08;157,6
Nord Est;Veneto;VI;G560;3;18
Nord Ovest;Piemonte;CN;G561;7;12
Nord Ovest;Lombardia;BG;G564;3,66;12,17
Nord Est;Veneto;VE;G565;12,5;182,13
Nord Est;Emilia-Romagna;BO;G566;13;41,84
Sud;Campania;NA;G568;17,77;34,79
Nord Est;Emilia-Romagna;BO;G570;71;186,66
Centro;Lazio;VT;G571;9,17;7
Nord Ovest;Lombardia;SO;G572;3;7
Nord Ovest;Lombardia;BG;G574;3,5;12
Nord Ovest;Piemonte;CN;G575;12,45;23,89
Nord Ovest;Lombardia;SO;G576;9,44;5,34
Nord Ovest;Piemonte;BI;G577;1;4,34
Nord Ovest;Lombardia;BG;G579;5,17;14,33
Isole;Sicilia;EN;G580;41,68;74,63
Centro;Toscana;LU;G582;1;5,15
Nord Ovest;Lombardia;BG;G583;4,17;30,3
Nord Est;Veneto;PD;G587;5;88,53
Nord Ovest;Lombardia;BG;G588;0;6
Sud;Abruzzo;PE;G589;2;2
Sud;Basilicata;PZ;G590;6,08;14,39
Centro;Lazio;FR;G591;1;8,34
Centro;Lazio;FR;G592;0,5;1
Nord Ovest;Piemonte;AT;G593;4;0
Nord Ovest;Piemonte;BI;G594;2,67;0
Sud;Campania;CE;G596;15,64;28,5
Isole;Sicilia;CT;G597;18;15,5
Centro;Lazio;FR;G598;6;17
Nord Ovest;Piemonte;VB;G600;4;8
Centro;Umbria;PG;G601;10,99;18,33
Centro;Toscana;SI;G602;16;21,5
Nord Ovest;Lombardia;CR;G603;0;7
Sud;Puglia;FG;G604;3;4
Nord Ovest;Liguria;SV;G605;98,66;309,71
Sud;Molise;IS;G606;0;1
Nord Ovest;Liguria;IM;G607;10;1
Sud;Abruzzo;TE;G608;1;0
Sud;Molise;CB;G609;2,5;1
Sud;Molise;CB;G610;0,44;0
Sud;Campania;AV;G611;0;5
Nord Ovest;Lombardia;PV;G612;4;3
Sud;Abruzzo;CH;G613;0;1
Sud;Basilicata;PZ;G614;4;3
Sud;Calabria;CS;G615;1;0,6
Sud;Basilicata;PZ;G616;7;7,34
Centro;Umbria;PG;G618;6,16;11,79
Nord Ovest;Piemonte;AL;G619;1;5
Sud;Campania;CE;G620;11;4
Sud;Abruzzo;PE;G621;0;2
Sud;Calabria;CS;G622;1,56;3
Sud;Basilicata;PZ;G623;6;1,5
Isole;Sicilia;EN;G624;13;26,75
Nord Ovest;Piemonte;CN;G625;1;1
Sud;Campania;BN;G626;0;0
Centro;Marche;PS;G627;0;2
Centro;Toscana;LU;G628;58,91;65,51
Sud;Campania;AV;G629;2;5
Sud;Campania;CE;G630;2;2
Sud;Campania;BN;G631;7,5;7
Nord Ovest;Liguria;IM;G632;21;2
Nord Ovest;Lombardia;MI;G634;50;167,55
Nord Ovest;Lombardia;PV;G635;6;8,67
Centro;Toscana;PT;G636;17,22;74,13
Nord Ovest;Lombardia;PV;G639;3;13
Nord Est;Veneto;BL;G642;27,8;62,38
Nord Est;Emilia-Romagna;BO;G643;12;70,29
Nord Est;Veneto;TV;G645;29,53;124,38
Nord Ovest;Liguria;GE;G646;9;46
Nord Ovest;Lombardia;CR;G647;0;7,5
Centro;Toscana;LU;G648;4;3,5
Nord Est;Emilia-Romagna;MO;G649;7;30,47
Nord Ovest;Lombardia;PV;G650;14,5;26,5
Nord Ovest;Lombardia;CR;G651;4,56;11,56
Centro;Toscana;AR;G653;16,03;7,5
Centro;Marche;MC;G657;0;2
Nord Ovest;Piemonte;VB;G658;7,6;15,43
Centro;Lazio;FR;G659;14,89;4,17
Nord Ovest;Liguria;IM;G660;13;0
Sud;Campania;CE;G661;7,5;14
Centro;Lazio;FR;G662;2;1
Sud;Basilicata;PZ;G663;12,38;7,25
Nord Ovest;Liguria;SP;G664;3;14
Nord Ovest;Lombardia;CO;G665;3;1
Nord Ovest;Piemonte;VC;G666;1;2
Isole;Sardegna;CA;G669;0;0
Sud;Campania;NA;G670;4,22;1
Nord Ovest;Lombardia;PV;G671;3,5;24,17
Nord Ovest;Piemonte;TO;G672;18,84;38,49
Nord Est;Veneto;RO;G673;3,5;11,02
Nord Ovest;Piemonte;TO;G674;252,97;389,37
Nord Ovest;Piemonte;AT;G676;0;2
Nord Ovest;Piemonte;TO;G678;41,58;91,58
Nord Est;Friuli- Venezia Giulia;PN;G680;3;10
Centro;Marche;PS;G682;2;9
Nord Ovest;Piemonte;CN;G683;1;10
Nord Ovest;Piemonte;TO;G684;17,67;38,52
Nord Ovest;Piemonte;VC;G685;1;3,25
Nord Ovest;Lombardia;MI;G686;227,46;566,5
Centro;Toscana;LI;G687;167,62;158,8
Nord Est;Veneto;PD;G688;9;42,5
Centro;Marche;MC;G690;1;4
Nord Ovest;Piemonte;TO;G691;83,14;169,59
Nord Ovest;Piemonte;AT;G692;0,5;3,34
Nord Est;Veneto;PD;G693;19,25;278,14
Nord Est;Veneto;VI;G694;10,2;77,1
Nord Est;Emilia-Romagna;PC;G696;4,48;5
Nord Ovest;Piemonte;CN;G697;1;4
Centro;Lazio;LT;G698;14,25;22,75
Isole;Sicilia;ME;G699;7,55;13
Centro;Toscana;PI;G702;297,52;723,37
Nord Ovest;Piemonte;NO;G703;8;14,33
Centro;Lazio;RM;G704;2;6
Nord Ovest;Piemonte;TO;G705;18;36
Sud;Campania;SA;G707;10;8
Nord Ovest;Lombardia;BS;G710;25,28;79
Sud;Basilicata;MT;G712;23,17;48,33
Centro;Toscana;PT;G713;179,44;501,52
Centro;Toscana;GR;G716;15,83;21,08
Nord Ovest;Lombardia;MN;G717;4;19,5
Nord Ovest;Lombardia;SO;G718;18,21;22
Nord Ovest;Piemonte;TO;G719;5;5
Nord Ovest;Lombardia;PV;G720;2;4,16
Nord Ovest;Lombardia;CR;G721;12,59;48,41
Sud;Calabria;VV;G722;15;26
Sud;Abruzzo;CH;G724;21,84;13
Sud;Abruzzo;AQ;G726;17,5;24
Sud;Molise;IS;G727;0;0
Sud;Calabria;VV;G728;0;1
Sud;Calabria;RC;G729;1;0
Sud;Calabria;CS;G733;3;1
Sud;Calabria;CZ;G734;7;1
Sud;Calabria;RC;G735;1;0
Nord Est;Friuli- Venezia Giulia;UD;G736;2;4,44
Nord Ovest;Lombardia;CO;G737;2;3,5
Isole;Sardegna;SS;G740;8;5
Nord Ovest;Liguria;SV;G741;0,25;1
Nord Ovest;Piemonte;CN;G742;6;18,33
Nord Est;Friuli- Venezia Giulia;UD;G743;4,33;8,33
Centro;Toscana;MS;G746;12;7
Nord Est;Emilia-Romagna;PC;G747;29,71;113,34
Centro;Lazio;FR;G749;2;3,5
Sud;Puglia;LE;G751;5;16,66
Centro;Toscana;SI;G752;65,28;198,48
Nord Ovest;Lombardia;MN;G753;10,25;58
Centro;Toscana;PO;G754;12,08;71,48
Centro;Lazio;RI;G756;7,75;5,38
Centro;Lazio;RI;G757;5;8,03
Centro;Umbria;PG;G758;5,5;0,25
Sud;Abruzzo;CH;G760;2;3
Sud;Puglia;FG;G761;0,2;10,5
Sud;Campania;NA;G762;31,75;62,67
Centro;Lazio;RI;G763;21,7;37,5
Centro;Lazio;RI;G764;7,5;8
Centro;Lazio;RI;G765;11,5;15
Sud;Abruzzo;AQ;G766;0;1,25
