Area;Regione;prov;COD_COM;NTN_2017_Uffici;NTN_2017_Negozi_Lab;NTN_2017_Depositi_Comm_Autorimesse;NTN_2017_TCO_B04;NTN_2017_TCO_D02;NTN_2017_TCO_D05;NTN_2017_TCO_D08;NTN_2017_PRO;NTN_2017_AGR
"Nord Ovest";"Piemonte";"NO";"I025";0,000000;1,000000;11,000000;0,000000;0,000000;0,000000;1,000000;3,000000;0,000000
"Sud";"Calabria";"KR";"I026";0,000000;0,000000;5,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Emilia-Romagna";"FO";"I027";1,000000;4,000000;6,450000;0,000000;0,000000;0,000000;1,000000;6,020000;0,000000
"Isole";"Sicilia";"PA";"I028";0,000000;1,500000;6,150000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Basilicata";"MT";"I029";1,000000;2,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"I030";4,000000;4,000000;16,630000;0,000000;0,000000;0,000000;1,000000;6,000000;0,000000
"Sud";"Campania";"SA";"I031";0,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"SA";"I032";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"AV";"I034";0,000000;1,000000;1,200000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"CT";"I035";0,000000;2,670000;6,000000;0,000000;0,000000;1,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"CN";"I037";0,000000;1,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Nord Est";"Veneto";"VE";"I040";3,000000;19,560000;10,080000;0,000000;1,000000;0,000000;2,000000;0,000000;1,000000
"Sud";"Puglia";"BR";"I045";0,000000;3,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Toscana";"PI";"I046";7,000000;10,390000;41,590000;0,000000;0,000000;0,000000;1,000000;35,590000;0,000000
"Nord Est";"Veneto";"VI";"I047";0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"PV";"I048";2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;4,000000;0,000000
"Sud";"Campania";"BN";"I049";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"CO";"I051";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"NO";"I052";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"BA";"I053";0,000000;6,000000;7,500000;0,000000;0,000000;0,000000;0,000000;4,000000;0,000000
"Sud";"Puglia";"FG";"I054";0,000000;3,500000;27,180000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Sud";"Campania";"CE";"I056";1,000000;6,670000;11,560000;0,000000;0,000000;0,000000;5,000000;0,000000;0,000000
"Sud";"Calabria";"KR";"I057";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"VV";"I058";0,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"LE";"I059";0,000000;1,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"CS";"I060";1,000000;5,000000;5,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Sud";"Campania";"AV";"I061";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"BN";"I062";0,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Est";"Veneto";"BL";"I063";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"BR";"I066";0,330000;2,000000;3,140000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Marche";"AN";"I071";0,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Sud";"Puglia";"FG";"I072";0,000000;1,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"NA";"I073";0,000000;0,000000;4,280000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"AT";"I076";0,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Lombardia";"BG";"I079";0,000000;7,000000;7,170000;0,000000;1,000000;0,000000;0,000000;0,030000;0,000000
"Isole";"Sicilia";"ME";"I084";0,000000;0,000000;4,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"ME";"I086";0,000000;0,500000;4,000000;0,000000;0,000000;0,000000;0,000000;3,000000;0,000000
"Nord Est";"Veneto";"BL";"I088";0,000000;0,080000;9,160000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"SA";"I089";0,000000;0,000000;5,000000;0,000000;0,000000;0,000000;1,000000;1,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"I090";0,000000;3,000000;4,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Friuli- Venezia Giulia";"UD";"I092";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"CZ";"I093";0,000000;2,000000;5,420000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"CZ";"I095";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Molise";"IS";"I096";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"CT";"I098";0,000000;4,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"RC";"I102";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"TV";"I103";0,000000;0,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"VR";"I105";0,000000;4,000000;9,500000;0,000000;0,000000;1,000000;0,000000;14,000000;0,000000
"Nord Est";"Veneto";"PD";"I107";0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;3,000000;0,000000
"Sud";"Calabria";"CS";"I108";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"VR";"I109";2,000000;5,000000;15,680000;0,000000;0,000000;0,000000;0,000000;3,000000;0,000000
"Nord Est";"Emilia-Romagna";"BO";"I110";1,000000;4,000000;11,000000;0,000000;0,000000;0,000000;2,000000;9,000000;5,000000
"Sud";"Campania";"CE";"I113";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"CS";"I114";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"LE";"I115";0,000000;0,000000;1,110000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"NO";"I116";3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000;10,000000;0,000000
"Nord Est";"Veneto";"VI";"I117";0,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sardegna";"CA";"I118";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"BR";"I119";0,000000;4,000000;6,250000;0,000000;0,000000;0,000000;0,000000;4,000000;0,000000
"Nord Est";"Veneto";"PD";"I120";0,000000;0,000000;3,250000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Sud";"Abruzzo ";"AQ";"I121";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Molise";"CB";"I122";0,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Emilia-Romagna";"RE";"I123";0,000000;1,330000;8,170000;0,000000;0,000000;0,000000;1,000000;0,000000;1,000000
"Nord Est";"Veneto";"TV";"I124";2,000000;2,000000;5,130000;0,000000;0,000000;0,000000;0,000000;4,000000;0,000000
"Centro";"Lazio";"RM";"I125";0,000000;0,000000;3,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"I126";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Emilia-Romagna";"MO";"I128";0,000000;1,000000;3,000000;0,000000;0,000000;0,000000;2,000000;1,000000;0,000000
"Sud";"Campania";"AV";"I129";0,000000;1,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"CE";"I130";0,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"CE";"I131";2,000000;4,000000;4,540000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"RC";"I132";0,000000;0,000000;0,890000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Emilia-Romagna";"MO";"I133";1,000000;3,000000;2,000000;0,000000;0,000000;0,000000;0,000000;1,000000;2,000000
"Centro";"Toscana";"SI";"I135";2,000000;3,000000;5,130000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Nord Est";"Friuli- Venezia Giulia";"PN";"I136";0,000000;4,330000;6,330000;0,000000;0,000000;0,000000;0,000000;6,000000;1,000000
"Nord Ovest";"Piemonte";"TO";"I137";0,000000;0,000000;2,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Liguria";"IM";"I138";8,750000;21,010000;45,580000;1,000000;6,000000;0,000000;3,000000;5,500000;0,000000
"Sud";"Calabria";"RC";"I139";0,000000;0,000000;0,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"LO";"I140";0,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,500000
"Centro";"Toscana";"LU";"I142";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"SA";"I143";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"AL";"I144";0,000000;1,770000;17,770000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Sud";"Campania";"BN";"I145";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Isole";"Sicilia";"ME";"I147";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Abruzzo ";"CH";"I148";3,000000;10,220000;14,050000;0,000000;0,000000;0,000000;1,000000;5,000000;0,000000
"Nord Ovest";"Piemonte";"AL";"I150";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"NA";"I151";1,000000;1,000000;3,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"I152";0,000000;1,000000;8,170000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Emilia-Romagna";"PR";"I153";0,000000;1,500000;4,690000;0,000000;0,000000;0,000000;3,010000;0,020000;0,000000
"Nord Ovest";"Piemonte";"TO";"I154";0,000000;1,000000;11,000000;0,000000;0,000000;0,000000;1,000000;0,000000;0,000000
"Centro";"Toscana";"AR";"I155";2,000000;17,000000;15,330000;0,000000;0,000000;0,000000;0,000000;8,000000;1,000000
"Centro";"Marche";"MC";"I156";0,000000;4,120000;15,700000;0,000000;0,000000;0,000000;1,000000;1,330000;0,000000
"Sud";"Basilicata";"PZ";"I157";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"FG";"I158";13,070000;14,890000;84,040000;0,000000;0,000000;0,000000;1,000000;8,000000;1,000000
"Nord Ovest";"Lombardia";"CO";"I162";0,000000;1,000000;3,330000;0,000000;0,000000;0,000000;0,000000;1,030000;0,000000
"Sud";"Campania";"AV";"I163";0,000000;0,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"CZ";"I164";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"CS";"I165";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sardegna";"CA";"I166";0,000000;0,000000;8,000000;0,000000;0,000000;0,000000;1,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"BG";"I168";0,000000;0,000000;1,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"CL";"I169";0,000000;1,000000;2,000000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Sud";"Calabria";"CZ";"I170";0,000000;1,000000;5,000000;0,000000;0,000000;0,000000;2,000000;0,000000;0,000000
"Sud";"Calabria";"CS";"I171";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"LE";"I172";0,000000;0,000000;1,000000;0,000000;3,000000;0,000000;0,000000;1,000000;0,000000
"Isole";"Sicilia";"PA";"I174";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"PV";"I175";0,000000;2,500000;5,000000;0,000000;0,000000;0,000000;0,000000;1,000000;3,000000
"Sud";"Calabria";"RC";"I176";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Toscana";"PI";"I177";6,000000;7,000000;9,170000;0,000000;0,000000;0,000000;1,000000;15,000000;0,000000
"Isole";"Sicilia";"RG";"I178";0,000000;4,000000;15,000000;0,000000;0,000000;0,000000;0,000000;0,000000;4,780000
"Sud";"Campania";"BN";"I179";0,000000;0,000000;1,560000;0,000000;0,000000;0,000000;0,000000;0,000000;0,440000
"Sud";"Molise";"CB";"I181";0,670000;2,000000;6,340000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sardegna";"CA";"I182";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,170000;0,000000
"Sud";"Calabria";"CS";"I183";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"ME";"I184";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Isole";"Sicilia";"AG";"I185";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Toscana";"GR";"I187";0,000000;1,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"PA";"I188";0,000000;1,000000;8,780000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Sud";"Molise";"IS";"I189";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"AL";"I190";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Emilia-Romagna";"BO";"I191";0,000000;0,000000;4,000000;0,000000;0,000000;0,000000;0,000000;12,000000;0,000000
"Sud";"Calabria";"CS";"I192";0,000000;0,000000;1,830000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"FG";"I193";0,000000;0,000000;4,000000;0,000000;0,000000;0,000000;0,000000;3,000000;0,000000
"Nord Est";"Emilia-Romagna";"RA";"I196";0,000000;0,000000;2,500000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Sud";"Campania";"BN";"I197";0,000000;3,000000;9,670000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"RC";"I198";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"ME";"I199";5,500000;6,000000;7,190000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Centro";"Marche";"PS";"I201";0,000000;0,000000;5,250000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"CT";"I202";0,000000;1,000000;8,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Lombardia";"PV";"I203";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sardegna";"OR";"I205";0,000000;1,000000;1,000000;0,000000;0,000000;0,000000;1,000000;3,000000;2,000000
"Nord Est";"Veneto";"BL";"I206";1,000000;0,000000;15,170000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Est";"Veneto";"PD";"I207";1,000000;0,420000;6,800000;0,000000;0,000000;0,000000;2,000000;4,000000;1,000000
"Sud";"Campania";"NA";"I208";0,000000;5,000000;7,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"CN";"I210";0,000000;0,000000;8,000000;0,000000;0,000000;0,000000;0,000000;1,000000;3,000000
"Nord Ovest";"Lombardia";"PV";"I213";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000;1,000000;0,000000
"Sud";"Calabria";"RC";"I214";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"ME";"I215";0,000000;0,000000;5,340000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"CT";"I216";0,000000;0,000000;4,250000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Toscana";"PI";"I217";0,000000;1,000000;7,920000;0,000000;0,000000;0,000000;0,000000;0,000000;2,760000
"Sud";"Campania";"AV";"I219";0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"ME";"I220";1,000000;0,000000;11,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"TV";"I221";0,000000;3,000000;7,000000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Isole";"Sicilia";"AG";"I224";0,000000;0,000000;19,660000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Liguria";"GE";"I225";0,000000;4,250000;18,850000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"PD";"I226";0,000000;0,000000;1,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"PV";"I230";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Toscana";"PI";"I232";0,000000;7,500000;15,360000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Sud";"Campania";"CE";"I233";2,000000;5,000000;11,330000;0,000000;0,000000;0,000000;0,000000;3,000000;0,000000
"Sud";"Campania";"CE";"I234";8,000000;22,470000;17,680000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"PV";"I236";1,000000;2,000000;3,000000;0,000000;0,000000;0,000000;0,000000;3,030000;0,000000
"Nord Ovest";"Lombardia";"PV";"I237";0,000000;4,000000;8,000000;0,000000;0,000000;0,000000;1,000000;0,000000;4,000000
"Sud";"Molise";"IS";"I238";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;3,000000;0,000000;0,000000
"Isole";"Sicilia";"CT";"I240";0,000000;0,000000;16,330000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Est";"Veneto";"VE";"I242";0,000000;5,000000;12,210000;0,000000;0,000000;0,000000;3,000000;17,500000;0,000000
"Nord Ovest";"Lombardia";"LC";"I243";0,000000;0,000000;4,600000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Sud";"Abruzzo ";"CH";"I244";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Sud";"Campania";"CE";"I247";0,000000;0,000000;1,860000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Nord Est";"Friuli- Venezia Giulia";"UD";"I248";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;3,000000;0,000000
"Nord Ovest";"Piemonte";"VB";"I249";0,000000;4,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Marche";"AN";"I251";0,000000;1,500000;4,590000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"SA";"I253";0,000000;7,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"ME";"I254";0,000000;0,000000;1,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Lazio";"RM";"I255";2,000000;6,000000;13,070000;0,000000;0,000000;0,000000;2,000000;1,000000;0,000000
"Centro";"Lazio";"FR";"I256";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"I258";0,000000;1,000000;8,670000;0,000000;1,000000;0,000000;0,000000;4,000000;0,000000
"Nord Est";"Veneto";"VR";"I259";3,000000;10,000000;9,570000;0,000000;0,000000;0,000000;0,000000;3,040000;1,330000
"Sud";"Campania";"SA";"I260";0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"CE";"I261";0,000000;1,000000;3,510000;0,000000;0,000000;0,000000;1,000000;0,000000;0,000000
"Sud";"Campania";"NA";"I262";0,000000;9,660000;9,410000;0,000000;0,000000;0,000000;1,000000;0,000000;0,000000
"Centro";"Umbria";"PG";"I263";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"AV";"I264";0,000000;2,000000;0,440000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Lazio";"FR";"I265";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"CZ";"I266";0,000000;2,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sardegna";"CA";"I271";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"CE";"I273";0,000000;1,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"LO";"I274";4,000000;3,000000;6,330000;0,000000;0,000000;0,000000;0,000000;3,000000;0,000000
"Nord Est";"Veneto";"PD";"I275";7,000000;5,000000;5,210000;0,000000;0,000000;0,000000;4,000000;3,000000;0,000000
"Nord Ovest";"Lombardia";"PV";"I276";0,000000;0,000000;1,500000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Sud";"Campania";"BN";"I277";1,000000;0,000000;2,440000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"SA";"I278";0,000000;1,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"AV";"I279";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"AV";"I280";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"AV";"I281";0,000000;0,320000;15,750000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Molise";"IS";"I282";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"ME";"I283";0,000000;0,000000;2,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Lazio";"RM";"I284";0,000000;0,000000;7,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Marche";"MC";"I286";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Centro";"Marche";"PS";"I287";0,000000;2,000000;4,000000;0,000000;0,000000;0,000000;0,000000;4,000000;0,000000
"Sud";"Basilicata";"PZ";"I288";0,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Molise";"CB";"I289";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
