Area;Regione;prov;2017_CodCom;NTN 2017 fino a 50 mq;NTN  2017 50 -| 85 mq;NTN  2017 85 -| 115 mq;NTN  2017 115 -| 145 mq;NTN   2017 oltre 145 mq;NTN 2017
"Centro";"Lazio";"RM";"H618";1,000000;2,000000;2,000000;0,000000;2,000000;7,000000
"Nord Est";"Veneto";"RO";"H620";50,070000;144,760000;143,950000;103,780000;112,520000;555,080000
"Sud";"Calabria";"CS";"H621";0,000000;0,000000;4,000000;2,000000;5,000000;11,000000
"Nord Est";"Veneto";"PD";"H622";1,000000;8,500000;11,000000;11,000000;8,000000;39,500000
"Nord Ovest";"Lombardia";"MI";"H623";40,840000;192,130000;136,250000;38,830000;18,500000;426,550000
"Nord Est";"Veneto";"PD";"H625";4,100000;37,200000;69,210000;38,080000;61,880000;210,470000
"Nord Ovest";"Piemonte";"TO";"H627";4,000000;10,010000;8,000000;4,000000;12,000000;38,010000
"Nord Est";"Emilia-Romagna";"RE";"H628";7,000000;44,440000;48,110000;15,840000;17,490000;132,880000
"Nord Ovest";"Lombardia";"BS";"H630";1,000000;6,000000;11,660000;2,110000;15,000000;35,770000
"Nord Ovest";"Piemonte";"TO";"H631";0,000000;3,000000;5,000000;2,000000;1,000000;11,000000
"Sud";"Puglia";"LE";"H632";15,000000;10,670000;12,100000;8,170000;5,270000;51,210000
"Nord Ovest";"Piemonte";"CN";"H633";0,000000;0,000000;0,000000;1,000000;0,000000;1,000000
"Centro";"Toscana";"FI";"H635";4,000000;16,000000;25,670000;9,250000;13,250000;68,170000
"Nord Ovest";"Lombardia";"PV";"H637";0,000000;1,000000;3,000000;2,000000;2,500000;8,500000
"Sud";"Basilicata";"PZ";"H641";2,000000;2,000000;2,000000;0,000000;3,500000;9,500000
"Nord Est";"Emilia-Romagna";"RA";"H642";2,000000;43,080000;31,250000;17,210000;43,080000;136,620000
"Sud";"Puglia";"BA";"H643";6,500000;29,930000;56,100000;37,010000;17,670000;147,210000
"Sud";"Campania";"SA";"H644";0,000000;0,000000;0,000000;1,000000;2,000000;3,000000
"Sud";"Puglia";"BA";"H645";24,390000;55,630000;73,430000;42,450000;20,110000;216,010000
"Sud";"Basilicata";"PZ";"H646";5,000000;1,000000;3,500000;1,750000;0,000000;11,250000
"Centro";"Lazio";"LT";"H647";11,000000;83,500000;56,620000;23,780000;21,040000;195,940000
"Nord Ovest";"Piemonte";"VC";"H648";0,500000;0,000000;0,000000;0,000000;1,000000;1,500000
"Nord Ovest";"Lombardia";"BS";"H650";1,000000;1,100000;12,000000;5,000000;11,100000;30,200000
"Nord Ovest";"Lombardia";"MN";"H652";0,000000;5,000000;3,080000;2,000000;27,050000;37,130000
"Sud";"Campania";"SA";"H654";0,000000;1,000000;0,000000;1,000000;0,000000;2,000000
"Nord Est";"Veneto";"PD";"H655";0,000000;3,000000;9,000000;9,500000;18,750000;40,250000
"Nord Est";"Friuli- Venezia Giulia";"PN";"H657";4,000000;29,670000;58,180000;37,950000;58,080000;187,880000
"Centro";"Lazio";"RM";"H658";1,000000;9,340000;12,000000;14,950000;11,900000;49,190000
"Isole";"Sardegna";"NU";"H659";0,000000;0,000000;0,000000;0,720000;4,000000;4,720000
"Isole";"Sardegna";"NU";"H661";0,000000;0,000000;0,000000;0,000000;1,000000;1,000000
"Nord Ovest";"Piemonte";"BI";"H662";2,000000;4,000000;5,000000;6,000000;2,000000;19,000000
"Nord Ovest";"Valle d'Aosta";"AO";"H669";3,000000;3,000000;5,000000;1,500000;6,000000;18,500000
"Nord Ovest";"Valle d'Aosta";"AO";"H670";0,000000;2,500000;1,000000;0,000000;0,000000;3,500000
"Nord Ovest";"Valle d'Aosta";"AO";"H671";0,000000;6,000000;1,000000;1,500000;1,000000;9,500000
"Nord Ovest";"Valle d'Aosta";"AO";"H672";0,000000;3,000000;1,750000;0,000000;0,750000;5,500000
"Nord Ovest";"Valle d'Aosta";"AO";"H673";0,000000;1,000000;1,000000;1,000000;2,000000;5,000000
"Nord Ovest";"Valle d'Aosta";"AO";"H674";8,000000;10,000000;12,000000;5,000000;3,000000;38,000000
"Nord Ovest";"Valle d'Aosta";"AO";"H675";4,000000;10,010000;1,000000;0,000000;1,000000;16,010000
"Nord Ovest";"Valle d'Aosta";"AO";"H676";10,000000;19,000000;10,670000;9,000000;9,000000;57,670000
"Nord Ovest";"Piemonte";"AL";"H677";0,000000;0,000000;0,000000;0,000000;1,500000;1,500000
"Nord Est";"Emilia-Romagna";"BO";"H678";4,000000;36,500000;26,550000;15,000000;19,000000;101,050000
"Nord Ovest";"Lombardia";"CO";"H679";0,000000;2,000000;1,000000;2,000000;0,000000;5,000000
"Nord Ovest";"Piemonte";"BI";"H681";0,000000;1,000000;3,000000;2,000000;2,000000;8,000000
"Nord Est";"Emilia-Romagna";"PR";"H682";3,000000;19,000000;16,500000;9,000000;13,800000;61,300000
"Sud";"Campania";"SA";"H683";1,000000;5,150000;5,000000;10,500000;9,000000;30,650000
"Nord Ovest";"Piemonte";"TO";"H684";1,000000;3,000000;3,000000;1,000000;1,000000;9,000000
"Sud";"Campania";"SA";"H686";0,000000;2,000000;1,000000;1,000000;1,000000;5,000000
"Sud";"Basilicata";"MT";"H687";4,000000;3,330000;1,500000;0,000000;0,000000;8,830000
"Isole";"Sicilia";"TP";"H688";0,000000;2,000000;3,000000;4,000000;4,330000;13,330000
"Nord Est";"Veneto";"RO";"H689";0,000000;0,000000;0,000000;1,670000;0,000000;1,670000
"Nord Ovest";"Piemonte";"VC";"H690";0,000000;0,000000;0,000000;0,000000;1,000000;1,000000
"Nord Ovest";"Piemonte";"TO";"H691";3,000000;6,000000;6,060000;4,400000;12,230000;31,690000
"Sud";"Molise";"CB";"H693";0,000000;0,000000;3,000000;1,000000;3,000000;7,000000
"Nord Ovest";"Piemonte";"AL";"H694";1,000000;3,000000;3,000000;4,000000;14,670000;25,670000
"Nord Ovest";"Piemonte";"CN";"H695";0,000000;1,000000;1,000000;0,000000;2,000000;4,000000
"Nord Ovest";"Lombardia";"BS";"H699";3,500000;8,000000;9,400000;5,000000;7,000000;32,900000
"Isole";"Sicilia";"TP";"H700";4,000000;6,000000;6,330000;6,000000;15,000000;37,330000
"Nord Ovest";"Lombardia";"LO";"H701";0,000000;4,000000;17,500000;4,170000;5,330000;31,000000
"Nord Ovest";"Piemonte";"TO";"H702";0,000000;1,000000;1,000000;0,000000;2,000000;4,000000
"Sud";"Campania";"SA";"H703";52,250000;266,760000;320,580000;289,040000;193,650000;1122,280000
"Nord Ovest";"Piemonte";"CN";"H704";0,000000;1,000000;0,000000;0,000000;1,000000;2,000000
"Nord Est";"Veneto";"PD";"H705";5,000000;2,000000;0,000000;6,000000;10,670000;23,670000
"Nord Est";"Veneto";"TV";"H706";1,000000;13,000000;8,500000;9,000000;17,660000;49,160000
"Nord Ovest";"Piemonte";"VC";"H707";0,000000;0,000000;0,000000;0,000000;1,000000;1,000000
"Sud";"Puglia";"LE";"H708";2,000000;4,000000;3,670000;8,330000;7,750000;25,750000
"Nord Ovest";"Piemonte";"CN";"H710";1,000000;2,600000;2,000000;2,000000;5,000000;12,600000
"Nord Est";"Veneto";"VR";"H712";0,000000;1,000000;0,250000;3,000000;2,000000;6,250000
"Centro";"Lazio";"RI";"H713";0,000000;1,000000;0,000000;0,000000;0,500000;1,500000
"Nord Est";"Veneto";"VR";"H714";1,000000;3,000000;7,330000;8,330000;16,330000;35,990000
"Sud";"Abruzzo ";"PE";"H715";0,000000;1,000000;0,000000;1,000000;1,000000;3,000000
"Nord Ovest";"Piemonte";"CN";"H716";0,000000;0,000000;0,000000;2,000000;5,000000;7,000000
"Nord Ovest";"Lombardia";"BS";"H717";7,000000;66,250000;43,750000;36,000000;28,890000;181,890000
"Nord Est";"Emilia-Romagna";"PR";"H720";11,900000;64,800000;77,090000;25,170000;42,530000;221,490000
"Nord Ovest";"Lombardia";"VA";"H723";4,000000;7,170000;8,170000;4,340000;7,670000;31,350000
"Nord Est";"Emilia-Romagna";"RN";"H724";4,000000;14,500000;9,000000;1,670000;6,670000;35,840000
"Nord Ovest";"Piemonte";"VC";"H725";0,000000;6,000000;6,000000;4,500000;6,170000;22,670000
"Nord Ovest";"Piemonte";"BI";"H726";0,000000;0,000000;1,000000;0,500000;3,500000;5,000000
"Nord Ovest";"Piemonte";"CN";"H727";9,000000;57,540000;69,330000;21,970000;35,800000;193,640000
"Sud";"Puglia";"LE";"H729";12,740000;47,490000;20,500000;6,000000;6,220000;92,950000
"Sud";"Basilicata";"PZ";"H730";0,000000;1,000000;0,000000;1,000000;0,000000;2,000000
"Nord Ovest";"Lombardia";"CR";"H731";0,000000;3,500000;0,000000;2,000000;2,000000;7,500000
"Sud";"Campania";"SA";"H732";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"AV";"H733";1,000000;1,000000;1,000000;1,000000;1,000000;5,000000
"Nord Ovest";"Piemonte";"TO";"H734";0,000000;3,000000;0,000000;0,000000;0,000000;3,000000
"Nord Est";"Veneto";"VE";"H735";7,000000;27,670000;32,880000;20,130000;29,170000;116,850000
"Nord Ovest";"Lombardia";"VA";"H736";4,500000;30,110000;34,500000;17,500000;44,920000;131,530000
"Isole";"Sardegna";"CA";"H738";0,000000;1,000000;1,000000;4,500000;11,610000;18,110000
"Isole";"Sardegna";"CA";"H739";0,000000;0,000000;1,000000;1,000000;0,890000;2,890000
"Isole";"Sicilia";"AG";"H743";4,020000;6,890000;6,500000;8,250000;8,000000;33,660000
"Centro";"Toscana";"PT";"H744";1,000000;4,330000;5,000000;4,210000;5,550000;20,090000
"Centro";"Lazio";"RM";"H745";3,000000;3,330000;2,000000;0,500000;0,000000;8,830000
"Nord Ovest";"Piemonte";"CN";"H746";1,000000;3,500000;0,000000;0,000000;0,000000;4,500000
"Sud";"Puglia";"BA";"H749";1,340000;3,000000;15,580000;13,250000;9,670000;42,840000
"Nord Ovest";"Lombardia";"SO";"H752";2,000000;4,460000;0,000000;1,000000;3,000000;10,460000
"Nord Ovest";"Piemonte";"TO";"H753";1,000000;0,750000;3,000000;1,000000;2,000000;7,750000
"Nord Ovest";"Piemonte";"CN";"H755";14,000000;15,250000;4,500000;7,000000;8,250000;49,000000
"Isole";"Sardegna";"OR";"H756";0,000000;0,000000;1,000000;1,500000;7,500000;10,000000
"Sud";"Puglia";"LE";"H757";0,000000;2,000000;1,000000;1,000000;1,000000;5,000000
"Nord Ovest";"Lombardia";"CO";"H760";0,000000;1,000000;0,000000;0,000000;0,810000;1,810000
"Nord Ovest";"Liguria";"IM";"H763";38,870000;77,940000;8,000000;1,000000;0,000000;125,810000
"Sud";"Campania";"BN";"H764";5,000000;9,000000;8,890000;0,000000;6,000000;28,890000
"Sud";"Calabria";"CS";"H765";0,000000;0,000000;0,000000;2,000000;1,000000;3,000000
"Isole";"Sardegna";"CA";"H766";0,000000;0,330000;0,000000;1,000000;2,000000;3,330000
"Nord Ovest";"Lombardia";"CR";"H767";0,000000;5,000000;2,670000;5,000000;4,000000;16,670000
"Nord Est";"Veneto";"RO";"H768";0,000000;0,000000;3,000000;4,500000;5,000000;12,500000
"Centro";"Marche";"AP";"H769";47,110000;166,640000;124,720000;78,120000;53,240000;469,830000
"Nord Ovest";"Piemonte";"CN";"H770";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"MN";"H771";0,000000;7,000000;11,000000;4,000000;14,560000;36,560000
"Sud";"Abruzzo ";"AQ";"H772";8,000000;2,000000;1,960000;1,000000;1,000000;13,960000
"Sud";"Abruzzo ";"AQ";"H773";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"CS";"H774";0,000000;0,000000;2,330000;0,000000;2,000000;4,330000
"Nord Ovest";"Piemonte";"TO";"H775";0,000000;23,000000;29,100000;15,500000;16,000000;83,600000
"Nord Ovest";"Piemonte";"VB";"H777";1,000000;2,500000;2,000000;5,000000;2,000000;12,500000
"Isole";"Sicilia";"AG";"H778";3,000000;4,440000;0,000000;4,170000;5,170000;16,780000
"Centro";"Lazio";"FR";"H779";0,000000;0,000000;0,000000;0,000000;0,500000;0,500000
"Nord Ovest";"Liguria";"IM";"H780";3,670000;1,000000;4,170000;1,000000;0,000000;9,840000
"Nord Est";"Veneto";"TV";"H781";3,670000;31,000000;30,500000;11,500000;23,210000;99,880000
"Sud";"Molise";"CB";"H782";0,000000;0,000000;0,670000;1,000000;0,000000;1,670000
"Nord Est";"Veneto";"VR";"H783";11,000000;50,170000;66,000000;32,000000;47,060000;206,230000
"Sud";"Abruzzo ";"CH";"H784";1,000000;4,000000;1,840000;1,000000;2,000000;9,840000
"Sud";"Calabria";"VV";"H785";0,000000;1,670000;1,340000;3,000000;2,000000;8,010000
"Nord Ovest";"Piemonte";"TO";"H789";0,000000;7,000000;5,000000;9,000000;13,000000;34,000000
"Centro";"Toscana";"SI";"H790";1,000000;3,330000;4,000000;3,000000;4,500000;15,830000
"Centro";"Toscana";"FI";"H791";3,000000;33,560000;45,000000;26,130000;38,380000;146,070000
"Isole";"Sicilia";"CL";"H792";15,170000;47,170000;39,500000;42,000000;24,150000;167,990000
"Sud";"Puglia";"LE";"H793";2,500000;5,170000;20,670000;8,000000;11,990000;48,330000
"Nord Est";"Emilia-Romagna";"MO";"H794";2,000000;35,170000;13,000000;5,500000;4,000000;59,670000
"Sud";"Basilicata";"PZ";"H795";0,000000;0,930000;1,000000;0,000000;0,000000;1,930000
"Sud";"Basilicata";"PZ";"H796";6,000000;2,000000;3,000000;0,000000;1,000000;12,000000
"Isole";"Sicilia";"PA";"H797";0,000000;2,750000;2,600000;1,000000;8,750000;15,100000
"Sud";"Campania";"CE";"H798";1,000000;3,370000;3,000000;4,000000;20,520000;31,890000
"Nord Ovest";"Lombardia";"PV";"H799";0,000000;0,000000;0,000000;1,000000;1,000000;2,000000
"Sud";"Campania";"SA";"H800";2,000000;11,160000;32,670000;11,110000;11,000000;67,940000
"Nord Est";"Emilia-Romagna";"RN";"H801";2,330000;24,500000;12,000000;6,330000;5,590000;50,750000
"Nord Ovest";"Liguria";"GE";"H802";1,000000;3,000000;4,000000;4,000000;3,660000;15,660000
"Nord Ovest";"Lombardia";"MI";"H803";3,000000;17,500000;22,500000;22,770000;11,500000;77,270000
"Nord Ovest";"Piemonte";"TO";"H804";0,000000;0,000000;0,000000;1,000000;1,000000;2,000000
"Isole";"Sicilia";"CT";"H805";1,000000;7,000000;3,000000;3,000000;2,500000;16,500000
"Sud";"Calabria";"CS";"H806";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"VV";"H807";2,000000;2,000000;2,000000;1,000000;1,000000;8,000000
"Sud";"Basilicata";"PZ";"H808";1,000000;1,000000;0,000000;1,020000;1,020000;4,040000
"Centro";"Marche";"PS";"H809";1,000000;12,670000;3,000000;3,340000;5,000000;25,010000
"Nord Ovest";"Piemonte";"AL";"H810";1,000000;1,000000;1,000000;0,000000;2,000000;5,000000
"Nord Ovest";"Piemonte";"AT";"H811";9,000000;19,170000;12,000000;7,500000;39,420000;87,090000
"Nord Ovest";"Piemonte";"CN";"H812";1,000000;2,000000;0,830000;4,000000;1,750000;9,580000
"Nord Ovest";"Lombardia";"PV";"H814";0,000000;0,000000;0,000000;0,000000;4,000000;4,000000
"Nord Ovest";"Lombardia";"CR";"H815";0,000000;0,000000;0,500000;2,000000;2,500000;5,000000
"Nord Est";"Friuli- Venezia Giulia";"UD";"H816";0,000000;15,330000;18,580000;18,490000;23,410000;75,810000
"Sud";"Calabria";"CS";"H818";4,200000;2,170000;3,000000;2,000000;1,000000;12,370000
"Sud";"Abruzzo ";"AQ";"H819";1,500000;1,500000;2,000000;0,500000;2,000000;7,500000
"Nord Ovest";"Piemonte";"TO";"H820";0,000000;0,190000;0,000000;1,170000;3,880000;5,240000
"Nord Ovest";"Piemonte";"BI";"H821";0,000000;2,000000;3,000000;1,000000;2,000000;8,000000
"Sud";"Puglia";"BR";"H822";0,000000;5,830000;6,000000;4,670000;6,000000;22,500000
"Nord Est";"Veneto";"VE";"H823";9,250000;116,590000;147,520000;98,280000;110,360000;482,000000
"Centro";"Lazio";"FR";"H824";4,500000;0,000000;3,000000;2,000000;3,000000;12,500000
"Sud";"Calabria";"CS";"H825";1,000000;0,000000;2,000000;0,000000;0,500000;3,500000
"Sud";"Puglia";"LE";"H826";1,000000;3,330000;8,000000;3,000000;6,000000;21,330000
"Nord Ovest";"Lombardia";"MI";"H827";26,520000;180,390000;126,700000;67,330000;39,860000;440,800000
"Nord Est";"Veneto";"VI";"H829";3,500000;17,000000;22,000000;12,470000;26,020000;80,990000
"Nord Ovest";"Lombardia";"CO";"H830";0,000000;11,000000;1,500000;3,330000;2,500000;18,330000
"Sud";"Basilicata";"PZ";"H831";1,830000;15,540000;5,750000;3,670000;3,000000;29,790000
"Sud";"Molise";"CB";"H833";0,000000;0,500000;0,000000;1,000000;0,000000;1,500000
"Sud";"Campania";"CE";"H834";3,800000;4,000000;23,500000;6,500000;21,700000;59,500000
"Nord Est";"Emilia-Romagna";"MO";"H835";5,130000;17,000000;17,340000;19,670000;14,000000;73,140000
"Centro";"Lazio";"LT";"H836";19,000000;38,000000;38,420000;23,860000;16,330000;135,610000
"Nord Ovest";"Lombardia";"BS";"H838";3,000000;23,500000;16,330000;10,500000;17,390000;70,720000
"Sud";"Puglia";"FG";"H839";11,860000;23,550000;39,430000;19,330000;10,000000;104,170000
"Nord Ovest";"Lombardia";"CO";"H840";4,830000;25,160000;27,690000;9,530000;23,500000;90,710000
"Sud";"Calabria";"CS";"H841";0,000000;2,000000;1,000000;2,000000;2,250000;7,250000
"Isole";"Sicilia";"ME";"H842";3,900000;6,620000;14,660000;10,670000;11,000000;46,850000
"Nord Est";"Veneto";"TV";"H843";1,000000;15,670000;24,000000;4,830000;18,620000;64,120000
"Nord Ovest";"Lombardia";"LO";"H844";0,000000;1,000000;5,000000;2,000000;4,000000;12,000000
"Sud";"Calabria";"CZ";"H846";4,560000;0,000000;1,000000;1,000000;2,000000;8,560000
"Nord Ovest";"Piemonte";"TO";"H847";0,000000;3,000000;4,000000;5,000000;18,000000;30,000000
"Isole";"Sardegna";"SS";"H848";8,000000;8,250000;6,330000;5,000000;4,000000;31,580000
"Isole";"Sicilia";"ME";"H850";1,000000;1,500000;1,000000;0,830000;3,000000;7,330000
"Nord Ovest";"Piemonte";"CN";"H851";0,000000;6,000000;3,000000;2,330000;8,000000;19,330000
"Nord Ovest";"Piemonte";"CN";"H852";1,000000;1,000000;2,670000;4,090000;5,500000;14,260000
"Nord Ovest";"Piemonte";"TO";"H855";0,670000;4,340000;6,000000;5,000000;17,270000;33,280000
"Isole";"Sardegna";"CA";"H856";1,000000;1,670000;3,940000;12,190000;16,000000;34,800000
"Centro";"Umbria";"TR";"H857";0,000000;6,500000;11,000000;8,000000;8,500000;34,000000
"Nord Ovest";"Lombardia";"PV";"H859";1,000000;11,000000;14,000000;8,000000;12,500000;46,500000
"Sud";"Campania";"NA";"H860";4,750000;7,750000;10,530000;16,060000;23,450000;62,540000
"Nord Ovest";"Piemonte";"VC";"H861";1,000000;7,000000;10,000000;3,500000;4,000000;25,500000
"Nord Ovest";"Piemonte";"TO";"H862";2,000000;2,000000;9,000000;2,000000;4,500000;19,500000
"Nord Ovest";"Lombardia";"BS";"H865";0,000000;6,000000;13,000000;4,000000;14,000000;37,000000
"Sud";"Molise";"CB";"H867";1,000000;1,000000;3,750000;3,380000;1,500000;10,630000
"Nord Ovest";"Lombardia";"SO";"H868";5,670000;5,000000;3,000000;1,000000;1,040000;15,710000
"Nord Ovest";"Lombardia";"MN";"H870";1,000000;0,000000;1,000000;1,000000;6,500000;9,500000
"Nord Ovest";"Lombardia";"VA";"H872";0,800000;1,000000;3,800000;5,000000;4,000000;14,600000
"Nord Ovest";"Piemonte";"TO";"H873";1,000000;7,000000;12,500000;10,460000;17,000000;47,960000
"Centro";"Toscana";"SI";"H875";5,000000;13,000000;18,390000;13,000000;13,330000;62,720000
"Centro";"Marche";"MC";"H876";0,000000;2,000000;4,000000;1,000000;3,500000;10,500000
"Sud";"Calabria";"CS";"H877";2,000000;6,910000;8,250000;2,500000;3,000000;22,660000
"Nord Ovest";"Piemonte";"AL";"H878";0,000000;0,000000;1,000000;0,000000;6,080000;7,080000
"Centro";"Lazio";"FR";"H880";1,000000;2,000000;2,000000;4,000000;3,000000;12,000000
"Sud";"Calabria";"CS";"H881";0,000000;0,000000;2,000000;0,000000;0,000000;2,000000
"Sud";"Puglia";"TA";"H882";6,000000;20,000000;23,970000;26,670000;14,890000;91,530000
"Nord Ovest";"Lombardia";"MN";"H883";2,000000;28,500000;30,000000;36,200000;40,500000;137,200000
"Nord Ovest";"Lombardia";"MI";"H884";4,000000;25,250000;18,500000;9,340000;6,820000;63,910000
"Nord Ovest";"Lombardia";"PV";"H885";1,000000;4,000000;1,000000;1,000000;1,000000;8,000000
"Nord Est";"Emilia-Romagna";"PC";"H887";0,000000;3,000000;16,000000;14,500000;12,500000;46,000000
"Sud";"Basilicata";"MT";"H888";0,000000;3,920000;1,000000;0,000000;0,000000;4,920000
"Sud";"Calabria";"RC";"H889";2,000000;4,000000;3,000000;0,000000;1,000000;10,000000
"Nord Ovest";"Piemonte";"TO";"H890";2,000000;1,000000;4,000000;2,000000;6,170000;15,170000
"Nord Est";"Friuli- Venezia Giulia";"PN";"H891";0,000000;1,000000;4,800000;6,000000;17,570000;29,370000
"Sud";"Campania";"NA";"H892";13,000000;62,190000;99,260000;85,970000;24,390000;284,810000
"Nord Est";"Veneto";"PD";"H893";1,000000;23,500000;24,000000;18,000000;29,000000;95,500000
"Sud";"Campania";"BN";"H894";2,000000;8,500000;17,010000;24,500000;21,170000;73,180000
"Nord Est";"Friuli- Venezia Giulia";"UD";"H895";3,000000;14,000000;26,000000;19,000000;13,110000;75,110000
"Nord Est";"Emilia-Romagna";"BO";"H896";1,000000;30,000000;30,500000;9,250000;24,430000;95,180000
"Nord Est";"Veneto";"PD";"H897";0,000000;3,500000;7,500000;5,000000;5,000000;21,000000
"Sud";"Campania";"BN";"H898";2,000000;2,000000;1,000000;1,000000;3,900000;9,900000
"Nord Ovest";"Piemonte";"AT";"H899";0,000000;1,000000;1,000000;0,000000;0,000000;2,000000
"Nord Ovest";"Piemonte";"TO";"H900";1,000000;3,750000;4,000000;1,000000;1,000000;10,750000
"Centro";"Toscana";"AR";"H901";6,880000;49,670000;49,750000;30,890000;13,500000;150,690000
"Sud";"Calabria";"RC";"H903";0,000000;1,000000;0,000000;0,000000;0,000000;1,000000
"Nord Est";"Friuli- Venezia Giulia";"UD";"H906";4,000000;11,000000;9,000000;16,250000;21,250000;61,500000
"Sud";"Campania";"SA";"H907";6,000000;9,500000;10,000000;6,000000;5,000000;36,500000
"Nord Ovest";"Lombardia";"BG";"H910";4,660000;8,280000;9,950000;7,170000;6,970000;37,030000
"Nord Ovest";"Lombardia";"MN";"H912";0,000000;2,000000;5,000000;0,000000;5,920000;12,920000
"Centro";"Lazio";"VT";"H913";1,000000;4,000000;2,500000;1,000000;2,000000;10,500000
"Isole";"Sicilia";"AG";"H914";1,990000;5,590000;10,780000;8,670000;11,000000;38,030000
"Nord Est";"Veneto";"VR";"H916";3,000000;2,000000;8,000000;6,000000;9,500000;28,500000
"Centro";"Lazio";"FR";"H917";1,000000;2,000000;2,000000;1,000000;2,500000;8,500000
"Nord Ovest";"Lombardia";"CR";"H918";0,000000;2,000000;1,000000;3,000000;6,500000;12,500000
"Sud";"Calabria";"CS";"H919";6,920000;13,090000;17,170000;28,300000;17,720000;83,200000
"Sud";"Molise";"CB";"H920";0,000000;1,000000;1,000000;0,000000;0,000000;2,000000
"Nord Est";"Emilia-Romagna";"RN";"H921";5,000000;31,500000;34,500000;8,830000;18,500000;98,330000
"Isole";"Sicilia";"CT";"H922";6,000000;21,110000;44,000000;48,670000;43,160000;162,940000
"Sud";"Abruzzo ";"CH";"H923";0,000000;1,000000;0,000000;1,000000;0,000000;2,000000
"Nord Est";"Veneto";"VR";"H924";2,000000;62,000000;100,000000;25,130000;67,400000;256,530000
"Sud";"Puglia";"FG";"H926";18,890000;45,220000;60,170000;43,750000;24,730000;192,760000
"Sud";"Molise";"CB";"H928";0,000000;1,000000;1,000000;0,000000;1,000000;3,000000
"Sud";"Molise";"CB";"H929";0,000000;0,500000;1,000000;3,000000;0,330000;4,830000
"Nord Ovest";"Lombardia";"MI";"H930";39,920000;314,140000;123,720000;34,500000;22,170000;534,450000
"Sud";"Campania";"NA";"H931";12,430000;17,130000;19,800000;15,480000;25,000000;89,840000
