Area;Regione;Provincia;2023_CodCom;NTN_2023_Uffici;NTN_2023_Negozi_Lab;NTN_2023_Depositi_Comm_Autorimesse;NTN_2023_TCO_B04;NTN_2023_TCO_D02;NTN_2023_TCO_D05;NTN_2023_TCO_D08;NTN_2023_PRO;NTN_2023_AGR
Nord Ovest;Piemonte;TO;C564;0;7;4;0;0;0;0;0,04;0
Nord Ovest;Lombardia;MI;C565;5;18;15,5;0;0;0;0;2;0
Nord Ovest;Lombardia;MI;C566;2;35,42;39,69;0;0;0;1;17,67;0
Nord Ovest;Piemonte;VB;C567;0;0;1;0;0;0;0;0;0
Isole;Sicilia;ME;C568;0;0;5,02;0;0;0;0;0;1
Nord Ovest;Lombardia;MI;C569;1;11,5;8,8;0;0;0;0;0;0
Nord Est;Emilia-Romagna;FO;C573;24,02;48,33;105,82;0;1;0;12,38;23,69;17,84
Nord Est;Emilia-Romagna;FO;C574;2;14,5;27,16;0;5;0;7;5,09;7
Sud;Campania;AV;C576;0;2;2,17;0;0;0;0;0;0
Nord Est;Veneto;BL;C577;0;2;16,22;0;0;0;0;0;0
Nord Ovest;Liguria;IM;C578;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;TV;C580;0;5;8;0;0;0;0;6;2
Sud;Calabria;VV;C581;0;0;4;0;0;0;0;0;0
Centro;Marche;MC;C582;0;1;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C583;0;0;0;0;0;0;0;0;1
Sud;Campania;SA;C584;0;1,83;1,33;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;C585;5;3;5,5;0;0;0;1;0;0
Centro;Toscana;SI;C587;0;4;6,25;0;0;0;1;0;1
Sud;Calabria;CS;C588;0;2,83;11,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C589;0;1;12;0;1;0;0;0;0
Nord Ovest;Lombardia;BS;C591;0;0,33;5,5;0;0;0;0;0;0
Nord Ovest;Valle d'Aosta;AO;C593;0;0;2,2;0;0,25;0;0;0;0
Nord Ovest;Valle d'Aosta;AO;C594;0;0;2;0;0;0;0;0;0
Nord Ovest;Valle d'Aosta;AO;C595;0;0;6;0;0;0;0;1;0
Nord Ovest;Valle d'Aosta;AO;C596;0;0;1;0;0;0;0;1;0
Nord Ovest;Valle d'Aosta;AO;C598;0;1;8,5;0;0;0;1;0;0
Nord Ovest;Piemonte;CN;C599;0;1;44,84;0;0;0;0;9,57;0
Isole;Sardegna;SS;C600;0;0,5;2;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C604;0;3;0,4;0;0;0;0;0;0
Nord Est;Veneto;VI;C605;3;7,83;15,93;0;0;0;0;7,75;0
Sud;Campania;AV;C606;0;0;0,56;0;0,56;0;0;0;0
Centro;Toscana;SI;C608;1;6;15,33;0;4;0;0;0;0
Centro;Toscana;PI;C609;0;0,25;14,4;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C610;0;0;1;0;0;0;1;0;0
Isole;Sicilia;RG;C612;0;2;14;0;1;0;0;4;11,38
Isole;Sardegna;SS;C613;0;0;0,5;0;0;0;0;0;4
Nord Est;Veneto;TV;C614;0;3,5;4,5;0;0;0;0;2;4,56
Centro;Marche;AN;C615;3,5;10,5;16,89;0;0;0;0;3;1
Sud;Calabria;CZ;C616;0;0;12,56;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;C618;15;27;32,55;0;0;0;0;6,61;3
Sud;Basilicata;PZ;C619;0;0;11,5;0;1;0;0;0;0
Sud;Molise;IS;C620;0;0;0;0;0;0;0;0;0
Nord Ovest;Liguria;GE;C621;4;19,21;16,33;0;0;0;0;0;0
Nord Ovest;Lombardia;SO;C623;0;1,77;31,39;0;0;0;0;1,02;0
Nord Ovest;Piemonte;TO;C624;0;1;8;0;1;0;0;0;0
Nord Ovest;Piemonte;TO;C627;4;18;43,36;0;0;0;1;7,15;1
Nord Ovest;Lombardia;SO;C628;0;3,38;5,34;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C629;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;BL;C630;0;3;14,5;0;0;0;0;0;0
Centro;Toscana;PT;C631;0;3,33;4;0;0;0;0;0;0
Sud;Abruzzo;CH;C632;12,6;24;55,37;0;0;2;7;18;0,67
Sud;Puglia;FG;C633;0;1;3;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;C634;0;0;7;0;0;0;0;1;0
Nord Ovest;Lombardia;BG;C635;0;3;11;0;0;0;1;9,06;0
Nord Ovest;Lombardia;PV;C637;2;2;13;0;0;0;1;5;0
Nord Est;Veneto;VE;C638;8;37,43;64,8;0;0,67;0;1,8;4,01;2,25
Nord Ovest;Piemonte;TO;C639;0;4;6;0;0;0;0;8;0
Nord Est;Friuli- Venezia Giulia;PN;C640;0;0;6,8;0;0;0;0;3;0
Centro;Toscana;AR;C648;0;0;1,44;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;C649;0,5;3;12,5;0;0;0;1;10,33;0
Nord Est;Veneto;VI;C650;0;0;11,5;0;0;0;0,5;1;0
Nord Ovest;Lombardia;SO;C651;0;0;11;0;1;0;0,5;2;0
Nord Ovest;Piemonte;CN;C653;0;2;14;0;0;0;0;0;0
Isole;Sicilia;PA;C654;0;0;6,42;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C655;0;0;5;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;C656;0;0;1;0;0;0;0;0;0
Nord Ovest;Liguria;IM;C657;0;1;6;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C658;0;0;0;0;0;0;1;2;0
Sud;Campania;AV;C659;0;3;14;0;0;0;0;0;0
Nord Ovest;Liguria;IM;C660;0;0;11;0;0;0;0;0;0
Centro;Toscana;SI;C661;0,33;2;9,11;0;0;0;0;0;1
Centro;Toscana;SI;C662;2;9,25;17;0;0;0;0;1;0
Centro;Toscana;AR;C663;0;3;4;0;0;0;0;1;0
Nord Ovest;Piemonte;TO;C665;3;18,04;38,16;1;0;0;2;10;0
Isole;Sicilia;AG;C668;0;3;5,67;0;0;0;0;0;0
Nord Est;Emilia-Romagna;RE;C669;0;0;6,38;0;0;0;3;1;2
Nord Est;Veneto;TV;C670;0;3;4,37;0;0;0;0;2;0
Nord Est;Veneto;BL;C672;0;0;2;0;0;0;0;0;0
Nord Ovest;Liguria;GE;C673;0;1;12;0;0;0;0;1;0
Sud;Calabria;CZ;C674;0;0;1;0;0;0;0;0;0
Sud;Campania;NA;C675;0;4,93;10,88;0;0;0;0;0;0
Sud;Campania;SA;C676;0;0;4,5;0;0;0;0;0;0
Centro;Lazio;RM;C677;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;C678;0;0;4;0;0;0;0;1;0
Nord Ovest;Piemonte;TO;C679;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;C680;0;1,5;5;0;0;0;0;1;1
Nord Ovest;Piemonte;CN;C681;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;C684;2;0;3,5;0;0;0;2;3;0
Nord Ovest;Lombardia;BS;C685;0;1;1;0;0;0;0;1;0
Nord Ovest;Lombardia;PV;C686;0;2;6,5;0;0;0;1;4;0
Nord Est;Veneto;TV;C689;0;1;7,75;0;0;1;0;0;0
Nord Ovest;Lombardia;BS;C691;0;0;1;0;0;0;0;0;0
Sud;Calabria;RC;C695;0;0;0;0;0;0;0;0;0
Isole;Sicilia;PA;C696;1;3;14,25;0;0;0;0;0;0
Sud;Campania;NA;C697;0;4;14,25;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;C698;0;0;3;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;PN;C699;0;0;0,92;0;1;0;0;0;0
Nord Ovest;Piemonte;AT;C701;0;0;0;0;0;0;0;0;0
Centro;Lazio;RM;C702;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;C703;0;0;0;0;0;0;0;0;0
Centro;Marche;MC;C704;2;7;32,16;0;2;0;4;3;1,5
Centro;Toscana;GR;C705;1;1;23;0;0;0;0;0;3
Nord Ovest;Lombardia;MI;C707;16,22;85,5;42,3;0;0;0;7;15,99;0
Isole;Sicilia;PA;C708;2;6;14,95;0;1;0;1;0;0
Nord Ovest;Lombardia;SO;C709;0;0;1;0;0;0;0;0;0
Sud;Calabria;RC;C710;0;4;8;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C711;0;0;2,08;0;0;0;0;0;0
Nord Est;Veneto;PD;C713;1;0;6,55;0;0;0;0;1;0
Nord Est;Veneto;VE;C714;0;1;6;0;0;0;0;0;1
Nord Ovest;Piemonte;TO;C715;0;0;2,06;0;0;0;0;0;0
Sud;Campania;CE;C716;0;0;0;0;0;0;0;0;0
Nord Ovest;Liguria;IM;C718;0;1;4,05;0;0;0;1;0;0
Sud;Campania;BN;C719;0;0;2,26;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C722;3;9,75;24,92;0;0;0;1;10;0
Sud;Basilicata;MT;C723;0;0;5;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;C724;0;0;8;0;0;0;0;2;0
Sud;Calabria;KR;C725;0;1;9,58;0;0;0;0;0;0,58
Sud;Calabria;KR;C726;0;5;18;0;0;0;1;0;3
Nord Ovest;Lombardia;BG;C728;2;3;13,7;0;0;0;0;4;0
Nord Ovest;Liguria;SV;C729;0;0;9,03;0;0;0;2;0;0
Nord Ovest;Lombardia;BG;C730;0;3;7,24;0;0;0;1;10;0
Nord Ovest;Lombardia;VA;C732;0;3;14,67;0;0;0;2;3,07;0
Nord Ovest;Lombardia;MI;C733;0;2;10,67;0;0;0;3;2;0
Nord Est;Veneto;TV;C735;0;2;7;0;0;0;0;0;0,72
Nord Ovest;Piemonte;CN;C738;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C739;0;0;2;0;0;0;0;0;0
Centro;Lazio;LT;C740;2;28;41,53;0;0;0;0;10;3
Sud;Puglia;BR;C741;0;8;23,14;0;0;0;0;1;0
Centro;Umbria;PG;C742;0;1;12,25;0;0;0;0;0;0
Nord Est;Veneto;PD;C743;7,7;11;21,05;0;0;0;3;8,02;0
Centro;Umbria;PG;C744;1;7;17;0;2;0;1;1;6
Centro;Umbria;PG;C745;23;32,5;64,97;0;0;0;5;31;1
Centro;Lazio;RI;C746;0;5;5,67;0;0;0;0;3;0
Sud;Calabria;RC;C747;0;3;16;0;0;0;0;1;0
Centro;Lazio;RI;C749;0;0;1;0;0;0;0;0;0
Sud;Abruzzo;PE;C750;3;9;28;0;0;0;12,96;6;0
Nord Ovest;Lombardia;VA;C751;0;0;5;0;0;0;0;2;1
Nord Ovest;Lombardia;LC;C752;1;3;3,13;0;0;0;1;1;0
Nord Ovest;Liguria;IM;C755;0;0;2,5;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;C757;0;0;1;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;C758;2;3;10;1;0;0;0,01;2,11;2,5
Nord Ovest;Lombardia;BG;C759;0;3;7,67;0;0;0;0;2;0
Nord Ovest;Lombardia;BS;C760;0;0;2,5;0;0;1;0;3;0
Sud;Calabria;CS;C763;0;2;7;0;0;0;0;0;0
Sud;Molise;CB;C764;0;0;9;0;0;0;0;0;1
Centro;Lazio;VT;C765;3,5;10,67;14,83;0;0;0;5;7;4
Sud;Abruzzo;AQ;C766;0;0;2;0;0;0;0;0;0
Centro;Lazio;RM;C767;0;2,5;20,92;0;0;0;0;0;0
Sud;Abruzzo;CH;C768;0;0;0;0;0;0;0;0;0
Sud;Molise;IS;C769;0;0,5;1;0;0;0;0;0;0
Centro;Marche;MC;C770;12;38,76;75,31;0;0;1;14;19,3;0
Sud;Abruzzo;PE;C771;0;0;1;0;0;0;0;0;1
Sud;Molise;CB;C772;0;0;0;0;0;0;0;0;0
Centro;Lazio;RM;C773;14;38,34;26,14;0;1;0;3;4;0
Centro;Toscana;AR;C774;0;14,5;22,5;0;0;0;0;1;0
Sud;Abruzzo;CH;C776;0;0;1;0;0;0;0;0;0
Nord Est;Emilia-Romagna;FO;C777;0;0,5;15;0;0;0;0;0;1
Sud;Abruzzo;AQ;C778;0;2;1;0;0;1;0;0;0
Sud;Abruzzo;PE;C779;0;0;2;0;0;0;0;0;0
Centro;Lazio;VT;C780;0;0;4;0;0;0;0;0;0
Sud;Abruzzo;TE;C781;0;0,17;9,51;0;0;0;1;1;0
Centro;Toscana;GR;C782;1;3;5;0;0;0;1;1;2
Sud;Abruzzo;AQ;C783;0;1;4;0;0;0;0;0;1
Centro;Lazio;RM;C784;0;0;2,5;0;0;0;0;0;0
Nord Ovest;Lombardia;SO;C785;0;2;2,38;0;0;0;0;1;0
Nord Ovest;Lombardia;CO;C787;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;C789;0;0;4,6;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;PN;C790;0;0;0,25;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;PN;C791;0;1;7;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C792;0;0;13;0;0;0;0;0;1
Nord Ovest;Piemonte;TO;C793;0;0;1,06;0;0;0;0;1;0
Sud;Calabria;CS;C795;0;1;1,33;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;C796;0;0;7,12;0;0;0;0;1;1
Nord Ovest;Lombardia;BG;C800;2;8;11,64;0;1;0;4;2;0
Nord Ovest;Piemonte;TO;C801;0;0;5;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C803;0;0;11,35;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C804;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;C806;3;6;11,66;0;0;0;0;6;1
Nord Ovest;Piemonte;AT;C807;0;2;2,99;0;0;0;0;2;0
Nord Ovest;Lombardia;VA;C810;1;3;8,49;0;0;0;1;4,11;1
Sud;Abruzzo;AQ;C811;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;PD;C812;0;1;11,9;0;0;0;0;1;2,5
Nord Ovest;Lombardia;PV;C813;0;2;3;0;0;0;2;1;0
Nord Est;Emilia-Romagna;FE;C814;1;4;21,22;0;0;0;0;1,22;3
Nord Est;Veneto;TV;C815;1;3,78;9;0;0;0;0;2;0
Nord Ovest;Lombardia;LO;C816;9;12;29;0;1;0;2;7,5;1
Nord Est;Friuli- Venezia Giulia;UD;C817;6;2;15,76;0;0;0;3;16;2
Isole;Sardegna;SS;C818;0;0;3;0;0;0;0;2;0
Nord Ovest;Piemonte;BI;C819;1;3;9;0;0;0;0;1;0
Nord Ovest;Lombardia;MI;C820;0;3;18,46;0;0;0;0;0;0
Nord Ovest;Valle d'Aosta;AO;C821;0,07;2;10,36;0;0;0;0;0;0
Nord Ovest;Liguria;GE;C823;0;6,66;6;0;1;0;0;0,25;0
Nord Est;Veneto;VI;C824;1;0;4;0;1;0;0;0;0
Nord Ovest;Liguria;GE;C826;0;0;14,58;0;0;0;0,44;1;0
Nord Ovest;Piemonte;NO;C829;0;0;1;0;0;0;0;0,32;0
Nord Ovest;Lombardia;BG;C835;1;2;2,83;0;0;0;0;1;0
Centro;Lazio;FR;C836;0;0;3;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PC;C838;0;0;3;0;0;0;1;0;0
Nord Ovest;Lombardia;LC;C839;1;5;20,25;0;5;2;0,13;4,44;0
Centro;Lazio;RI;C841;0;0;2;0;0;0;0;0;0
Sud;Abruzzo;AQ;C844;0;0;2;0;0;0;0;0;0
Centro;Umbria;PG;C845;1;3;9;0;0;0;0;2;0
Sud;Campania;BN;C846;0;2;2;0;0;0;0;0;0
Centro;Toscana;SI;C847;5;23,05;31,33;0;1;1;2;7;0
Nord Est;Veneto;TV;C848;2;1;8,88;0;0;0;1;4;0
Nord Ovest;Lombardia;BS;C850;1;2;7,2;0;0;0;0;2,04;0
Nord Ovest;Lombardia;LC;C851;0;0;0;0;0;0;0;0,08;0
Nord Est;Emilia-Romagna;PR;C852;0;10;16,33;0;2;0;1;12,33;0
Sud;Abruzzo;PE;C853;0;4;4;0;0;0;0;1;0
Sud;Molise;CB;C854;0;0;2;0;0;0;0;0;0
Sud;Abruzzo;CH;C855;0;0;0;0;0;0;0;0;0
Sud;Abruzzo;CH;C856;0;0;2;0;0;0;0;0;0
Centro;Lazio;RI;C857;0;1;0;0;0;0;0;0;0
Centro;Lazio;RM;C858;0;17;18;0;1;0;2;39;0
Centro;Lazio;RI;C859;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C860;10;19;30,8;0;0;0;25;8;0
Sud;Abruzzo;AQ;C862;0;0;0;0;0;0;0;0;0
Centro;Lazio;FR;C864;0;0;1;0;0;0;0;0;0
Sud;Puglia;LE;C865;0;4;16;0;0;0;0;1;0
Sud;Abruzzo;AQ;C866;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C867;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C868;0;0;1;0;0;0;0;0;0
Centro;Toscana;LI;C869;4;10;29,75;0;0;0;6;3;0
Centro;Lazio;FR;C870;0;0;0;0;0;0;0;0;0
Isole;Sicilia;PA;C871;0;0,5;21;0;1;0;0;3;0
Sud;Molise;CB;C875;0;1;4,5;0;0;0;0;0;0
Centro;Lazio;RI;C876;0;0;8;0;0;0;0;1;0
Centro;Marche;AP;C877;0;3;4,33;0;0;0;0;2;0
Sud;Molise;IS;C878;0;2;1;0;0;0;0;0;0
Sud;Campania;SA;C879;0;1;1,25;0;0;0;0;1;0
Centro;Lazio;RI;C880;0;0;1,33;0;0;0;0;0;0
Isole;Sardegna;CA;C882;1;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;C883;0;0;3,85;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;C884;0;0;0;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;C885;0;0;3,33;0;0;0;0;1;0
Centro;Marche;MC;C886;0;0;5;0;0;0;0;1;0
Sud;Basilicata;MT;C888;0;3;2;0;0;0;0;1;0
Nord Est;Veneto;VR;C890;0,22;2,5;30;0;0;0;1;11;2
Nord Ovest;Lombardia;BS;C893;0;4;6,01;0;0;0;0;2,07;0,25
Nord Ovest;Lombardia;BG;C894;0;4,28;14,67;0;0;0;0;9,5;0
Nord Ovest;Lombardia;MI;C895;16,33;58,28;43,33;0;1;0;2;14;1
Nord Est;Veneto;VR;C897;3;3;15,19;0;0;0;2;2;2
Centro;Lazio;RM;C900;0;1;5;0;0;0;0;1;0
Sud;Abruzzo;TE;C901;0;4;14,67;0;0;0;0;7;0
Nord Ovest;Lombardia;CO;C902;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;SO;C903;0;0;4,75;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PR;C904;0;7;19,5;0;0;0;0;1;0,2
Sud;Calabria;CS;C905;0;0,5;2,5;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;C908;0;2;5;0;0;0;0;1,17;0
Nord Ovest;Lombardia;BG;C910;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;C911;0;0;2;0;0;0;0;0,53;0
Nord Est;Emilia-Romagna;FE;C912;11,15;41,69;24,62;1;0;1;1;97,77;5
Centro;Toscana;MS;C914;0;0;4;0;0;0;0;0;0
Nord Ovest;Lombardia;LO;C917;0;1;2;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;C918;0;0;4,5;0;0;0;0;0;0
Nord Est;Veneto;BL;C919;0;0;7,72;0;0;0;0;0;0
Nord Est;Veneto;BL;C920;0;3,88;13,66;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;C922;1;1,5;2;0;0;0;0;1,1;0
Nord Ovest;Lombardia;BS;C925;2;2;1;0;0;0;0;1;0
Nord Ovest;Piemonte;NO;C926;0;1;1;0;0;0;0;0;0
Isole;Sicilia;RG;C927;1,16;10;46,95;0;0;0;0;0;2,5
Isole;Sicilia;AG;C928;0;1,78;2,75;0;0;0;0;0;0
Sud;Campania;NA;C929;0;1,67;0,67;0;0;0;0;0;0
Nord Ovest;Lombardia;MN;C930;0;0;2;0;0;0;1;0;0
Nord Ovest;Lombardia;CO;C933;43,35;87,83;115,12;0;2;0;12;17,24;0
Nord Est;Emilia-Romagna;PR;C934;1;1;5;0;0;0;0;0;0
Centro;Marche;AP;C935;0;2,5;10;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;C936;0;1;5,2;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;C937;0;2;5;0;0;0;0;9;1
Nord Est;Veneto;VE;C938;1;1;5,67;0;0;0;0;0;0
Sud;Campania;CE;C939;0;0;2;0;0;0;0;0;0
Sud;Campania;SA;C940;0;0;1;0;0;0;0;0;0
Sud;Molise;IS;C941;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;VR;C943;0;1;1,67;0;0;0;0;2;0
Centro;Lazio;RI;C946;0;0;2,4;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;C948;2;11,06;22,33;0;0;0;1;14,33;0
Nord Est;Veneto;VE;C950;2,52;5;11,69;0;0;0;1;8,22;0
Nord Est;Emilia-Romagna;MO;C951;2;8;18;0;0;0;0;5,67;6
Nord Ovest;Lombardia;MI;C952;3;12,92;11,69;0;0;0;1;11,04;0
Sud;Calabria;RC;C954;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C955;2;1;19,91;0;0;0;0;3,07;0
Isole;Sicilia;ME;C956;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;TV;C957;15;22,91;25,33;0;0;1;7;6;0
Nord Ovest;Lombardia;PV;C958;0;1;2;0;0;0;0;2;0
Centro;Lazio;RI;C959;0;0;1;0;0;0;0;0;0
Sud;Calabria;CZ;C960;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;C962;0;0;1;0;0;0;0;0;0
Nord Est;Emilia-Romagna;RA;C963;0;10;16,42;0;0;0;1;1;4,5
Nord Est;Veneto;PD;C964;5;7;8;0;0;0;1;4;0
Isole;Sicilia;PA;C968;0;3;6;0;0;0;0;0;0
Centro;Lazio;RI;C969;0;1;8;0;0;0;0;0;0
Sud;Campania;AV;C971;0;3;5;0;0;0;0;0;0
Sud;Abruzzo;TE;C972;0;0;10,34;0;0;0;0;8;1,22
Sud;Campania;SA;C973;0;2,33;5;0;0;0;0;0;0
Sud;Campania;SA;C974;0;1;5;0;0;0;0;3;0
Sud;Puglia;BA;C975;1;26,17;52,41;0;1;0;0;1,35;0
Sud;Campania;AV;C976;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;C977;0;0;7;0;0;0;0;0;0
Sud;Puglia;LE;C978;3;7;20,75;0;0;0;1;1;0,33
Nord Ovest;Lombardia;PV;C979;0;1;4,33;0;0;0;0;1;0
Nord Est;Emilia-Romagna;FE;C980;3;9,5;37,3;0;0;0;1;6,5;11,5
Nord Ovest;Lombardia;PV;C982;0;0;5;0;0;0;0;2;0
Sud;Puglia;BA;C983;4;23;105,65;0;0;0;2;3;1
Sud;Campania;SA;C984;0;0;3,5;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;C986;4;12;33,36;0;0;0;3;10,55;0
Nord Est;Veneto;RO;C987;2;2;1;0;0;0;0;0;0
Centro;Lazio;VT;C988;1;1,5;6,67;0;0;0;0;0;0
Centro;Umbria;PG;C990;5;10;20,35;0;0;0;7;9;0
Nord Est;Friuli- Venezia Giulia;PN;C991;5;3;21,91;0;0;0;1;6,06;0,5
Nord Est;Veneto;TV;C992;0;2;6;0;0;0;1;1;0
Nord Est;Friuli- Venezia Giulia;PN;C993;0;1;0;0;0;0;0;1;1,5
Nord Ovest;Liguria;GE;C995;0;0;0;0;0;0;0;0;0
Centro;Toscana;LU;C996;1;4;13;0;0;0;1;1;0
Centro;Lazio;FR;C998;0;1;0;0;0;0;0;0;0
Sud;Abruzzo;AQ;C999;0;1;4,33;0;0;0;0;0;0
Centro;Lazio;LT;D003;1;8,22;41,44;0;0;0;0;0;0
Nord Est;Emilia-Romagna;RN;D004;1;2;17;0;0;0;0;12,8;0
Sud;Puglia;LE;D006;0;3;8,5;0;0;0;0;0;0
Centro;Marche;AN;D007;0;2;13,25;0;0;0;0;3;0
Nord Ovest;Piemonte;TO;D008;0;0;12;0;0;0;0;1;0
Isole;Sicilia;PA;D009;0;7;27,21;0;0;0;1;1;0
Sud;Basilicata;PZ;D010;0;0;7,38;0;0;0;0;1;0
Sud;Campania;SA;D011;0;0;1;0;0;0;0;0;0
Nord Ovest;Valle d'Aosta;AO;D012;1;6;16,5;0;3;0;0;0,78;0
Nord Ovest;Lombardia;MI;D013;7;26;21;0;0;0;2;4;0
Nord Ovest;Lombardia;BG;D015;0;0;0,12;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;D016;1;0,66;1,98;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;D018;3;16;18,04;0;0;0;0;10,04;0
Nord Ovest;Lombardia;MI;D019;1;5;10,5;0;0;0;0;3,6;0
Nord Est;Veneto;VI;D020;4;7,67;37,72;0;0;0;1,5;3;0
Nord Ovest;Lombardia;LO;D021;0;1;2,33;0;0;0;1;2;0
Nord Ovest;Piemonte;CN;D022;0;0;6,5;0;0;0;0;2;0
Centro;Lazio;VT;D024;3;20,16;33,67;0;0;0;0;3;0
Nord Est;Emilia-Romagna;PR;D026;0;1;17;0;0;0;0;0;1
Nord Est;Friuli- Venezia Giulia;UD;D027;0;1;2;0;0;0;1;4;1,5
Nord Ovest;Lombardia;LO;D028;0;1;1;0;0;0;0;0;1
Nord Ovest;Lombardia;LO;D029;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;TV;D030;2,33;2;10,31;0;0;0;1;5;0
Nord Ovest;Lombardia;MI;D033;0;1;0,5;0;0;0;0;1;0
Nord Est;Emilia-Romagna;RE;D037;8,38;15;26,09;0;0;0;1;15,61;1,5
Nord Ovest;Lombardia;MI;D038;0;1;4,26;0;0;0;0;0,5;0
Nord Est;Veneto;PD;D040;0;0;3,92;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;D041;0;0;3,33;0;0;0;0;0;0
Centro;Marche;MC;D042;3;9;46,68;0;0;0;7;13;1
Sud;Abruzzo;TE;D043;1;0;7;0;0;0;1;15;0
Sud;Puglia;LE;D044;0;4;9,25;0;0;0;0;1;0
Nord Ovest;Lombardia;MI;D045;19,5;39,63;16;0;1;1;23;20;0
Nord Ovest;Piemonte;AT;D046;0;0;0;0;0;0;0;0;0
Sud;Calabria;CZ;D049;0;1;1;0;0;0;0;2;0
Nord Ovest;Piemonte;AT;D050;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D051;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D052;0;0;1;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PC;D054;0;0;2,11;0;0;0;0;0;1
Nord Ovest;Lombardia;CR;D056;0;1;3;0;0;0;0;1;0
Nord Ovest;Lombardia;CR;D057;0;0;2,34;0;0;0;0;1;0
Nord Ovest;Lombardia;BS;D058;3;8,5;12,33;0;0;0;1;12;0
Nord Est;Emilia-Romagna;PC;D061;0;1;12,01;0;0;0;0;6;0
Nord Ovest;Piemonte;CN;D062;0;4;11;0;0;0;2;0;0
Nord Ovest;Lombardia;BS;D064;0;0;12,21;0;0;0;0;0,17;1
Nord Ovest;Lombardia;LC;D065;0;1;4,33;0;0;0;0;3;0
Nord Ovest;Lombardia;BG;D066;0;3;11,5;0;0;0;0;1,86;0
Nord Ovest;Lombardia;LO;D068;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D072;0;0;2;0;0;0;0;0;0
Sud;Abruzzo;TE;D076;0;0;2;0;0;0;0;0;0
